,2011-12-31,2012-12-31,2013-12-31
AccretionOfDiscount,,,833000.000
AdditionsToNoncurrentAssets,,19764000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2098000.000,3129000.000,1644000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,293000.000,244000.000,247000.000
AmortizationOfFinancingCosts,606000.000,301000.000,262000.000
AmortizationOfIntangibleAssets,5165000.000,5208000.000,4108000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,121000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-23157000.000,-4081000.000,-3480000.000
CommonStockDividendsPerShareDeclared,0.320,0.320,0.320
ComprehensiveIncomeNetOfTax,,-20637000.000,5271000.000
CostOfGoodsAndServicesSold,292281000.000,303480000.000,270559000.000
CurrentFederalTaxExpenseBenefit,,-2688000.000,505000.000
CurrentForeignTaxExpenseBenefit,,2014000.000,1855000.000
CurrentIncomeTaxExpenseBenefit,,-243000.000,2779000.000
CurrentStateAndLocalTaxExpenseBenefit,,431000.000,419000.000
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,,0.090,
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,0.089,
DeferredFederalIncomeTaxExpenseBenefit,,-8463000.000,1977000.000
DeferredForeignIncomeTaxExpenseBenefit,,226000.000,1241000.000
DeferredIncomeTaxExpenseBenefit,,-10524000.000,4123000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-2287000.000,905000.000
DeferredTaxExpenseFromStockOptionsExercised,,,-247000.000
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements,1846000.000,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,-31480000.000,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,1128000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,1432000.000,1027000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.015,0.015
Depreciation,12892000.000,13709000.000,14713000.000
DepreciationDepletionAndAmortization,,18917000.000,18136000.000
DerivativeInstrumentsLossRecognizedInIncome,,438000.000,
DividendsCommonStockCash,-8199000.000,8252000.000,8368000.000
DividendsCommonStockPaidinkind,51000.000,54000.000,54000.000
EarningsPerShareBasic,0.800,-0.900,0.250
EarningsPerShareDiluted,0.790,-0.900,0.250
EffectOfExchangeRateOnCashAndCashEquivalents,-715000.000,1035000.000,1082000.000
EffectiveIncomeTaxRateContinuingOperations,,0.315,0.343
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.062,0.144
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,0.080,-0.156
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,-0.036,0.065
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.046,0.022
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.035,0.036
EffectiveIncomeTaxRateReconciliationTaxContingencies,,-0.013,-0.026
EffectiveIncomeTaxRateReconciliationTaxCredits,,0.013,-0.047
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,0.000,0.000
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,2681000.000,1618000.000
EntityWideRevenueMajorCustomerAmount,,35739000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,293000.000,244000.000,247000.000
FiniteLivedIntangibleAssetsPeriodIncreaseDecrease,,-3814000.000,
ForeignCurrencyTransactionGainLossBeforeTax,-1112000.000,-1823000.000,-1286000.000
GainLossOnSaleOfBusiness,,,-6251000.000
GainLossOnSaleOfPropertyPlantEquipment,-137000.000,-23000.000,-88000.000
GainLossRelatedToLitigationSettlement,0.000,,
GoodwillAcquiredDuringPeriod,,673000.000,
GoodwillPurchaseAccountingAdjustments,,5239000.000,-1436000.000
GoodwillTranslationAdjustments,,2019000.000,-1482000.000
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,7000000.000
GrossProfit,163012000.000,157250000.000,
ImpairmentOfLongLivedAssetsHeldForUse,40000.000,4356000.000,502000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-38068000.000,13015000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,22107000.000,-34183000.000,20120000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,3885000.000,7105000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,13218000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,0.500
IncomeLossFromContinuingOperationsPerDilutedShare,,,0.500
IncomeLossFromDiscontinuedOperationsNetOfTax,,,-6693000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,-0.250
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,-0.250
IncomeTaxExaminationInterestExpense,,81000.000,-176000.000
IncomeTaxExpenseBenefit,1496000.000,-10767000.000,6902000.000
