,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,0.000,0.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,226495000.000,,,,18473000.000,,,,59300000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,3166000.000,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,3166000.000,23578000.000,6861000.000,10136000.000,9635000.000,12986000.000,17191000.000,12035000.000,11529000.000,23496000.000
AmortizationOfIntangibleAssets,,,,,,,,,,,154000.000,183000.000,,179000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,220000.000,5340000.000,650000.000,542000.000,-5684000.000,658000.000,4428000.000,1239000.000,-5082000.000,43000.000
CapitalExpendituresIncurredButNotYetPaid,190000.000,,,,625000.000,2373000.000,,,,3068000.000,,,,793000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-832000.000,,,,78291000.000,195093000.000,,,,54669000.000,,,,29649000.000
ComprehensiveIncomeNetOfTax,,,,,75606000.000,-51911000.000,12340000.000,42335000.000,64242000.000,18274000.000,-37064000.000,41424000.000,63490000.000,4153000.000
ContractsRevenue,,298000.000,1927000.000,,,,,,,,,,,
CostOfGoodsSold,,,,,,,,,,6110000.000,9305000.000,11622000.000,13373000.000,16702000.000
CostsAndExpenses,,,,,,,,,,101152000.000,150224000.000,158771000.000,197201000.000,201991000.000
DepreciationAndAmortization,98000.000,,,,260000.000,392000.000,,,,911000.000,,,,1410000.000
EarningsPerShareBasic,,0.820,-0.190,,1.090,-0.730,0.170,0.580,0.900,0.240,-0.490,0.550,0.840,0.050
EarningsPerShareBasicAndDiluted,-0.210,,,,,,,,,,,,,
EarningsPerShareDiluted,,0.780,-0.190,,1.020,-0.730,0.160,0.550,0.890,0.230,-0.490,0.530,0.830,0.050
EffectiveIncomeTaxRateContinuingOperations,,,,,0.041,0.025,,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.350,0.350,,,,0.350,,,,0.350
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,,,,,,,18000000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,,,,,18021000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,,,,18021000.000
FairValueInputsDiscountRate,,,,,0.120,,,,,,,,,
GainLossOnDispositionOfAssets,,,,,,,,,,0.000,,,,
GainLossOnDispositionOfProperty,12000.000,,,,-1000.000,-110000.000,,,,,,,,
GeneralAndAdministrativeExpense,3350000.000,3944000.000,4061000.000,4220000.000,4868000.000,,14730000.000,14742000.000,,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,,,0.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,61904000.000,-17906000.000,,78807000.000,-52885000.000,12008000.000,53574000.000,85439000.000,18263000.000,-37238000.000,48370000.000,93052000.000,4233000.000
IncomeTaxExpenseBenefit,,5651000.000,-5083000.000,,3201000.000,-974000.000,-343000.000,11241000.000,21202000.000,-12000.000,-181000.000,6948000.000,29568000.000,86000.000
IncreaseDecreaseInAccountsPayable,1862000.000,,,,610000.000,9881000.000,,,,-2806000.000,,,,-4426000.000
IncreaseDecreaseInAccountsReceivable,17000.000,,,,2872000.000,-9535000.000,,,,15969000.000,,,,12680000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,2927000.000,-1389000.000,,,,-1418000.000,,,,-17000.000
IncreaseDecreaseInAccruedLiabilities,-240000.000,,,,2889000.000,8252000.000,,,,-7046000.000,,,,7383000.000
IncreaseDecreaseInDeferredRevenue,,,,,-2596000.000,-2786000.000,,,,-2096000.000,,,,-2104000.000
IncreaseDecreaseInInventories,,,,,,,,,,15799000.000,,,,14515000.000
IncreaseDecreaseInOtherDeferredLiability,,,,,78000.000,-1000.000,,,,96000.000,,,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,,,,,,,,,,15000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-677000.000,,,,-930000.000,2725000.000,,,,2564000.000,,,,19367000.000
InterestAndOtherIncome,,,,,,,,148000.000,,80000.000,82000.000,1000.000,277000.000,167000.000
InvestmentIncomeInterest,35000.000,33000.000,61000.000,49000.000,53000.000,76000.000,110000.000,,,,,,,
InvestmentIncomeNetAmortizationOfDiscountAndPremium,63000.000,,,,,,,,,,,,,
LicenseAndServicesRevenue,37000.000,77605000.000,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,4543000.000,,,,2405000.000,203284000.000,,,,5180000.000,,,,35687000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,4543000.000,,,,2405000.000,203284000.000,,,,5180000.000,,,,35687000.000
NetCashProvidedByUsedInInvestingActivities,5794000.000,,,,-5113000.000,-1127000.000,,,,-5971000.000,,,,-1119000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,5794000.000,,,,-5113000.000,-1127000.000,,,,-5971000.000,,,,-1119000.000
NetCashProvidedByUsedInOperatingActivities,-11169000.000,,,,80999000.000,-7064000.000,,,,55460000.000,,,,-4919000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-11169000.000,,,,80999000.000,-7064000.000,,,,55460000.000,,,,-4919000.000
NetIncomeLoss,-14538000.000,56253000.000,-12823000.000,-16906000.000,75606000.000,-51911000.000,12351000.000,42333000.000,64237000.000,18275000.000,-37057000.000,41422000.000,63484000.000,4147000.000
OperatingExpenses,14598000.000,16020000.000,19889000.000,19605000.000,23940000.000,55810000.000,42653000.000,25662000.000,,,,,,
OperatingIncomeLoss,-14561000.000,61883000.000,-17962000.000,-17482000.000,78755000.000,-52964000.000,12031000.000,53426000.000,85431000.000,18225000.000,-37204000.000,48369000.000,92991000.000,3781000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,0.000,0.000,-11000.000,2000.000,5000.000,-1000.000,-7000.000,2000.000,6000.000,6000.000
OtherNonoperatingIncomeExpense,-12000.000,-12000.000,-5000.000,-2000.000,-1000.000,3000.000,-133000.000,,,-42000.000,-116000.000,,,285000.000
PaymentsForProceedsFromOtherInvestingActivities,,,,,0.000,,,,,,,,,
PaymentsForProceedsFromRemovalCosts,12000.000,,,,,,,,,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,560000.000
PaymentsToAcquireAvailableForSaleSecurities,,,,,4925000.000,1200000.000,,,,2640000.000,,,,2640000.000
PaymentsToAcquirePropertyPlantAndEquipment,384000.000,,,,908000.000,2087000.000,,,,6211000.000,,,,1119000.000
ProceedsFromIssuanceOfCommonStock,-571000.000,,,,0.000,201023000.000,,,,0.000,,,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,5114000.000,,,,2405000.000,2261000.000,,,,5180000.000,,,,18226000.000
