,2011-12-31,2012-03-31,2012-09-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AmortizationOfIntangibleAssets,112.000,114.000,86.000,11.000,11.000,10.000,11.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-985.000,3431.000,8871.000,104.000,-2153.000,-3984.000,1365.000,-861.000
CashPeriodIncreaseDecrease,10034.000,13465.000,11443.000,7150.000,4997.000,1013.000,-10782.000,1517.000
ComprehensiveIncomeNetOfTax,-149436.000,-53213.000,-83030.000,-80054.000,71046.000,-100389.000,-69584.000,133980.000
EarningsPerShareBasicAndDiluted,-0.001,-0.001,-0.001,-0.000,-0.001,-0.001,0.001,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,-94964.000,-22403.000,-30934.000,-39281.000,93600.000,-80248.000,-36124.000,163006.000
GainLossOnDispositionOfAssets,,,,,,,,-97.000
GainLossOnSaleOfProperties,,,,,,,,97.000
IncreaseDecreaseInAccountsAndNotesReceivable,-1791.000,-4240.000,-1738.000,-353.000,958.000,-882.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-3719.000,-5805.000,-952.000,12772.000,-13918.000,570.000,13474.000,-2518.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,-834.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,155225.000,57219.000,94505.000,67728.000,-60250.000,96707.000,58610.000,-131586.000
IncreaseDecreaseInPrepaidExpense,-1376.000,876.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,155225.000,57219.000,94505.000,67728.000,-60250.000,96707.000,58610.000,-131586.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,155225.000,57219.000,94505.000,67728.000,-60250.000,96707.000,58610.000,-131586.000
NetCashProvidedByUsedInOperatingActivities,-61246.000,-31385.000,-54700.000,-28343.000,-35503.000,-20443.000,-21121.000,-32281.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-61246.000,-31385.000,-54700.000,-28343.000,-35503.000,-20443.000,-21121.000,-32281.000
NetIncomeLoss,-54472.000,-30810.000,-52096.000,-40773.000,-22554.000,-20141.000,-33460.000,-29026.000
OperatingIncomeLoss,-54472.000,-30810.000,-52096.000,-40773.000,-22554.000,-20141.000,-33460.000,-28929.000
OtherGeneralAndAdministrativeExpense,,,,1660.000,1964.000,1504.000,1704.000,1764.000
ProfessionalAndContractServicesExpense,41669.000,9126.000,33480.000,15285.000,8182.000,6642.000,7047.000,6933.000
ProfessionalFees,6563.000,15899.000,9177.000,13697.000,7347.000,5702.000,15684.000,7515.000
SuppliesAndPostageExpense,6128.000,5671.000,8994.000,10120.000,5050.000,6283.000,9014.000,12717.000
TemporaryEquityForeignCurrencyTranslationAdjustments,-94964.000,-22403.000,-30934.000,-39281.000,93600.000,-80248.000,-36124.000,163006.000
TravelAndEntertainmentExpense,,,359.000,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,111553740.000,111553740.000,111553740.000,111553740.000,111553740.000,111553740.000,-223107480.000,111553740.000
