,2011-10-31,2012-04-30,2012-10-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2017-04-30
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,41000.000,,,,1000.000,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,74831.000,,,,24365.000,,,,127000.000,,,,130000.000,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,130443.000,,98848.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,480525.000,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,0.000,,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-1016034.000,,266779.000,,,,2455418.000,,,,2012000.000,,,,3309000.000,,1483000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,,,552000.000,,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,0.000,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,-587000.000,,,,,,
ComprehensiveIncomeNetOfTax,-2576662.000,-12012384.000,958565.000,-748928.000,3009839.000,-1848398.000,-1790321.000,179868.000,-242097.000,-3208009.000,10803987.000,1573000.000,3194000.000,1621000.000,-2004000.000,471000.000,1077000.000,1621000.000
ConcentrationRiskPercentage1,,,,,,,,1.000,1.000,1.000,-2.000,1.000,1.000,,,1.000,1.000,
CostOfGoodsSold,17330988.000,16669351.000,16951519.000,15657374.000,17176817.000,17744932.000,15972231.000,16407236.000,16548249.000,16484612.000,16581698.000,15540000.000,17670000.000,15640000.000,14463000.000,13593000.000,13679000.000,14403000.000
DeferredIncomeTaxExpenseBenefit,,-462191.000,,0.000,,,,-128702.000,,,,128000.000,,,,-153000.000,,305000.000
DepreciationDepletionAndAmortization,,374889.000,380000.000,434436.000,340000.000,450000.000,382557.000,374596.000,330000.000,310000.000,320025.000,246000.000,230000.000,240000.000,270000.000,287000.000,310000.000,186000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,75668.000,,,,,,,,,,,,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,-1128390.000,0.000,0.000,,,,,,,,,,-2123000.000,0.000,,0.000,0.000,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,-159849.000,,,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,0.000,,,,,,,,,-931000.000,-322000.000,0.000,-4086000.000,,0.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,,,,,,,,,,,-515000.000,0.000,,,0.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,,,,,,,,,-322000.000,0.000,,,0.000,
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,-406120.000,0.000,0.000,,,,,,,,,,-569000.000,0.000,,,0.000,
DiscontinuedOperationTaxExpenseBenefitFromProvisionForGainLossOnDisposal,,,0.000,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,0.000,,,,,,,,,412000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,0.000,,,,,,,,,32000.000,132000.000,0.000,0.000,0.000,0.000,
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,,,,,,,,,,75000.000,0.000,,,0.000,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,0.000,,,,,,,,,484000.000,279000.000,0.000,0.000,0.000,0.000,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,0.000,,,,,,,,,-452000.000,-147000.000,0.000,0.000,0.000,0.000,
DisposalGroupIncludingDiscontinuedOperationOtherIncome,,,,,,,,,,,,-479000.000,-100000.000,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,0.000,,,,,,,,,444000.000,425000.000,0.000,0.000,0.000,0.000,
EarningsPerShareBasic,-0.110,-1.940,0.050,-0.160,0.750,-0.310,-0.300,0.000,-0.070,-0.420,1.840,0.170,0.280,0.290,-0.200,0.000,0.200,0.240
EarningsPerShareDiluted,-0.110,-1.940,0.050,-0.160,0.740,-0.310,-0.290,0.000,-0.070,-0.420,1.820,0.170,0.280,0.290,-0.210,0.000,0.200,0.230
EffectOfExchangeRateOnCashAndCashEquivalents,,26618.000,,-7592.000,,,,-13583.000,,,,44000.000,,,,69000.000,,7000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,8771.000,,,,45955.000,,,,46960.000,,35585.000
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,,,9800000.000,,,,,,,,,,,,,,,
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,,,14400000.000,,,,,,,,,,,,,,,
ExtinguishmentOfDebtAmount,,,,,,,,,,2295432.000,,,,,,,,
ForeignCurrencyTransactionGainBeforeTax,,,61791.000,,,,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,-315787.000,-61791.000,-27142.000,-360269.000,115764.000,-204218.000,38636.000,-25381.000,-65137.000,-73085.000,,,,,,,
ForeignCurrencyTransactionLossBeforeTax,,,,27142.000,360269.000,,,,,,,,,,,,,
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,205000.000,29879.000,,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,,,,-31000.000,,0.000
GainsLossesOnSalesOfInvestmentRealEstate,,,,,,,,500000.000,,,,,,,,,,
GoodwillTranslationAdjustments,,,,0.000,,,,,,,,,,,,,,
GrossProfit,7413045.000,7311360.000,7287054.000,6079616.000,7462189.000,5042412.000,6249124.000,7099992.000,8062029.000,8608160.000,9941768.000,9279000.000,11795000.000,9248000.000,6011000.000,6776000.000,8590000.000,8558000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,54636.000,-10467868.000,-12694.000,-665787.000,560704.000,-1506621.000,-1359188.000,23338.000,290553.000,-2218492.000,1965945.000,3052000.000,5490000.000,3002000.000,-637000.000,-21000.000,2421000.000,2399000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,145634.000,-10121466.000,282646.000,-844480.000,4171399.000,-1835480.000,-1610940.000,-64.000,-385601.000,-2500230.000,11284599.000,2160000.000,3588000.000,2120000.000,-78000.000,3000.000,1431000.000,1711000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.030,-1.940,0.050,-0.160,0.750,-0.310,-0.300,-0.000,-0.070,-0.420,1.840,0.310,0.500,0.290,-0.010,0.000,0.200,
IncomeLossFromContinuingOperationsPerDilutedShare,0.030,-1.940,0.050,-0.160,0.740,-0.310,-0.290,-0.000,-0.070,-0.420,1.820,0.300,0.500,0.290,-0.020,0.000,0.200,
IncomeLossFromDiscontinuedOperationsNetOfTax,-722270.000,0.000,0.000,,,,,,,,,-931000.000,-1554000.000,0.000,-1451000.000,0.000,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,0.000,,,,,,,,,-931000.000,-1554000.000,0.000,-1451000.000,0.000,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.130,0.000,0.000,,,,,,,,,-0.140,-0.220,0.000,-0.190,0.000,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.130,0.000,0.000,,,,,,,,,-0.130,-0.220,0.000,-0.190,0.000,0.000,
IncomeTaxExpenseBenefit,-90998.000,-346402.000,-295340.000,178693.000,-3610695.000,328859.000,251752.000,23402.000,676154.000,281738.000,-9318654.000,892000.000,1902000.000,882000.000,-559000.000,-24000.000,990000.000,688000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,,,,2945884.000,,,,,,
IncomeTaxesPaid,,,,,,,,,,,,604000.000,,,,132000.000,,384000.000
IncreaseDecreaseInAccountsPayable,,1833037.000,,991094.000,,,,1543375.000,,,,828000.000,,,,3010000.000,,241000.000
IncreaseDecreaseInAccountsReceivable,,3967092.000,,440714.000,,,,774023.000,,,,1630000.000,,,,-50000.000,,1891000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,727890.000,,578971.000,,,,982154.000,,,,77000.000,,,,-727000.000,,69000.000
IncreaseDecreaseInInventories,,-2382174.000,,-48947.000,,,,132438.000,,,,2471000.000,,,,-2425000.000,,-3233000.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,,,,,,,,1169000.000,,-50000.000
IncreaseDecreaseInOtherOperatingAssets,,31855.000,,-422865.000,,,,22137.000,,,,714000.000,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,647500.000,,413024.000,,,,437792.000,,,,-501000.000,,,,34000.000,,-159000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,36957.000,0.000,108663.000,0.000,-108663.000,,0.000,0.000,,173241.000,21705.000,65521.000,-178092.000,70421.000,56167.000,89886.000
InterestExpense,161914.000,236392.000,270273.000,273435.000,467293.000,649436.000,796286.000,639958.000,682895.000,699471.000,329877.000,183000.000,210000.000,183000.000,209000.000,198000.000,175000.000,76000.000
InterestPaid,,,,,,,,,,,,184000.000,,,,198000.000,,76000.000
InventoryWriteDown,,135000.000,,21610.000,,,,-84473.000,,,,7000.000,,,,-219000.000,,
NetCashProvidedByUsedInFinancingActivities,,-1011225.000,,-70499.000,,,,917214.000,,,,3822000.000,,,,-193000.000,,-2652000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-1011225.000,,-70499.000,,,,917214.000,,,,3822000.000,,,,-193000.000,,-2652000.000
NetCashProvidedByUsedInInvestingActivities,,-364185.000,,-353214.000,,,,-89820.000,,,,-307000.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-364185.000,,-353214.000,,,,-89820.000,,,,-307000.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,,332758.000,,698084.000,,,,1641607.000,,,,-1547000.000,,,,3463000.000,,4269000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,332758.000,,698084.000,,,,1641607.000,,,,-1547000.000,,,,3463000.000,,4269000.000
NetIncomeLoss,-576636.000,-10121466.000,282646.000,-844480.000,4171399.000,-1835480.000,-1610940.000,-64.000,-385601.000,-2500230.000,11284599.000,1229000.000,2034000.000,2120000.000,-1529000.000,3000.000,1431000.000,1711000.000
