,2012-01-01
AmortizationOfIntangibleAssets,1600000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,205500.000
CashAndCashEquivalentsPeriodIncreaseDecrease,24000.000
ComprehensiveIncomeNetOfTax,7331000.000
CostOfGoodsAndServicesSold,47655000.000
CostOfRevenue,55283000.000
DepreciationDepletionAndAmortization,6936000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,7628000.000
EarningsPerShareBasic,0.300
EarningsPerShareDiluted,0.290
EffectOfExchangeRateOnCashAndCashEquivalents,-68000.000
EffectiveIncomeTaxRateContinuingOperations,0.380
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,92795000.000
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,40953000.000
GeneralAndAdministrativeExpense,14428000.000
GrossProfit,78465000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,10715000.000
IncomeTaxExpenseBenefit,4088000.000
IncomeTaxesPaidNet,1294000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-5714000.000
IncreaseDecreaseInAccountsReceivable,-17286000.000
IncreaseDecreaseInInventories,4183000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,707000.000
NetCashProvidedByUsedInFinancingActivities,-762000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-762000.000
NetCashProvidedByUsedInInvestingActivities,-20632000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-20632000.000
NetCashProvidedByUsedInOperatingActivities,21486000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,21486000.000
NetIncomeLoss,6627000.000
NonoperatingIncomeExpense,113000.000
OperatingExpenses,67863000.000
OperatingIncomeLoss,10602000.000
OperatingLeasesIncomeStatementLeaseRevenue,32326000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,482000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,229000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-7000.000
PaymentsForPreviousAcquisition,25000.000
PaymentsForProceedsFromOtherInvestingActivities,888000.000
PaymentsForRepurchaseOfCommonStock,1254000.000
PaymentsForRepurchaseOfEquity,1254000.000
PaymentsToAcquireMarketableSecurities,2425000.000
PaymentsToAcquirePropertyPlantAndEquipment,17294000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,39000.000
ProceedsFromStockOptionsExercised,39000.000
ProductWarrantyAccrualPreexistingIncreaseDecrease,-738000.000
ProductWarrantyAccrualWarrantiesIssued,785000.000
ResearchAndDevelopmentExpense,10963000.000
Revenues,133748000.000
SalesRevenueNet,101422000.000
SellingAndMarketingExpense,42472000.000
ShareBasedCompensation,1241000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardCompensationCost,1200000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.493
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.009
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,81000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,169000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,16.280
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,2389.000
StockIssuedDuringPeriodSharesStockOptionsExercised,2389.000
TaxBenefitFromStockOptionsExercised,453000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,657000.000
WeightedAverageNumberOfDilutedSharesOutstanding,22728000.000
WeightedAverageNumberOfSharesOutstandingBasic,22071000.000
