,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,63851000.000,55107000.000,66695000.000,52541000.000,55076000.000,50454000.000,63428000.000,59277000.000,67721000.000,66071000.000,65651000.000,54348000.000,62400000.000,68491000.000,71280000.000,63284000.000,63284000.000,63302000.000,74125000.000,60515000.000,54229000.000,59884000.000,59965000.000,59629000.000,53171000.000
AccountsReceivableGrossCurrent,,28631000.000,,,,32810000.000,,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,27149000.000,28040000.000,31944000.000,32424000.000,31578000.000,32424000.000,24597000.000,32734000.000,33062000.000,20278000.000,24584000.000,24312000.000,25808000.000,22085000.000,27253000.000,23993000.000,24631000.000,24247000.000,27705000.000,23699000.000,24691000.000,23068000.000,30742000.000,22893000.000
AccruedInsuranceNoncurrent,,,,,,,,,,,,,,,,,,29910000.000,,,,28019000.000,,,
AccruedLiabilitiesCurrent,161086000.000,167321000.000,159041000.000,175105000.000,168837000.000,172582000.000,134565000.000,140322000.000,133265000.000,137226000.000,128930000.000,141095000.000,138065000.000,142720000.000,137497000.000,147258000.000,143794000.000,153362000.000,146803000.000,144346000.000,145434000.000,135431000.000,121823000.000,127344000.000,130050000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,611669000.000,,,,656512000.000,,,,665924000.000,,,,718959000.000,,,,689128000.000,,,,636222000.000,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,-8304000.000,,,,21000.000,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,-2146000.000,,,,-535000.000,,,,-122000.000,,,,-287000.000,,,,-657000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,88396000.000,,,,63560000.000,,,,20434000.000,,,,22364000.000,,,,8849000.000,,,,4573000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,75432000.000,77946000.000,57839000.000,55661000.000,62612000.000,55114000.000,38173000.000,26109000.000,21850000.000,20556000.000,23591000.000,21539000.000,19331000.000,22651000.000,18029000.000,13806000.000,6955000.000,9506000.000,5234000.000,2899000.000,4705000.000,5068000.000,2552000.000,230000.000,456000.000
AdditionalPaidInCapital,340667000.000,341190000.000,343445000.000,345827000.000,346933000.000,346943000.000,347408000.000,334353000.000,333920000.000,334266000.000,335362000.000,335379000.000,336645000.000,337837000.000,317633000.000,318850000.000,311264000.000,298396000.000,256660000.000,226597000.000,209194000.000,207475000.000,208282000.000,210968000.000,215610000.000
AdvancesToAffiliate,,2210000.000,,,,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,600000.000,,,,900000.000,,,,1300000.000,,,,2200000.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,1482000.000,,,,1232000.000,,,,,,,,,,,,,,,,,,,
Assets,1917957000.000,1805753000.000,1772220000.000,1696961000.000,1665522000.000,1571846000.000,1568382000.000,1540903000.000,1541792000.000,1390492000.000,1380282000.000,1434066000.000,1427339000.000,1415949000.000,1209928000.000,1190436000.000,1175323000.000,1162015000.000,1120373000.000,1054832000.000,1034402000.000,1036761000.000,1025913000.000,1030227000.000,1015329000.000
AssetsCurrent,439857000.000,346562000.000,343773000.000,347679000.000,370552000.000,384677000.000,481002000.000,466958000.000,463946000.000,488546000.000,486177000.000,588528000.000,604328000.000,613266000.000,421660000.000,427491000.000,432799000.000,428282000.000,403856000.000,363289000.000,361430000.000,358014000.000,356099000.000,370863000.000,367291000.000
AssetsHeldForSaleCurrent,,,,,,,17202000.000,16816000.000,17222000.000,,,,,,,,,,,,,,,,
AssetsHeldForSaleLongLived,,,,,,,176204000.000,179959000.000,181009000.000,,,,,,,,,,,,,,,,
CapitalLeaseObligations,,22300000.000,,,,14800000.000,,,,8300000.000,,,,1300000.000,,,,,,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,50622000.000,,,,57683000.000,,,,61641000.000,,,,64281000.000,,,,65111000.000,,,,56085000.000,,,
CashAndCashEquivalentsAtCarryingValue,145464000.000,96263000.000,75673000.000,83099000.000,97583000.000,111943000.000,222458000.000,218343000.000,180309000.000,200488000.000,203686000.000,339418000.000,360800000.000,378627000.000,186257000.000,195820000.000,212951000.000,212279000.000,176780000.000,130153000.000,141131000.000,147346000.000,148531000.000,155642000.000,168689000.000
CommonStockParOrStatedValuePerShare,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050
CommonStockSharesAuthorized,,100000000.000,,,,100000000.000,,,,100000000.000,,,,100000000.000,,,,100000000.000,,,,100000000.000,,,
CommonStockSharesIssued,57574884.000,57710811.000,57704684.000,57650228.000,57563294.000,57415241.000,57527496.000,56615264.000,56712570.000,56630926.000,56649378.000,56698587.000,56677617.000,56651166.000,55250514.000,55191406.000,54579808.000,53664366.000,50338680.000,47839093.000,46449991.000,46154410.000,46259858.000,46283085.000,46305679.000
CommonStockSharesOutstanding,57574884.000,57710811.000,57704684.000,57650228.000,57563294.000,57415241.000,57527496.000,56615264.000,56712570.000,56630926.000,56649378.000,56698587.000,56677617.000,56651166.000,55250514.000,55191406.000,54579808.000,53664366.000,50338680.000,47839093.000,46449991.000,46154410.000,46259858.000,46283085.000,46305679.000
CommonStockValue,2879000.000,2886000.000,2885000.000,2883000.000,2878000.000,2871000.000,2876000.000,2831000.000,2836000.000,2832000.000,2833000.000,2835000.000,2834000.000,2833000.000,2763000.000,2760000.000,2729000.000,2683000.000,2517000.000,2392000.000,2323000.000,2308000.000,2313000.000,2314000.000,2315000.000
CostMethodInvestments,,,,,,,,,,221000.000,,,,,,,,,,,,,,,
DebtAndCapitalLeaseObligations,,,304015000.000,292881000.000,292307000.000,,280061000.000,268983000.000,,174770000.000,174467000.000,294153000.000,293833000.000,293503000.000,120014000.000,120009000.000,120004000.000,120002000.000,120000000.000,120060000.000,120248000.000,120435000.000,,,
DebtInstrumentFairValue,,335400000.000,330000000.000,315600000.000,312300000.000,307500000.000,298500000.000,285400000.000,283400000.000,,,,306100000.000,,,118600000.000,119400000.000,119700000.000,,,,,,,
DebtLongtermAndShorttermCombinedAmount,,,,,,,,,,,,,293800000.000,,,120000000.000,120000000.000,120000000.000,,,,,,,
DeferredCompensationLiabilityClassifiedNoncurrent,,58150000.000,,,,39178000.000,,,,29378000.000,,,,25965000.000,,,,20710000.000,,,,19490000.000,,,
DeferredCompensationLiabilityCurrent,,,,,,26055000.000,,,,4881000.000,,,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,131765000.000,,,,110853000.000,,,,100525000.000,,,,91425000.000,,,,96064000.000,,,,102171000.000,,,
DeferredRentCreditNoncurrent,,53102000.000,,,,52773000.000,,,,39389000.000,,,,36958000.000,,,,39417000.000,,,,39057000.000,,,
DeferredRevenueCurrent,,8313000.000,,,,9054000.000,,,,2147000.000,,,,,,,,,,,,,,,
DeferredTaxAssetsDeferredIncome,,1536000.000,,,,745000.000,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsDerivativeInstruments,,229000.000,,,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,,,,,,83700000.000,89500000.000,92948000.000,,,,106094000.000,,,,112048000.000,,,
DeferredTaxAssetsInventory,,2968000.000,,,,3027000.000,,,,7920000.000,,,,2926000.000,,,,2684000.000,,,,2369000.000,,,
DeferredTaxAssetsLiabilitiesNet,,-37321000.000,,,,-20871000.000,,,,-11266000.000,54700000.000,,,-82399000.000,,,,-93210000.000,,,,,,,
DeferredTaxAssetsNet,,94444000.000,,,,89982000.000,,,,89259000.000,,,,9026000.000,,,,2854000.000,,,,2002000.000,,,
DeferredTaxAssetsNetCurrent,17103000.000,17887000.000,17876000.000,15082000.000,15087000.000,17395000.000,14520000.000,17988000.000,18051000.000,24145000.000,21124000.000,381000.000,388000.000,133000.000,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,1210000.000,,,,797000.000,,,,2484000.000,,,,17180000.000,,,,17946000.000,,,,22433000.000,,,
DeferredTaxAssetsOther,,6167000.000,,,,6963000.000,,,,11745000.000,,,,8815000.000,,,,6329000.000,,,,7891000.000,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,,,4366000.000,,,,,,,,25296000.000,,,,30386000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,37852000.000,,,,44454000.000,,,,34073000.000,,,,24857000.000,,,,27646000.000,,,,27066000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,,,,,,,,,,,4853000.000,,,,3076000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,9855000.000,,,,5180000.000,,,,7004000.000,,,,216000.000,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,15233000.000,,,,15226000.000,,,,12953000.000,,,,12625000.000,,,,14561000.000,,,,14542000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,5176000.000,,,,5038000.000,,,,720000.000,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance,,5669000.000,,,,6439000.000,,,,6106000.000,,,,6195000.000,,,,6779000.000,,,,4285000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,83922000.000,,,,103240000.000,,,,110046000.000,,,
DeferredTaxLiabilities,,,,,,,,,,,,,,,,,,,,,,100169000.000,,,
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,6215000.000,,,,4336000.000,,,,2303000.000,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,94257000.000,,,,86431000.000,,,,72635000.000,,,,77650000.000,,,,87383000.000,,,,95451000.000,,,
DeferredTaxLiabilitiesNoncurrent,,55208000.000,,,,38266000.000,,,,36399000.000,,,,83201000.000,,,,91197000.000,,,,100169000.000,,,
DeferredTaxLiabilitiesOther,,3000.000,,,,23000.000,,,,4903000.000,,,,5689000.000,,,,6309000.000,,,,6720000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,29348000.000,,,,17984000.000,,,,20684000.000,,,,8086000.000,,,,2372000.000,,,,0.000,,,
DerivativeFairValueOfDerivativeAsset,,212000.000,123000.000,28000.000,24000.000,145000.000,,,,,,,,,,,,,,,,,,,
DerivativeFairValueOfDerivativeLiability,,599000.000,212000.000,21000.000,47000.000,,,,,,,,,,,,,,,,,,,,
DueFromAffiliateCurrent,,,,,,,,610000.000,567000.000,,,,,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,89788000.000,,,,80649000.000,,,,74940000.000,,,,69319000.000,,,,79778000.000,,,,74013000.000,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,20900000.000,17700000.000,14100000.000,10300000.000,7800000.000,17800000.000,,,,,,,,,,,,,,,,,,
EquityMethodInvestments,,258930000.000,,,,166176000.000,,,,43098000.000,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,64121000.000,65916000.000,68518000.000,71096000.000,73371000.000,17733000.000,18134000.000,18339000.000,18570000.000,19167000.000,19407000.000,19597000.000,20303000.000,20349000.000,20444000.000,20203000.000,22155000.000,21925000.000,22033000.000,22823000.000,23157000.000,23342000.000,23459000.000,23723000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,13273000.000,,,,11719000.000,,,,9519000.000,,,,7950000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,1714000.000,,,,1710000.000,,,,1558000.000,,,,1480000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,1333000.000,880000.000,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,1889000.000,1611000.000,,1577000.000,,,,1575000.000,,,,1495000.000,,,,1339000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,1891000.000,1616000.000,,1589000.000,,,,1575000.000,,,,1495000.000,,,,1468000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,1923000.000,1647000.000,,1640000.000,,,,1589000.000,,,,1495000.000,,,,1470000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,1946000.000,1671000.000,,1703000.000,,,,1644000.000,,,,1507000.000,,,,1478000.000,,,
FiniteLivedIntangibleAssetsGross,,175449000.000,174528000.000,174929000.000,175468000.000,175161000.000,41108000.000,41027000.000,40493000.000,40066000.000,40454000.000,40049000.000,39556000.000,40115000.000,39353000.000,38715000.000,37486000.000,39224000.000,38165000.000,37710000.000,38423000.000,38342000.000,38027000.000,37768000.000,37750000.000
FiniteLivedIntangibleAssetsNet,113726000.000,111328000.000,108612000.000,106411000.000,104372000.000,101790000.000,23375000.000,22893000.000,22154000.000,21496000.000,21287000.000,20642000.000,19959000.000,19812000.000,19004000.000,18271000.000,17283000.000,17069000.000,16240000.000,15677000.000,15600000.000,15185000.000,14685000.000,14309000.000,14027000.000
Goodwill,678934000.000,680512000.000,680588000.000,604097000.000,605171000.000,536655000.000,463917000.000,463470000.000,462333000.000,460885000.000,461740000.000,425332000.000,423704000.000,425264000.000,423278000.000,421632000.000,418158000.000,418953000.000,416057000.000,414895000.000,417273000.000,417393000.000,416780000.000,415900000.000,416140000.000
GoodwillGross,,909676000.000,909752000.000,911687000.000,912761000.000,911929000.000,760765000.000,760318000.000,759181000.000,679607000.000,680462000.000,678993000.000,677365000.000,678925000.000,676939000.000,675293000.000,671819000.000,672614000.000,669718000.000,668556000.000,670934000.000,671054000.000,670441000.000,669561000.000,669801000.000
GoodwillImpairedAccumulatedImpairmentLoss,,229164000.000,229164000.000,307590000.000,307590000.000,375274000.000,296848000.000,296848000.000,296848000.000,218722000.000,218722000.000,253661000.000,253661000.000,253661000.000,253661000.000,253661000.000,253661000.000,253661000.000,253661000.000,253661000.000,253661000.000,253661000.000,253661000.000,253661000.000,253661000.000
IncomeTaxesReceivable,55910000.000,22341000.000,18021000.000,17322000.000,11888000.000,14098000.000,14175000.000,13864000.000,19198000.000,33346000.000,34355000.000,19768000.000,19113000.000,6461000.000,,,,993000.000,,,,,,,
InventoryNet,162507000.000,150804000.000,173699000.000,170551000.000,161123000.000,148441000.000,155990000.000,153864000.000,148493000.000,139607000.000,149224000.000,147188000.000,143742000.000,137151000.000,143328000.000,138073000.000,131883000.000,128610000.000,140333000.000,141934000.000,139614000.000,134212000.000,134584000.000,131386000.000,127307000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,258796000.000,261140000.000,251894000.000,251573000.000,199630000.000,166176000.000,59910000.000,42170000.000,43308000.000,43319000.000,44331000.000,44967000.000,44995000.000,28611000.000,29339000.000,17326000.000,17024000.000,15321000.000,14453000.000,520000.000,525000.000,520000.000,,,
Liabilities,868536000.000,773134000.000,751751000.000,736604000.000,701800000.000,682689000.000,670670000.000,674158000.000,680734000.000,533078000.000,522177000.000,690428000.000,694112000.000,695168000.000,523083000.000,525719000.000,528743000.000,534571000.000,539834000.000,521958000.000,519231000.000,517360000.000,504895000.000,511159000.000,509800000.000
LiabilitiesAndStockholdersEquity,1917957000.000,1805753000.000,1772220000.000,1696961000.000,1665522000.000,1571846000.000,1568382000.000,1540903000.000,1541792000.000,1390492000.000,1380282000.000,1434066000.000,1427339000.000,1415949000.000,1209928000.000,1190436000.000,1175323000.000,1162015000.000,1120373000.000,1054832000.000,1034402000.000,1036761000.000,1025913000.000,1030227000.000,1015329000.000
LiabilitiesCurrent,257942000.000,254680000.000,254553000.000,256645000.000,252790000.000,251973000.000,242835000.000,245087000.000,248533000.000,376812000.000,369033000.000,369586000.000,374293000.000,384712000.000,208791000.000,210551000.000,207082000.000,216666000.000,220928000.000,204861000.000,199663000.000,195315000.000,181788000.000,186973000.000,183221000.000
LongTermDebt,,313411000.000,304000000.000,292881000.000,292307000.000,287674000.000,280061000.000,268983000.000,268637000.000,,,,,,120000000.000,,,,,,,,119855000.000,120103000.000,120351000.000
LongTermDebtAndCapitalLeaseObligations,371286000.000,281159000.000,275198000.000,263882000.000,263430000.000,258737000.000,251178000.000,240033000.000,239593000.000,1255000.000,15000.000,120010000.000,120005000.000,120002000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120060000.000,120248000.000,120435000.000,119855000.000,120103000.000,120351000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,33005000.000,32252000.000,28817000.000,28999000.000,28877000.000,28937000.000,28883000.000,28950000.000,29044000.000,173515000.000,174452000.000,174143000.000,173828000.000,173501000.000,14000.000,9000.000,4000.000,2000.000,0.000,0.000,0.000,0.000,,,
LongTermDebtFairValue,,,,,,,,,,,,,,,118500000.000,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,35714000.000,,,,17857000.000,,,,,,,,0.000,,,,0.000,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,32252000.000,,,,28937000.000,,,,173515000.000,,,,173501000.000,,,,2000.000,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,18195000.000,,,,17857000.000,,,,,,,,0.000,,,,0.000,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,19959000.000,,,,17860000.000,,,,,,,,120000000.000,,,,0.000,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,178200000.000,,,,180245000.000,,,,2000.000,,,,0.000,,,,120000000.000,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,29091000.000,,,,24918000.000,,,,1253000.000,,,,2000.000,,,,0.000,,,,,,,
NotesAndLoansReceivableNetCurrent,,2413000.000,,,,29043000.000,,,,769000.000,,,,635000.000,,,,,,,,,,,
NotesAndLoansReceivableNetNoncurrent,,1072000.000,,,,1584000.000,,,,2107000.000,,,,,,,,,,,,,,,
NumberOfStores,,12700.000,,,,,,,,,,,,,,,,,,,,,,,
OperatingLossCarryforwards,,,,,,,,,,,,,,,,,,25300000.000,,,,,,,
OperatingLossCarryforwardsValuationAllowance,,7500000.000,,,,,,,,,,,,,,,,,,,,,,,
OtherAccruedLiabilitiesCurrent,,41980000.000,,,,31741000.000,,,,31328000.000,,,,54691000.000,,,,52439000.000,,,,45859000.000,,,
OtherAssetsCurrent,31656000.000,,,,,,,,,,,,,,,,,61769000.000,,,,51765000.000,,,
OtherAssetsMiscellaneousCurrent,,,,,,,,,,,,,,,,,,774000.000,,,,899000.000,,,
OtherAssetsMiscellaneousNoncurrent,,57328000.000,,,,57904000.000,,,,60679000.000,,,,,,,,,,,,,,,
OtherAssetsNoncurrent,78664000.000,58400000.000,57269000.000,59820000.000,59452000.000,59488000.000,60824000.000,62697000.000,61747000.000,62786000.000,64347000.000,64219000.000,61185000.000,62458000.000,63575000.000,64223000.000,61864000.000,64233000.000,63506000.000,63737000.000,52930000.000,62328000.000,63580000.000,63511000.000,62182000.000
OtherLiabilitiesNoncurrent,239308000.000,237295000.000,222000000.000,216077000.000,185580000.000,171979000.000,148594000.000,160257000.000,162252000.000,155011000.000,153129000.000,200832000.000,199814000.000,190454000.000,194292000.000,195168000.000,201661000.000,197905000.000,198906000.000,197037000.000,199320000.000,201610000.000,203252000.000,204083000.000,206228000.000
OtherSundryLiabilitiesNoncurrent,,17210000.000,,,,8509000.000,,,,17410000.000,,,,11602000.000,,,,16671000.000,,,,14875000.000,,,
PreferredStockSharesAuthorized,,250000.000,,,,250000.000,,,,250000.000,,,,250000.000,,,,250000.000,,,,250000.000,,,
PreferredStockSharesIssued,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,
PrepaidExpenseAndOtherAssetsCurrent,,32118000.000,30464000.000,29681000.000,52447000.000,61222000.000,24233000.000,21486000.000,,57898000.000,,,,65086000.000,69990000.000,66345000.000,63972000.000,,62496000.000,63497000.000,56986000.000,,49916000.000,53093000.000,48402000.000
PrepaidExpenseCurrent,,29705000.000,,,,32179000.000,,,,29629000.000,,,,36951000.000,,,,33184000.000,,,,30710000.000,,,
PropertyPlantAndEquipmentGross,,1010102000.000,,,,1037255000.000,,,,1041025000.000,,,,1049778000.000,,,,972396000.000,,,,875628000.000,,,
PropertyPlantAndEquipmentNet,347980000.000,347811000.000,330084000.000,327381000.000,326345000.000,323060000.000,303150000.000,302756000.000,307295000.000,313460000.000,302400000.000,290378000.000,273168000.000,266538000.000,253072000.000,241493000.000,228195000.000,218157000.000,206261000.000,196714000.000,186644000.000,183321000.000,174769000.000,165644000.000,155689000.000
RestrictedCashAndCashEquivalents,,,,,,,,,,27500000.000,,,,27500000.000,,,,27811000.000,,,,20156000.000,,,
RestructuringReserve,,,,,200000.000,,,,,,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,630443000.000,610597000.000,616300000.000,555986000.000,551299000.000,484229000.000,509255000.000,503452000.000,502452000.000,499760000.000,496319000.000,383885000.000,374417000.000,357460000.000,348420000.000,329301000.000,325632000.000,316859000.000,316128000.000,300986000.000,298949000.000,304550000.000,307871000.000,305556000.000,287148000.000
SelfInsuranceReserveCurrent,,19127000.000,,,,19410000.000,,,,19035000.000,,,,18710000.000,,,,21145000.000,,,,15559000.000,,,
SelfInsuranceReserveNoncurrent,,30925000.000,,,,32459000.000,,,,32435000.000,,,,32728000.000,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,1006000.000,,420000.000,,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,4209000.000,,,,4838000.000,,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,670198.000,663318.000,648628.000,645028.000,593000.000,,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,33.220,33.270,33.290,33.330,33.500,,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,15.040,,,,,,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,18.890,,,,27.800,,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,0.000,,0.000,0.000,,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,838318.000,826078.000,810388.000,791428.000,652000.000,,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,31.480,31.540,31.530,31.750,32.530,,,,,,,,,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm1,,4.700,,,,,,,,,,,,,,,,,,,,,,,
StockRepurchaseProgramAuthorizedAmount1,,,,,,,,,,,,,,,,,,,50000000.000,,,,,,
StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,,,,,,,,,,,,,,,37200000.000,,,,,,,,,,
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,,,,,,,,,,,,,,,,35800000.000,25900000.000,60900000.000,67300000.000,34000000.000,64000000.000,60000000.000,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1049421000.000,1032619000.000,1020469000.000,960357000.000,963722000.000,889157000.000,897712000.000,866745000.000,861058000.000,857414000.000,858105000.000,743638000.000,733227000.000,720781000.000,686845000.000,664717000.000,646580000.000,627444000.000,580539000.000,532874000.000,515171000.000,519401000.000,521018000.000,519068000.000,505529000.000
TaxCreditCarryforwardAmount,,,,,,,,,,4400000.000,,,,20100000.000,,,,,,,,30400000.000,,,
TaxCreditCarryforwardDeferredTaxAsset,,,,,,,,,,,,,,20134000.000,,,,,,,,,,,
TaxesPayableCurrent,,8113000.000,,,,5673000.000,,,,4895000.000,,,,,,,,,,,,,,,
UndistributedEarningsOfForeignSubsidiaries,,,,,,,,,,,,,,,,,,21800000.000,,,,11200000.000,,,
UnrecognizedTaxBenefits,,13493000.000,,,,4381000.000,,,,10015000.000,,,,1468000.000,,,,1496000.000,,,,1357000.000,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,2700000.000,,,,1500000.000,,,,2200000.000,,,,1100000.000,,,,1200000.000,,,,1100000.000,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,6000000.000,,,,2800000.000,,,,2800000.000,,,,1000000.000,,,,1000000.000,,,,900000.000,,,
ValuationAllowancesAndReservesBalance,,,,,,,,,,,,,87141000.000,83922000.000,,,,,,,,,,,
