,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,1256017.000
AccountsReceivableNetCurrent,0.000
AdditionalPaidInCapital,42490906.000
Assets,240296.000
AssetsCurrent,34814.000
CashAndCashEquivalentsAtCarryingValue,13064.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,500000000.000
CommonStockSharesIssued,32590716.000
CommonStockSharesOutstanding,32528216.000
CommonStockValue,32591.000
DeferredRevenueCurrent,0.000
DepositsAssetsNoncurrent,22600.000
Liabilities,5771825.000
LiabilitiesAndStockholdersEquity,240296.000
LiabilitiesCurrent,5412017.000
LiabilitiesNoncurrent,359808.000
LinesOfCreditCurrent,3900000.000
OtherAssetsCurrent,108921.000
PreferredStockParOrStatedValuePerShare,0.001
PreferredStockSharesAuthorized,1000000.000
PrepaidExpenseCurrent,21750.000
PropertyPlantAndEquipmentNet,96561.000
PropertyPlantAndEquipmentOtherAccumulatedDepreciation,220349.000
RetainedEarningsAccumulatedDeficit,-48055041.000
StockholdersEquity,-5531529.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-5531529.000
