,2011-12-31,2012-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3713000.000,6428000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,4260000.000,1880000.000
AdvertisingExpense,,800000.000
AllocatedShareBasedCompensationExpense,,6428000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,72000.000
AmortizationOfIntangibleAssets,,2700000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2858000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,2220000.000,2233000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGainOrLoss,2220000.000,
CapitalExpendituresIncurredButNotYetPaid,637000.000,515000.000
CapitalLeaseObligationsIncurred,2398000.000,
CapitalizedComputerSoftwareAdditions,,1800000.000
CapitalizedComputerSoftwareAmortization,,600000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,59572000.000,33200000.000
ComprehensiveIncomeNetOfTax,,8158000.000
CostOfGoodsSoldSubscription,27918000.000,32672000.000
CostOfRevenue,64665000.000,75399000.000
CostOfServices,36747000.000,42727000.000
CurrentFederalTaxExpenseBenefit,,1964000.000
CurrentForeignTaxExpenseBenefit,,80000.000
CurrentIncomeTaxExpenseBenefit,,2550000.000
CurrentStateAndLocalTaxExpenseBenefit,,506000.000
DeferredFederalIncomeTaxExpenseBenefit,,1651000.000
DeferredForeignIncomeTaxExpenseBenefit,,-235000.000
DeferredIncomeTaxExpenseBenefit,4375000.000,365000.000
DeferredIncomeTaxesAndTaxCredits,,830000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-586000.000
Depreciation,,8200000.000
DepreciationDepletionAndAmortization,9669000.000,10884000.000
EarningsPerShareBasic,0.140,0.160
EarningsPerShareDiluted,0.120,0.140
EffectOfExchangeRateOnCashAndCashEquivalents,-76000.000,107000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,1832000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,1387000.000,1880000.000
