,2012-02-29,2012-05-31,2012-11-30,2013-05-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31
AllocatedShareBasedCompensationExpense,,,,,21638.000,,1549165.000,,828688.000,583525.000,427714.000
AmortizationOfDebtDiscountPremium,,,,,117228.000,,,,229106.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,9803459.000,,-82370.000,,,,287567.000,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,3671000.000,,,,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,9756718.000,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,-3360799.000,,,,,,-22987.000,,
ComprehensiveIncomeNetOfTax,,,,,-1200770.000,-1944809.000,-2666044.000,-2076094.000,-1507065.000,-893272.000,-1250337.000
CurrentIncomeTaxExpenseBenefit,,,0.000,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,162869.000,,,,,,,,
Depreciation,,,5988.000,,,,,,8591.000,,
DepreciationAmortizationAndAccretionNet,,,,,9491.000,,,,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,-8122917.000,0.000,,,-136000.000,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,-4264642.000,0.000,,-114966.000,-296319.000,,,,
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,,,-3858275.000,0.000,,114966.000,160319.000,,,,
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,1610571.000,0.000,,,,,,,
EarningsPerShareBasic,-0.060,-0.150,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,-0.050,-0.050,-0.010,-0.020,-0.030,-0.020,-0.010,-0.010,-0.010
EarningsPerShareDiluted,-0.060,-0.150,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,2941.000,,,,-31390.000,,
EffectiveIncomeTaxRateContinuingOperations,,,,,0.000,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.350,,0.350,,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,0.620,,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,0.000,,,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,0.850,,,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,0.009,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,11195.000,8689.000,4053.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,-25385.000,,,,,,
GeneralAndAdministrativeExpense,,,,,688036.000,1096812.000,1906334.000,1599593.000,1034063.000,834477.000,
IncomeLossFromContinuingOperations,,,-423539.000,-5084436.000,-1194969.000,-1818412.000,-2361124.000,-1943018.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1858864.000,-26043935.000,-260670.000,-5084436.000,-1194969.000,-1818412.000,-2361124.000,-1943018.000,,-883195.000,-1256202.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,-883195.000,-1256202.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,-0.010,-0.050,-0.010,-0.020,-0.030,-0.020,,-0.010,-0.010
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,-4264642.000,0.000,,-114966.000,-296319.000,,,,
