,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,14414000.000,12242000.000,10119000.000,13792000.000,11009000.000,12028000.000,8255000.000,12385000.000,9700000.000,5411000.000,4724000.000,2176000.000,2846000.000,951000.000,1682000.000,1607000.000,1084000.000,1894000.000,1592000.000,424000.000,3433000.000,3426000.000,3715000.000
AccountsReceivableGrossCurrent,,,,48920000.000,,,,44838000.000,,,,23100000.000,,,,35102000.000,,,,,,,
AccruedRentCurrent,1273000.000,1261000.000,1558000.000,1525000.000,1610000.000,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,84584000.000,,,,1724000.000,,,,14766000.000,,,,26431000.000,,,,36779000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2646000.000,4240000.000,-19000.000,-4346000.000,-1644000.000,-6941000.000,-4983000.000,-4904000.000,-5078000.000,,,,0.000,0.000,0.000,,,,,,,,
AdditionalPaidInCapital,177323000.000,180221000.000,182664000.000,185014000.000,187820000.000,190333000.000,195108000.000,199331000.000,200596000.000,202540000.000,203216000.000,203989000.000,205847000.000,211584000.000,212698000.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,217628000.000,219002000.000,220154000.000,222828000.000,225474000.000,226568000.000,226370000.000,230658000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,1929000.000,2018000.000,1912000.000,2330000.000,2005000.000,1956000.000,0.000,400000.000,900000.000,695000.000,2072000.000,2238000.000,2336000.000,2284000.000,2284000.000,2526000.000,2365000.000,2377000.000,2407000.000,2433000.000
Assets,337537000.000,298111000.000,301843000.000,302810000.000,312777000.000,318228000.000,327948000.000,145600000.000,150627000.000,125667000.000,131411000.000,137245000.000,146138000.000,156521000.000,165443000.000,170171000.000,179044000.000,184050000.000,200192000.000,198049000.000,206130000.000,221393000.000,238525000.000
AssetsCurrent,170360000.000,128665000.000,139913000.000,147152000.000,154460000.000,165338000.000,180230000.000,86725000.000,91992000.000,90558000.000,97269000.000,104276000.000,113411000.000,126892000.000,136324000.000,141857000.000,150589000.000,154602000.000,156959000.000,158234000.000,165675000.000,171849000.000,179433000.000
