,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,3563000.000,5224000.000,,2996000.000,3707000.000,2416000.000,2124000.000,2468000.000,4162000.000,2861000.000,7538000.000,2715000.000,1724000.000,1913000.000,2283000.000,2102000.000,1496000.000,1318000.000,1450000.000,738000.000,284000.000
AccountsPayableAndOtherAccruedLiabilities,,,,,,,,,,,,,,,,171000.000,0.000,,,0.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,-240000.000,,,,-247000.000,,,,,,594000.000,,,,300000.000,
AdditionalPaidInCapitalCommonStock,19488000.000,19490000.000,,19490000.000,19490000.000,19490000.000,19490000.000,19490000.000,19490000.000,19490000.000,19490000.000,19490000.000,19490000.000,19490000.000,19490000.000,19490000.000,19490000.000,19490000.000,19490000.000,6889000.000,7692000.000
AdvancesToAffiliate,,,,,,,,,,,,,,,,,82000.000,10000.000,,,
Assets,36386000.000,37444000.000,,34839000.000,35079000.000,33456000.000,31779000.000,30767000.000,30817000.000,27970000.000,26598000.000,20319000.000,18742000.000,18524000.000,18166000.000,17785000.000,16678000.000,15772000.000,14764000.000,3816000.000,3398000.000
CapitalLeaseObligations,,,,,,,,1487000.000,,,,,,,,,,,,,
Cash,22774000.000,21819000.000,,20545000.000,20789000.000,18902000.000,18634000.000,19404000.000,18388000.000,15424000.000,13805000.000,8280000.000,5573000.000,4550000.000,6027000.000,9420000.000,8639000.000,7851000.000,6836000.000,2730000.000,2047000.000
CashAndCashEquivalentsAtCarryingValue,22774000.000,21819000.000,,20545000.000,20789000.000,18902000.000,18634000.000,19404000.000,18388000.000,15424000.000,13805000.000,8280000.000,5573000.000,4550000.000,6027000.000,9420000.000,8639000.000,7851000.000,6836000.000,2730000.000,2047000.000
CashEquivalentsAtCarryingValue,,,,,20103000.000,,19525000.000,,,,,,,,,9053000.000,,,,2532000.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,49000000.000,49000000.000,,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000
CommonStockSharesIssued,23211846.000,23211846.000,,23211846.000,23211846.000,23211846.000,23211846.000,23211846.000,23211846.000,23211846.000,23211846.000,23211846.000,23211846.000,23211846.000,23211846.000,23211846.000,23211846.000,23211846.000,23215692.000,22085126.000,22085126.000
CommonStockSharesOutstanding,22115523.000,22106517.000,,22101649.000,22098222.000,22097392.000,22087486.000,22085126.000,22085126.000,22085126.000,22085126.000,22085126.000,22085126.000,23211846.000,23211846.000,22085126.000,22085126.000,22085126.000,22088972.000,22085126.000,22085126.000
CommonStockValue,232000.000,232000.000,,232000.000,232000.000,232000.000,232000.000,232000.000,232000.000,232000.000,232000.000,232000.000,232000.000,232000.000,232000.000,232000.000,232000.000,232000.000,232000.000,221000.000,221000.000
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,908000.000,849000.000,798000.000,746000.000,0.000,
DeferredTaxAssetsCharitableContributionCarryforwards,,,,,,345000.000,,,,347000.000,,,,,,178000.000,,,,158000.000,
DeferredTaxAssetsGross,,,,,,4555000.000,,,,6774000.000,,,,,,10883000.000,,,,11442000.000,
DeferredTaxAssetsInvestmentInSubsidiaries,,,,,,,,,,1001000.000,,,,,,,,,,0.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,0.000,,,,,,0.000,,,,0.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,4209000.000,,,,,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,123000.000,,,,,,,,,,881000.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,3239000.000,,,,4670000.000,,,,,,9456000.000,,,,10316000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,59000.000,,,,96000.000,,,,,,181000.000,,,,312000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,,,15000.000,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,179000.000,,,,44000.000,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,237000.000,,,,237000.000,,,,,,237000.000,,,,237000.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,,,,,,,,,,,44000.000,,,,8000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,134000.000,,,,83000.000,,,,,,252000.000,,,,340000.000,
DeferredTaxAssetsValuationAllowance,,,,,,4432000.000,,,,6774000.000,,,,,,10002000.000,,,,11442000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,,,-123000.000,,,,,,,,,,,,,,,
DueFromAffiliateCurrent,,,,,,,,,,,,,1913000.000,1971000.000,2031000.000,,,,,,
DueFromAffiliates,,,,,,,,,,,,,,,,2092000.000,1658000.000,1709000.000,1761000.000,0.000,
DueFromOtherRelatedParties,,,,,,,,,,,,,,,,4046000.000,4127000.000,4210000.000,4295000.000,0.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,0.000,,,,,,,,,,,,,,,,
EquityMethodInvestments,7252000.000,8161000.000,,8509000.000,9449000.000,9304000.000,8606000.000,7083000.000,7861000.000,8022000.000,8419000.000,8075000.000,7233000.000,8132000.000,8026000.000,,,,,,
FinancialInstrumentsOwnedAtFairValue,1119000.000,1089000.000,,264000.000,238000.000,255000.000,330000.000,334000.000,328000.000,406000.000,394000.000,433000.000,518000.000,498000.000,544000.000,593000.000,677000.000,660000.000,689000.000,92000.000,0.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,,,,4488000.000,,,,,
FurnitureAndFixturesGross,,,,,,3000.000,,,,14000.000,,,,,,44000.000,,,,0.000,
IncomeTaxReceivable,288000.000,288000.000,,,,,,,,,,,,,,,,,,,
IntangibleAssetsGrossExcludingGoodwill,,,,,,,,,,,,,,,,4488000.000,,,,,
IntangibleAssetsNetExcludingGoodwill,643000.000,640000.000,,635000.000,630000.000,328000.000,325000.000,323000.000,320000.000,18000.000,13000.000,10000.000,6000.000,3000.000,0.000,,,,,0.000,
InterestReceivableAndOtherAssets,,,,,,,,,,,,,,,,46000.000,127000.000,210000.000,295000.000,0.000,
InvestmentsInAndAdvancesToAffiliatesAtFairValue,,,,,,9304000.000,,,,8022000.000,,,,,,,,,,,
LeaseholdImprovementsGross,,,,,,22000.000,,,,427000.000,,,,,,549000.000,,,,318000.000,
Liabilities,,,,,,2416000.000,,,,,,,,,,2102000.000,,,,1563000.000,284000.000
LiabilitiesAndStockholdersEquity,36386000.000,37444000.000,,34839000.000,35079000.000,33456000.000,31779000.000,30767000.000,30817000.000,27970000.000,26598000.000,20319000.000,18742000.000,18524000.000,18166000.000,17785000.000,16678000.000,15772000.000,14764000.000,3816000.000,3398000.000
LiabilitiesCurrent,,,,,,2416000.000,,,,,,,,,,,,,,,
MachineryAndEquipmentGross,,,,,,527000.000,,,,518000.000,,,,,,375000.000,,,,28000.000,
MinimumNetCapitalRequired1,,,,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
NetCapital,,,,,17603000.000,,16751000.000,17144000.000,14554000.000,12986000.000,6693000.000,6142000.000,4608000.000,3472000.000,4434000.000,8131000.000,7977000.000,3067000.000,2169000.000,1112000.000,2500000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,1111000.000,,,,1887000.000,,,,,,631000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearFour,,,,,,,,,,80000.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,,,,,,80000.000,,,,482000.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,,,,,,206000.000,,,,615000.000,,,,,,90000.000,,,,180000.000,
OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,,,,,,825000.000,,,,710000.000,,,,,,541000.000,,,,342000.000,
PrepaidExpenseAndOtherAssets,686000.000,705000.000,,930000.000,649000.000,900000.000,948000.000,820000.000,698000.000,751000.000,674000.000,526000.000,723000.000,602000.000,498000.000,634000.000,646000.000,520000.000,397000.000,342000.000,403000.000
PropertyPlantAndEquipmentGross,,,,,,552000.000,,,,959000.000,,,,,,968000.000,,,,346000.000,
PropertyPlantAndEquipmentNet,998000.000,874000.000,,805000.000,290000.000,312000.000,324000.000,304000.000,661000.000,712000.000,633000.000,584000.000,558000.000,494000.000,444000.000,374000.000,324000.000,268000.000,206000.000,46000.000,215000.000
ReceivablesFromBrokersDealersAndClearingOrganizations,1094000.000,2336000.000,,1619000.000,1502000.000,1923000.000,1080000.000,967000.000,1029000.000,1105000.000,1128000.000,879000.000,686000.000,742000.000,596000.000,626000.000,525000.000,544000.000,580000.000,606000.000,733000.000
RestrictedCashAndCashEquivalents,1532000.000,1532000.000,,1532000.000,1532000.000,1532000.000,1532000.000,1532000.000,1532000.000,1532000.000,1532000.000,1532000.000,1532000.000,1532000.000,0.000,,,,,,
RetainedEarningsAccumulatedDeficit,17815000.000,17224000.000,,16855000.000,16390000.000,16059000.000,14690000.000,13337000.000,11693000.000,10147000.000,4098000.000,2642000.000,2056000.000,1649000.000,921000.000,721000.000,220000.000,-508000.000,-1648000.000,-4857000.000,-4799000.000
SettlementLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,,,265000.000,265000.000,265000.000,,265000.000,265000.000,240000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,,,3.020,3.020,3.020,3.020,,3.020,3.020,3.050,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,478200.000,400000.000,400000.000,400000.000,375000.000,350000.000,,,,,,265000.000,,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,3.210,3.330,3.330,3.330,3.210,3.100,,,,,,3.020,,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,,,,,,400000.000,,,,350000.000,,,,,,265000.000,,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,,,,,,3.330,,,,,,,,,,,,,,,
StockholdersEquity,32823000.000,32220000.000,,31843000.000,31372000.000,31040000.000,29655000.000,28299000.000,26655000.000,25109000.000,19060000.000,17604000.000,17018000.000,16611000.000,15883000.000,15683000.000,15182000.000,14454000.000,13314000.000,2253000.000,3114000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,31040000.000,,,,,,,,,,15683000.000,,,,2253000.000,3114000.000
TreasuryStockShares,1096323.000,1105329.000,,1110197.000,1113624.000,1114454.000,1124360.000,1126720.000,1126720.000,1126720.000,1126720.000,1126720.000,1126720.000,1126720.000,1126720.000,1126720.000,1126720.000,1126720.000,1126720.000,1126720.000,
