,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,,466000.000,391000.000,398000.000,,402000.000,462000.000,343000.000,,496000.000,417000.000,463000.000,,489000.000,336000.000,454000.000,,229000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,2240000.000,2199736.000,2207060.000,2288769.000,-4393148.000,2359409.000,,,,2493720.000,,,,2630774.000,,,,10062.000
AssetImpairmentCharges,,,3086000.000,0.000,0.000,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,,-4143000.000,-7705000.000,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,,75037000.000,72756000.000,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,325000.000,715000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,,,,,325000.000
CashFlowHedgeGainLossReclassifiedToOtherIncomeNet,,,,471000.000,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,-5721000.000,,,,,,,,,,,,,,,-1570000.000,855000.000,,2225000.000
CostOfServices,50836000.000,47946000.000,45522000.000,41575000.000,49082000.000,49955000.000,51928000.000,55967000.000,54991000.000,55562000.000,52393000.000,56662000.000,57536000.000,58152000.000,69597000.000,72545000.000,69647000.000,66722000.000,67958000.000,66452000.000,67638000.000
DeferredIncomeTaxExpenseBenefit,,,155000.000,,-94000.000,,,,168000.000,,,,26000.000,,,,51000.000,,,,65000.000
DepreciationDepletionAndAmortization,,,3810000.000,,3069000.000,,,,2356000.000,,,,3036000.000,,,,3230000.000,,,,2962000.000
DepreciationExpenseOnReclassifiedAssets,,,,,,151000.000,271000.000,,,,,,,,,,,,,,
EarningsPerShareBasic,-0.640,-0.450,-0.400,-0.080,,,,,,,,,,,,,0.000,,0.050,,0.110
EarningsPerShareBasicAndDiluted,,,,-0.080,-0.150,-0.080,-0.120,-0.070,-0.030,-0.210,-0.010,-0.100,-0.210,-0.330,-0.490,0.020,,-0.110,,,
EarningsPerShareDiluted,-0.640,-0.450,-0.400,-0.080,,,,,,,,,,,,,0.000,,0.050,,0.110
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,,,,,,,,,,-12000.000
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,-44000.000,,-21000.000,,,,42000.000,,,,-27000.000,,,,-12000.000,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,0.016,,,,,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,910000.000,,-5000.000,,,,0.000,,,,,,,,
GrossProfit,6303000.000,3755000.000,5337000.000,6100000.000,4728000.000,5621000.000,6520000.000,7456000.000,8218000.000,5692000.000,9045000.000,7517000.000,6117000.000,5312000.000,3159000.000,9716000.000,8388000.000,7011000.000,10347000.000,10675000.000,10014000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-10177000.000,-6812000.000,-5971000.000,-1249000.000,-2425000.000,-1171000.000,-1708000.000,-872000.000,-350000.000,-3677000.000,642000.000,-1511000.000,-2988000.000,-4906000.000,-7486000.000,228000.000,156000.000,-1638000.000,1019000.000,1576000.000,1765000.000
IncomeTaxExpenseBenefit,-525000.000,-17000.000,161000.000,-20000.000,-97000.000,101000.000,83000.000,143000.000,150000.000,-396000.000,728000.000,82000.000,187000.000,163000.000,219000.000,-105000.000,125000.000,46000.000,163000.000,384000.000,-28000.000
IncreaseDecreaseInAccountsPayable,,,254000.000,,-359000.000,,,,-218000.000,,,,1441000.000,,,,-268000.000,,,,18000.000
IncreaseDecreaseInAccountsReceivable,,,-1059000.000,,806000.000,,,,3028000.000,,,,-270000.000,,,,-4078000.000,,,,-5545000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,49000.000,,85000.000,,,,127000.000,,,,,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,-563000.000,,965000.000,,,,-1080000.000,,,,46000.000,,,,-2943000.000,,,,-3215000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,263000.000,,1143000.000,,,,-711000.000,,,,1561000.000,,,,-362000.000,,,,214000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,,,,,,,,,,,515649.000,,1179634.000
InterestAndOtherIncome,-12000.000,5000.000,,,,,,,,,,,,,,,,,,,
InterestIncomeExpenseNonoperatingNet,,,103000.000,108000.000,96000.000,-31000.000,-1075000.000,-569000.000,-128000.000,-17000.000,362000.000,-223000.000,-238000.000,-100000.000,-421000.000,-380000.000,-439000.000,-371000.000,-374000.000,-564000.000,-367000.000
InterestPaidNet,,,3000.000,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInContinuingOperations,,,752000.000,,-1844000.000,,,,-4180000.000,,,,1159000.000,,,,-1796000.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,4000.000,,113000.000,,,,-494000.000,,,,4407000.000,,,,-6020000.000,,,,-6075000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,4000.000,,113000.000,,,,-494000.000,,,,4407000.000,,,,-6020000.000,,,,-6075000.000
NetCashProvidedByUsedInInvestingActivities,,,-997000.000,,-1709000.000,,,,-2394000.000,,,,-3743000.000,,,,-628000.000,,,,-771000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-997000.000,,-1709000.000,,,,-2394000.000,,,,-3743000.000,,,,-628000.000,,,,-771000.000
NetCashProvidedByUsedInOperatingActivities,,,1789000.000,,-227000.000,,,,-1334000.000,,,,522000.000,,,,4864000.000,,,,7183000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1789000.000,,-227000.000,,,,-1334000.000,,,,522000.000,,,,4864000.000,,,,7183000.000
NetIncomeLoss,,,,-1229000.000,-2328000.000,-1272000.000,-1791000.000,-1015000.000,-500000.000,-3281000.000,-86000.000,-1593000.000,-3175000.000,-5069000.000,-7705000.000,333000.000,31000.000,-1684000.000,856000.000,1192000.000,1793000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-6795000.000,-6132000.000,-1229000.000,,,,,,,,,,,,,,,,,
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,,,,,,,,,,,,4840000.000,,,,,,,,
OperatingIncomeLoss,-10165000.000,-6817000.000,-6074000.000,-1357000.000,-2521000.000,-1140000.000,-633000.000,-303000.000,-222000.000,-3660000.000,280000.000,-1288000.000,-2750000.000,-4806000.000,-7065000.000,608000.000,595000.000,-1267000.000,1393000.000,2140000.000,2132000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,,,69000.000,,-691000.000,-2185000.000,632000.000,-396000.000,355000.000,776000.000,-905000.000,373000.000,8000.000,750000.000,-682000.000,-503000.000,258000.000,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,342000.000,,-26000.000,-500000.000,-145000.000,-227000.000,-112000.000,37000.000,-582000.000,242000.000,-67000.000,79000.000,47000.000,-106000.000,21000.000,,,,
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,,,,-99000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,58000.000,,,,,,,,,,,,,,27000.000,-46000.000,,446000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,,,,,,-213000.000,,,,,,,,-153000.000,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,204000.000,-26000.000,,,,-179000.000,,,,-67000.000,,,,34000.000,,,,-37000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,105000.000,,,,,,,,,,,,,,87000.000,45000.000,,-14000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,,,,67000.000,,,,,,,,-13000.000,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,-1066000.000,-3045000.000,-3957000.000,-1304000.000,-1638000.000,-257000.000,-2468000.000,-1573000.000,-978000.000,-3234000.000,-4240000.000,-8340000.000,-276000.000,310000.000,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,,,,,,,,,1315000.000,711000.000,,,622000.000,,,,305000.000,,,,144000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,,,,-237000.000,401000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,,,-176000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossTax,,,,,,,,,-146000.000,,,,,,,,-166000.000,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,,,,,-1092000.000,,,,-746000.000,,,,-614000.000,,,,107000.000,,,,325000.000
OtherDepreciationAndAmortization,,,,,,,484000.000,,,,,,,,,,,,,,
OtherNoncashIncomeExpense,,,,,12000.000,,,,213000.000,,,,0.000,,,,166000.000,,,,
OtherNoncashIncomeTaxExpense,,,,,,,,,,,,,,,,,,,,,0.000
PaymentsForRestructuring,,,,,,,,,,,,,41000.000,,,,399000.000,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,750000.000,,,,199000.000,,,,234000.000,,,,217000.000,,,,0.000
PaymentsToAcquireProductiveAssets,,,1162000.000,,1124000.000,,,,2354000.000,,,,3509000.000,,,,411000.000,,,,1113000.000
ProceedsFromCollectionOfNotesReceivable,,,165000.000,,165000.000,,,,159000.000,,,,0.000,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,27000.000,,33000.000,,,,27000.000,,,,52000.000,,,,39000.000,,,,98000.000
ProceedsFromLinesOfCredit,,,,,913000.000,,,,41760000.000,,,,66082000.000,,,,76400000.000,,,,79675000.000
ProceedsFromRepaymentsOfOtherDebt,,,,,,,,,,,,,,,,,,,,,-868000.000
ProceedsFromSaleOfProductiveAssets,,,,,,,,,,,,,,,,,,,,,342000.000
ProceedsFromStockOptionsExercised,,,,,92000.000,,,,24000.000,,,,0.000,,,,,,,,
ProfitLoss,-9652000.000,,,,,,,,,,,,,,,,,,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,,,,,,,,,,,341000.000,,622000.000,459000.000,744000.000,,305000.000,126000.000,,,
RepaymentsOfLinesOfCredit,,,,,913000.000,,,,42254000.000,,,,61436000.000,,,,81759000.000,,,,84980000.000
RepaymentsOfLongTermCapitalLeaseObligations,,,23000.000,,12000.000,,,,51000.000,,,,199000.000,,,,,,,,
RepaymentsOfLongTermDebt,,,,,,,,,,,,,92000.000,,,,700000.000,,,,
RestructuringCharges,,,,,,,,,192000.000,,,,-10000.000,,,,,,,,
RestructuringCosts,,,,,,,,,,,,,,,,,-110000.000,,,,
RestructuringSettlementAndImpairmentProvisions,3272000.000,291000.000,3086000.000,533000.000,0.000,-437000.000,0.000,531000.000,191000.000,2051000.000,1262000.000,461000.000,806000.000,1536000.000,889000.000,659000.000,12000.000,158000.000,187000.000,7000.000,0.000
SaleLeasebackTransactionCurrentPeriodGainRecognized,,,,,70000.000,,,,64000.000,,,,57000.000,,,,0.000,,,,
SalesRevenueServicesNet,57139000.000,51701000.000,50859000.000,47675000.000,53810000.000,55576000.000,58448000.000,63423000.000,63209000.000,61254000.000,61438000.000,64179000.000,63653000.000,63464000.000,72756000.000,82261000.000,78035000.000,73733000.000,78305000.000,77127000.000,77652000.000
SellingGeneralAndAdministrativeExpense,13196000.000,10281000.000,8325000.000,6924000.000,7249000.000,7198000.000,7153000.000,7228000.000,8249000.000,7301000.000,7503000.000,8344000.000,8061000.000,8582000.000,9335000.000,8449000.000,7781000.000,8120000.000,8767000.000,8528000.000,7882000.000
ShareBasedCompensation,,,334000.000,301000.000,466000.000,,,,402000.000,,,,496000.000,,,,489000.000,,,,229000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,0.000,,,,,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,15072000.000,15108000.000,15189000.000,15263.000,,,,,,,,,,,,,15956000.000,,16250000.000,,16995000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,15302000.000,15335000.000,15351000.000,-30649000.000,15377000.000,15391000.000,15400000.000,-30774000.000,15417000.000,15523000.000,15569000.000,-30980000.000,,15719000.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,15072000.000,15108000.000,15189000.000,15263.000,,,,,,,,,,,,,15699000.000,,15735000.000,,15815000.000
