,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AmortizationOfAcquiredIntangibleAssets,156000.000,155000.000,153000.000,138000.000,138000.000,105000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,480000.000,500000.000,
BusinessCombinationAcquisitionRelatedCosts,59000.000,,,,,
CapitalLeaseObligationsIncurred,,,515000.000,1200000.000,1300000.000,878000.000
CapitalizedComputerSoftwareAdditions,,,-1189000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,74000.000,,,
ComprehensiveIncomeNetOfTax,950000.000,311000.000,1010000.000,988000.000,551000.000,1173000.000
CostOfReimbursableExpense,3519000.000,4847000.000,4134000.000,4001000.000,5701000.000,5440000.000
CostOfServices,10441000.000,10434000.000,11598000.000,11682000.000,11968000.000,13391000.000
DeferredIncomeTaxExpenseBenefit,,,126000.000,,,
DepreciationDepletionAndAmortization,,,1237000.000,,,
EarningsPerShareBasic,0.060,0.020,0.060,0.070,0.030,0.080
EarningsPerShareDiluted,0.060,0.020,0.060,0.060,0.030,0.080
EffectOfExchangeRateOnCashAndCashEquivalents,,,19000.000,,,
GeneralAndAdministrativeExpense,2371000.000,2434000.000,2602000.000,2782000.000,2697000.000,3479000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1474000.000,467000.000,1571000.000,1690000.000,1062000.000,2081000.000
IncomeTaxExpenseBenefit,550000.000,109000.000,577000.000,657000.000,520000.000,923000.000
IncomeTaxesPaidNet,,,312000.000,,,
IncreaseDecreaseInAccountsPayableTrade,,,517000.000,,,
IncreaseDecreaseInAccountsReceivable,,,473000.000,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,-1422000.000,,,
IncreaseDecreaseInDeferredRevenue,,,6000.000,,,
IncreaseDecreaseInOtherOperatingAssets,,,23000.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,-26000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,36000.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,912000.000,865000.000,
InterestExpense,9000.000,14000.000,17000.000,22000.000,36000.000,39000.000
InterestPaid,,,17000.000,,,
InvestmentIncomeInterest,2000.000,2000.000,4000.000,2000.000,2000.000,2000.000
NetCashProvidedByUsedInFinancingActivities,,,157000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,157000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,-1448000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1448000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,1346000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1346000.000,,,
NetIncomeLoss,924000.000,358000.000,994000.000,1033000.000,542000.000,1158000.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,,530000.000,,,
OperatingCostsAndExpenses,18929000.000,20991000.000,21101000.000,21348000.000,23832000.000,25489000.000
OperatingIncomeLoss,1481000.000,479000.000,1584000.000,1710000.000,1096000.000,2118000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,26000.000,-47000.000,16000.000,-34000.000,9000.000,-15000.000
OtherRestructuringCosts,,,,,139000.000,
PaymentsForDerivativeInstrumentInvestingActivities,,,,54000.000,86000.000,
PaymentsForRepurchaseOfEquity,,,540000.000,,,
PaymentsForRestructuring,,,,,32000.000,
PaymentsToAcquireEquipmentOnLease,,,104000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,259000.000,,,
ProceedsFromStockOptionsExercised,,,286000.000,,,
ReimbursementRevenue,3519000.000,4847000.000,4134000.000,4001000.000,5701000.000,5440000.000
RestructuringCharges,,1040000.000,,,839000.000,
Revenues,20410000.000,21470000.000,22685000.000,23058000.000,24928000.000,27607000.000
SaleLeasebackTransactionNetProceeds,,,515000.000,,,
SalesRevenueNet,20410000.000,21470000.000,22685000.000,23058000.000,24928000.000,27607000.000
SalesRevenueServicesNet,16891000.000,16623000.000,18551000.000,19057000.000,19227000.000,22167000.000
SellingAndMarketingExpense,2383000.000,2081000.000,2614000.000,2745000.000,2489000.000,2884000.000
SeveranceCosts,,,,,695000.000,
ShareBasedCompensation,,,424000.000,,,
UnrealizedGainLossOnDerivatives,,,,-11000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,16491000.000,16383000.000,16512000.000,16552000.000,16461000.000,-33039000.000
WeightedAverageNumberOfSharesOutstandingBasic,15647000.000,15640000.000,15644000.000,15640000.000,15596000.000,-31254000.000
