,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableCurrent,160873.000,149312.000,209318.000,250893.000,203021.000,156517.000,221712.000
AccountsReceivableNetCurrent,659705.000,461446.000,353413.000,548338.000,661391.000,433887.000,402884.000
AccruedLiabilitiesCurrent,894464.000,922721.000,892464.000,1046904.000,1103992.000,1108259.000,1067687.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,7320498.000,7529394.000,7754506.000
AdditionalPaidInCapital,31240266.000,31280483.000,31305950.000,31310859.000,31341345.000,31370498.000,31357657.000
AllowanceForDoubtfulAccountsReceivableCurrent,22200.000,22200.000,22200.000,22200.000,22200.000,22200.000,22200.000
Assets,18691241.000,18614664.000,18294618.000,17599616.000,17696520.000,16928967.000,16019980.000
AssetsCurrent,3864442.000,3255014.000,2933285.000,2507956.000,2708132.000,2098642.000,1320382.000
AssetsNoncurrent,7526063.000,7943418.000,7860834.000,7792535.000,7697625.000,7637282.000,7645501.000
BuildingsAndImprovementsGross,,,,,3614439.000,3611289.000,
CashAndCashEquivalentsAtCarryingValue,2757781.000,2363135.000,2194241.000,1650634.000,1580193.000,1232169.000,502596.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000
CommonStockSharesIssued,18817406.000,18817406.000,18817406.000,18817406.000,18817406.000,18817406.000,18817406.000
CommonStockSharesOutstanding,17324439.000,17324439.000,17324439.000,17337901.000,17337901.000,17337901.000,17399727.000
CommonStockValue,18818.000,18818.000,18818.000,18818.000,18818.000,18818.000,18818.000
DeferredCompensationLiabilityCurrent,,,,,9000.000,18000.000,18000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,650000.000,625000.000,96809.000
FiniteLivedIntangibleAssetsNet,,,,,,488820.000,451736.000
FurnitureAndFixturesGross,,,,,3878467.000,3949718.000,
Goodwill,5566020.000,5976829.000,5974840.000,5921890.000,5921890.000,5921890.000,5921890.000
GoodwillGross,,,,,6970931.000,,
GoodwillImpairedAccumulatedImpairmentLoss,,,,,-1049041.000,,
IndefiniteLivedLicenseAgreements,,,,,,829365.000,829365.000
IntangibleAssetsNetExcludingGoodwill,1415268.000,1413185.000,1378601.000,1392351.000,1355268.000,1318185.000,1281101.000
Land,,,,,760467.000,760467.000,
LeaseholdImprovementsGross,,,,,6106223.000,6169018.000,
Liabilities,5033161.000,5254785.000,5123897.000,5222603.000,5050260.000,4898213.000,4873999.000
LiabilitiesAndStockholdersEquity,18691241.000,18614664.000,18294618.000,17599616.000,17696520.000,16928967.000,16019980.000
LiabilitiesCurrent,1681900.000,1985144.000,1750557.000,1823736.000,1839019.000,1779785.000,1809090.000
LiabilitiesNoncurrent,3351261.000,3269641.000,3373340.000,3398867.000,3211241.000,3118428.000,3064909.000
