,2012-05-31,2013-05-31,2014-05-31,2015-05-31
AllocatedShareBasedCompensationExpense,,36000000.000,39000000.000,44000000.000
AmortizationOfIntangibleAssets,,22000000.000,15000000.000,14000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,86000000.000,57000000.000,89000000.000,26000000.000
ComprehensiveIncomeNetOfTax,620000000.000,364000000.000,675000000.000,-182000000.000
CostOfPropertyRepairsAndMaintenance,1327000000.000,1239000000.000,1177000000.000,1351000000.000
CurrentFederalTaxExpenseBenefit,,-123000000.000,-79000000.000,83000000.000
CurrentForeignTaxExpenseBenefit,,159000000.000,184000000.000,202000000.000
CurrentIncomeTaxExpenseBenefit,,30000000.000,98000000.000,293000000.000
CurrentStateAndLocalTaxExpenseBenefit,,-6000000.000,-7000000.000,8000000.000
DeferredFederalIncomeTaxExpenseBenefit,,180000000.000,208000000.000,-237000000.000
DeferredForeignIncomeTaxExpenseBenefit,,-41000000.000,19000000.000,-5000000.000
DeferredIncomeTaxExpenseBenefit,,148000000.000,257000000.000,-258000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,9000000.000,30000000.000,-16000000.000
DefinedBenefitPlanHealthCareCostTrendRateAssumedForNextFiscalYear,,0.077,0.075,0.073
DefinedBenefitPlanUltimateHealthCareCostTrendRate,,0.045,0.045,0.045
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,37000000.000,33000000.000
DefinedContributionPlanCostRecognized,,233000000.000,237000000.000,246000000.000
Depreciation,,1300000000.000,1500000000.000,1400000000.000
DepreciationDepletionAndAmortization,1157000000.000,1338000000.000,1476000000.000,1449000000.000
EffectOfExchangeRateOnCashAndCashEquivalents,-19000000.000,2000000.000,-2000000.000,-95000000.000
EffectiveIncomeTaxRateContinuingOperations,,0.350,0.336,0.198
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.047,-0.036,
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,0.054,0.025,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.022,-0.016,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.003,0.014,
FuelCosts,4304000000.000,4129000000.000,3943000000.000,3199000000.000
GoodwillAcquiredDuringPeriod,,351000000.000,24000000.000,
GoodwillTranslationAndPurchaseAccountingAdjustments,,20000000.000,11000000.000,-113000000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,100000000.000,,276000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1237000000.000,508000000.000,1059000000.000,179000000.000
IncomeTaxExpenseBenefit,429000000.000,178000000.000,355000000.000,35000000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,,-31000000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,63000000.000
IncomeTaxReconciliationNondeductibleExpenseOther,,,,20000000.000
IncomeTaxReconciliationOtherAdjustments,,,,-7000000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,-5000000.000
IncomeTaxReconciliationTaxCreditsOther,,,,-5000000.000
IncomeTaxesPaid,,243000000.000,235000000.000,544000000.000
IncomeTaxesPaidNet,,30000000.000,53000000.000,318000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,16000000.000,845000000.000,-129000000.000,-214000000.000
IncreaseDecreaseInOtherOperatingAssets,152000000.000,44000000.000,-104000000.000,-173000000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-5000000.000,3000000.000,-1000000.000,40000000.000
IncreaseDecreaseInReceivables,-194000000.000,-12000000.000,-179000000.000,-178000000.000
InterestCostsCapitalized,,43000000.000,25000000.000,28000000.000
InterestIncomeExpenseNonoperatingNet,,42000000.000,22000000.000,19000000.000
InvestmentIncomeInterest,34000000.000,,,
LaborAndRelatedExpense,9365000000.000,9730000000.000,9600000000.000,9600000000.000
