,2017-03-31
AccountsPayableCurrent,2309.000
AdditionalPaidInCapital,24569.000
Assets,189568.000
CashAndCashEquivalentsAtCarryingValue,84454.000
DeferredCostsCurrent,105114.000
DeferredOfferingCosts,3927424.000
DueToRelatedPartiesCurrent,164491.000
Liabilities,166800.000
LiabilitiesAndStockholdersEquity,189568.000
PreferredStockParOrStatedValuePerShare,0.000
PreferredStockSharesAuthorized,1000000.000
RetainedEarningsAccumulatedDeficit,-2232.000
StockholdersEquity,22768.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,22768.000
