,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,14000.000,,,,27000.000
AmortizationOfIntangibleAssets,111000.000,112000.000,109000.000,109000.000,106000.000,106000.000,106000.000,107000.000,104000.000,104000.000,90000.000,90000.000,,,,,,,
AmortizationOfMortgageServicingRightsMSRs,,,-7000.000,,50000.000,,,,8000.000,,11000.000,,,,14000.000,,,,14000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,72.000,58000.000,46000.000,56000.000,-159944.000,40000.000,34000.000,29000.000,13000.000,26000.000,-41000.000,63000.000,43000.000,9000.000,-106000.000,14000.000
AssetImpairmentCharges,55000.000,0.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,,,,,,1000.000,2000.000,,,2000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,,,,,,,,1000.000,2000.000,,,2000.000
BankOwnedLifeInsuranceIncome,175000.000,168000.000,167000.000,159000.000,152000.000,153000.000,150000.000,150000.000,143000.000,139000.000,139000.000,140000.000,137000.000,135000.000,135000.000,132000.000,131000.000,133000.000,131000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,52229000.000,,33953000.000,,,,38636000.000,,16734000.000,,,,19961000.000,,,,3008000.000
CommonStockDividendsPerShareDeclared,0.270,0.270,0.270,0.170,0.170,0.170,0.170,0.170,0.170,0.170,0.170,0.190,0.190,0.190,0.190,0.210,0.210,0.210,0.210
CommunicationsAndInformationTechnology,,,,,,,,,,,,,,,118000.000,90000.000,91000.000,130000.000,100000.000
ComprehensiveIncomeNetOfTax,,,,,1788000.000,330000.000,1083000.000,,2820000.000,2669000.000,2943000.000,1715000.000,3303000.000,1621000.000,3428000.000,2225000.000,1884000.000,57000.000,3319000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,2514000.000,1404000.000,1681000.000,2239000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanActuarialGainLoss,,,,-171000.000,-159000.000,-159000.000,-159000.000,-1321000.000,-82000.000,-81000.000,-131000.000,,,,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,,,,,,,,-123000.000,-123000.000,,-111000.000,-120000.000,,,
DefinedBenefitPlanExpectedContributionsInCurrentFiscalYear,,,,,,,,,,,387000.000,,,,359000.000,,,,459000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,197000.000,312000.000,312000.000,312000.000,311000.000,290000.000,291000.000,296000.000,296000.000,296000.000,294000.000,293000.000,290000.000,290000.000,292000.000,268000.000
DefinedBenefitPlanInterestCost,,,,179000.000,179000.000,179000.000,179000.000,178000.000,197000.000,194000.000,178000.000,172000.000,172000.000,173000.000,180000.000,180000.000,180000.000,161000.000,166000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,268000.000,140000.000,140000.000,140000.000,140000.000,75000.000,67000.000,113000.000,91000.000,91000.000,92000.000,79000.000,93000.000,318000.000,-132000.000,113000.000
