,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30
AccountsPayableCurrent,14329000.000,15529000.000,14272000.000,11295000.000,18774000.000,16281000.000,14445000.000,13523000.000,16111000.000,18893000.000,20220000.000,9564000.000
AccountsReceivableNetCurrent,31252000.000,35534000.000,35728000.000,30845000.000,33254000.000,36050000.000,28694000.000,32615000.000,34237000.000,30170000.000,33129000.000,26759000.000
AccruedBonusesCurrent,,,,,,,,,,,3316000.000,1271000.000
AccruedEmployeeBenefitsCurrent,,,,,,,5056000.000,4847000.000,3601000.000,5474000.000,2974000.000,1912000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,4788000.000
AccruedLiabilitiesCurrent,20081000.000,21208000.000,22578000.000,18135000.000,22707000.000,24729000.000,22505000.000,25106000.000,19059000.000,21197000.000,20158000.000,20036000.000
AccruedMarketingCostsCurrent,,,,,,,,,,1904000.000,1907000.000,1774000.000
AccruedProfessionalFeesCurrent,,,,,,,741000.000,1178000.000,1065000.000,762000.000,707000.000,941000.000
AccruedSalesCommissionCurrent,,,,,,,2247000.000,2337000.000,613000.000,564000.000,552000.000,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,882000.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,36911000.000,38069000.000,38337000.000,39459000.000,40642000.000,18060000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-437000.000,-437000.000,-437000.000,-717000.000,-717000.000,-717000.000,-717000.000,-773000.000,-773000.000,-773000.000,-773000.000,-651000.000
AdditionalPaidInCapital,,,,,,35002000.000,35266000.000,35492000.000,35735000.000,36095000.000,36340000.000,36735000.000
AdditionalPaidInCapitalCommonStock,34029000.000,34168000.000,34308000.000,34478000.000,34655000.000,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,782000.000,785000.000,818000.000,781000.000,784000.000,787000.000,790000.000,793000.000,793000.000,793000.000,505000.000,402000.000
Assets,300404000.000,304411000.000,301465000.000,297144000.000,294532000.000,292864000.000,206646000.000,206899000.000,208832000.000,204083000.000,205780000.000,170894000.000
AssetsCurrent,94668000.000,100609000.000,99674000.000,98183000.000,96966000.000,97071000.000,91247000.000,92338000.000,91345000.000,88372000.000,91261000.000,99819000.000
BankOverdrafts,,,,,,,,5372000.000,7728.000,7130.000,5160.000,
