,2013-06-30,2014-06-30,2015-06-30,2016-06-30
AmortizationOfDeferredSalesCommissions,,,41902052.000,35068272.000
AmortizationOfIntangibleAssets,1578676.000,28876146.000,,
AssetImpairmentCharges,,5161815.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,3052859.000,-48141168.000,66092243.000,9913922.000
CashDividendsPaidToParentCompany,,,2161904.000,
ComprehensiveIncomeNetOfTax,50806951.000,26541776.000,34312873.000,-6700433.000
CostOfGoodsSold,137514102.000,142203315.000,159398386.000,175755689.000
CurrentForeignTaxExpenseBenefit,10183988.000,8060946.000,8916815.000,7371967.000
DebtConversionOriginalDebtInterestRateOfDebt,,,,0.030
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,0.082,0.078,,
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,0.063,0.060,,
DeferredForeignIncomeTaxExpenseBenefit,0.000,0.000,0.000,
Depreciation,13185370.000,4385103.000,4319185.000,
DepreciationDepletionAndAmortization,14764046.000,33261249.000,47709523.000,40311189.000
DepreciationNonproduction,13185370.000,4385103.000,,
DividendsCommonStock,,,2161904.000,
EarningsPerShareBasic,1.610,0.810,0.930,0.670
EarningsPerShareDiluted,1.610,0.810,0.930,0.670
EffectOfExchangeRateOnCashAndCashEquivalents,1571372.000,397405.000,526221.000,-8031678.000
EffectiveIncomeTaxRateContinuingOperations,0.185,0.240,0.221,0.216
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340,0.340
FairValueAssumptionsExpectedDividendRate,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,0.512
FairValueAssumptionsRiskFreeInterestRate,,,,0.025
FairValueOfAssetsAcquired,,,,5568500.000
GainLossOnSaleOfPropertyPlantEquipment,,,-26184.000,-1368.000
GeneralAndAdministrativeExpense,9632523.000,14515884.000,11330440.000,11841228.000
GoodwillForeignCurrencyTranslationGainLoss,,,,-422984.000
GoodwillOtherIncreaseDecrease,,,,3158179.000
GoodwillTranslationAdjustments,108950.000,19227.000,41657.000,
GrossProfit,79383854.000,91198773.000,103955902.000,93029331.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,54958036.000,33575641.000,40361941.000,32076160.000
IncomeTaxExpenseBenefit,10183988.000,8060946.000,8916815.000,7371967.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,1339958.000,3105073.000,2230665.000,1961382.000
IncomeTaxReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary,110565.000,,,
IncomeTaxesPaid,2982956.000,32022533.000,6361658.000,7217789.000
IncreaseDecreaseInAccountsPayable,-3589487.000,-7716.000,-1026403.000,-945055.000
IncreaseDecreaseInAccountsReceivable,21651656.000,3149501.000,-20861251.000,49212136.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,7555402.000,-23961587.000,2555157.000,-55805.000
IncreaseDecreaseInCustomerDeposits,,24321366.000,-6743348.000,-12910240.000
IncreaseDecreaseInDeferredRevenue,-1228419.000,,,
IncreaseDecreaseInDueToRelatedParties,1115100.000,0.000,0.000,
IncreaseDecreaseInInventories,5212729.000,40948365.000,25088572.000,-13933090.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,695186.000,632400.000,1371762.000
IncreaseDecreaseInOtherCurrentAssets,90500.000,81255.000,-24758.000,107636.000
IncreaseDecreaseInOtherNoncurrentAssets,-87228.000,-48777.000,66702.000,-64449.000
InterestExpense,1351157.000,1380829.000,,
InterestExpenseDebt,1351157.000,1380829.000,1712639.000,995959.000
InterestExpenseShortTermBorrowings,1351157.000,1380829.000,,995959.000
InterestPaid,1351157.000,1380829.000,1712670.000,995959.000
InvestmentIncomeInterest,310723.000,140310.000,302480.000,485673.000
LeaseAndRentalExpense,63371.000,63606.000,53636.000,14733.000
LitigationSettlementAmount,2500000.000,2500000.000,2500000.000,
NetCashProvidedByUsedInFinancingActivities,1839915.000,8513240.000,1125649.000,-17102600.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1839915.000,8513240.000,1125649.000,-17102600.000
NetCashProvidedByUsedInInvestingActivities,-32449255.000,-73664165.000,-3094544.000,689545.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-32449255.000,-73664165.000,-3094544.000,689545.000
NetCashProvidedByUsedInOperatingActivities,32090827.000,16612352.000,67534917.000,34358655.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,32090827.000,16612352.000,67534917.000,34358655.000
NetIncomeLoss,44774048.000,25514695.000,31445126.000,24704193.000
NetIncomeLossAttributableToParentDiluted,44774048.000,25514695.000,31445126.000,24704193.000
NonoperatingIncomeExpense,-427426.000,-1742019.000,-1350983.000,-515759.000
OperatingExpenses,23998392.000,55881113.000,62242978.000,60437412.000
OperatingIncomeLoss,55385462.000,35317660.000,41712924.000,32591919.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,6032903.000,1027081.000,2867747.000,-31404626.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,6032903.000,1027081.000,2867747.000,-31404626.000
OtherNonoperatingIncomeExpense,613008.000,-501500.000,59176.000,-5473.000
PaymentsForConstructionInProcess,67357.000,,,
PaymentsOfDividends,,,2161904.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,0.000,,,-708737.000
PaymentsToAcquireOtherProductiveAssets,,,9239387.000,
PaymentsToAcquireProductiveAssets,,73664165.000,9685678.000,19192.000
PaymentsToAcquirePropertyPlantAndEquipment,32381898.000,1602460.000,446291.000,19192.000
ProceedsFromIssuanceOfCommonStock,0.000,0.000,3573593.000,
ProceedsFromRelatedPartyDebt,0.000,650000.000,300400.000,500000.000
ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,-1103970.000,,,
ProceedsFromSaleOfOtherReceivables,,,6591134.000,
ProceedsFromShortTermDebt,2943885.000,35145885.000,21844890.000,3110000.000
RepaymentsOfShortTermDebt,,27282645.000,22431330.000,20712600.000
RevenueFromRelatedParties,,,,1383787.000
Revenues,332941.000,325923.000,334932.000,
SalesRevenueGoodsNet,216897956.000,233402088.000,263354288.000,268785020.000
SalesRevenueNet,332941.000,325923.000,334932.000,
SellingExpense,14365869.000,36203414.000,9010486.000,13527912.000
ShareBasedCompensation,3489687.000,8119724.000,5185120.000,4235291.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,0.000,0.000,115099.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,0.000,0.000,0.000,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,14.020,14.020,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,14.700,14.700,,
StockIssued1,0.000,,0.000,
StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,,,1362495.000,
StockIssuedDuringPeriodSharesStockOptionsExercised,0.000,0.000,0.000,
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,,,2946746.000,
StockIssuedDuringPeriodValueIssuedForServices,389002.000,65535.000,205103.000,114763.000
StockIssuedDuringPeriodValueNewIssues,,,2946746.000,
StockIssuedDuringPeriodValueShareBasedCompensation,3100685.000,8054189.000,4980017.000,4120528.000
WeightedAverageNumberOfDilutedSharesOutstanding,27775964.000,31403001.000,33983698.000,36703576.000
WeightedAverageNumberOfSharesOutstandingBasic,27775964.000,31403001.000,33983698.000,36703576.000
