,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AcquisitionCosts,,,,,,,,,209000.000,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,225000.000,276000.000,244000.000,304000.000,399000.000,364000.000,315000.000,3000.000,173000.000,188000.000,170000.000,70000.000,99000.000,105000.000,118000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,225000.000,276000.000,244000.000,304000.000,399000.000,364000.000,315000.000,3000.000,173000.000,188000.000,170000.000,70000.000,99000.000,105000.000,118000.000
AmortizationOfIntangibleAssets,,,,,,,,,19000.000,19000.000,19000.000,19000.000,19000.000,19000.000,19000.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,3244907.000,3227796.000,3085513.000,,4557681.000,3793782.000,,,3251384.000,3816622.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-1073000.000,,,,,,,,,,,,-3245000.000,,,,-795000.000,,
ComprehensiveIncomeNetOfTax,,,,,-496000.000,-482000.000,-692000.000,-1319000.000,-1246000.000,-1121000.000,6424000.000,-2659000.000,-3398000.000,-2712000.000,-20458000.000,-2278000.000,-1549000.000,-1312000.000,-879000.000
CostOfGoodsSoldSubscription,,,,,,,,,,,,,,,,,134000.000,141000.000,199000.000
CostOfServices,477000.000,482000.000,435000.000,429000.000,424000.000,400000.000,405000.000,453000.000,489000.000,524000.000,103000.000,-478000.000,253000.000,357000.000,289000.000,-467000.000,139000.000,94000.000,141000.000
DeferredIncomeTaxExpenseBenefit,109000.000,,,,3000.000,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,44000.000,,,,35000.000,,,,49000.000,,,,58000.000,,,,71000.000,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,9926000.000,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,,6113000.000,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,,,,,,,1082000.000,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,,2417000.000,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.000,-0.020,-0.030,-0.080,-0.020,-0.020,-0.020,-0.040,-0.040,-0.040,0.210,-0.090,-0.110,-0.090,-0.650,-0.080,,,
EffectOfExchangeRateOnCashAndCashEquivalents,16000.000,,,,,,,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,-40000.000,,,,6000.000,,,,-2000.000,,,,125000.000,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,,0.000,,,,,,,,,,
ForeignCurrencyTransactionGainLossUnrealized,8000.000,,,,-17000.000,,,,8000.000,,,,-32000.000,,,,53000.000,,
GeneralAndAdministrativeExpense,1093000.000,880000.000,890000.000,943000.000,1037000.000,915000.000,1130000.000,871000.000,1137000.000,1279000.000,903000.000,1031000.000,1887000.000,1452000.000,1729000.000,1585000.000,1352000.000,1166000.000,895000.000
GoodwillImpairmentLoss,,,,,,,,,,,,,,,18183000.000,,,,
IncomeLossFromContinuingOperations,,,,,,,,,,,-798000.000,,-3436000.000,-2625000.000,-20392000.000,-2207000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1230000.000,-460000.000,-787000.000,-972000.000,-490000.000,-493000.000,-657000.000,-1225000.000,-1186000.000,-1112000.000,-2518000.000,-6413000.000,-3424000.000,-2607000.000,-20314000.000,-2230000.000,-1626000.000,-1249000.000,-803000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,-0.030,,-0.110,-0.090,-0.650,-0.080,-0.050,-0.040,-0.030
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,7195000.000,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,7195000.000,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,0.240,,,,,,,,
IncomeTaxExpenseBenefit,109000.000,68000.000,-33000.000,-46000.000,3000.000,19000.000,25000.000,30000.000,52000.000,66000.000,-1720000.000,-2363000.000,12000.000,18000.000,78000.000,-23000.000,,10000.000,55000.000
IncomeTaxesPaid,,,,,,,,,,,,,,,,,17000.000,,
IncreaseDecreaseInAccountsPayable,177000.000,,,,1000.000,,,,-105000.000,,,,253000.000,,,,307000.000,,
IncreaseDecreaseInAccountsReceivable,-63000.000,,,,-118000.000,,,,362000.000,,,,-53000.000,,,,-544000.000,,
IncreaseDecreaseInAccruedLiabilities,-225000.000,,,,-176000.000,,,,203000.000,,,,-318000.000,,,,-138000.000,,
IncreaseDecreaseInDeferredRevenue,-249000.000,,,,-121000.000,,,,304000.000,,,,149000.000,,,,-103000.000,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,-117000.000,,,,,,,,-28000.000,,
IncreaseDecreaseInOtherOperatingAssets,12000.000,,,,-38000.000,,,,,,,,-12000.000,,,,,,
InterestIncomeExpenseNet,2000.000,0.000,-2000.000,-2000.000,-3000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-3000.000,-1000.000,-1000.000,,,-1000.000,-1000.000,
LicenseCosts,2000.000,4000.000,3000.000,4000.000,2000.000,2000.000,2000.000,2000.000,18000.000,66000.000,62000.000,-127000.000,,,,,,,
LicensesRevenue,839000.000,1137000.000,1027000.000,971000.000,995000.000,910000.000,962000.000,1014000.000,1298000.000,1357000.000,912000.000,-1303000.000,745000.000,592000.000,515000.000,422000.000,398000.000,383000.000,599000.000
NetCashProvidedByUsedInContinuingOperations,,,,,-388000.000,,,,-640000.000,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,,,,,,,,-51000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,,,,,,,,-51000.000,,
NetCashProvidedByUsedInOperatingActivities,-1103000.000,,,,-359000.000,,,,-641000.000,,,,-3033000.000,,,,-869000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1103000.000,,,,-359000.000,,,,-641000.000,,,,-3033000.000,,,,-869000.000,,
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,-493000.000,-512000.000,-682000.000,-1255000.000,-1238000.000,-1178000.000,6397000.000,-2686000.000,-3436000.000,-2625000.000,-20392000.000,-2207000.000,-1626000.000,-1259000.000,-858000.000
NonoperatingIncomeExpense,11000.000,-38000.000,-42000.000,5000.000,-19000.000,-12000.000,18000.000,17000.000,7000.000,-30000.000,-24000.000,-21000.000,-33000.000,40000.000,33000.000,16000.000,-55000.000,39000.000,6000.000
OperatingExpenses,4415000.000,3951000.000,4103000.000,4262000.000,3755000.000,3637000.000,3883000.000,4434000.000,4918000.000,4921000.000,3936000.000,2876000.000,5160000.000,4475000.000,22260000.000,3729000.000,3171000.000,2880000.000,2620000.000
OperatingIncomeLoss,-1241000.000,-422000.000,-745000.000,-977000.000,-471000.000,-481000.000,-675000.000,-1242000.000,-1193000.000,-1082000.000,-2494000.000,-6392000.000,-3391000.000,-2647000.000,-20347000.000,-2246000.000,-1571000.000,-1288000.000,-809000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,-3000.000,30000.000,-10000.000,-64000.000,-8000.000,57000.000,27000.000,27000.000,38000.000,-87000.000,-66000.000,-71000.000,77000.000,-53000.000,-21000.000
OtherNonoperatingIncomeExpense,9000.000,-38000.000,-40000.000,7000.000,-16000.000,-11000.000,19000.000,18000.000,8000.000,-29000.000,-23000.000,-18000.000,-32000.000,41000.000,33000.000,17000.000,-54000.000,40000.000,6000.000
PaymentsToAcquirePropertyPlantAndEquipment,-33000.000,,,,13000.000,,,,17000.000,,,,222000.000,,,,51000.000,,
ProceedsFromStockOptionsExercised,47000.000,,,,24000.000,,,,12000.000,,,,12000.000,,,,,,
