,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,50383000.000,49387000.000,45893000.000,92967000.000,69000000.000,600000.000
AdvertisingExpense,45300000.000,54300000.000,72700000.000,92900000.000,108600000.000,106300000.000
AllocatedShareBasedCompensationExpense,117347000.000,123956000.000,146210000.000,165004000.000,183200000.000,169400000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,252400000.000,207300000.000,204400000.000
AmortizationOfIntangibleAssets,208566000.000,202204000.000,342948000.000,489761000.000,382600000.000,385600000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,100000.000,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,3900000.000,2100000.000,6600000.000,700000.000,1500000.000,3300000.000
AvailableForSaleSecuritiesGrossRealizedLosses,2300000.000,3500000.000,2100000.000,500000.000,3500000.000,4300000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,400000.000,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,300000.000,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,36000000.000,27200000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-242415000.000,52077000.000,23882000.000,643266000.000,148900000.000,1049800000.000
ComprehensiveIncomeNetOfTax,,1351263000.000,1889901000.000,2903041000.000,3382500000.000,3606900000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-65000.000,0.000,-6781000.000,-46200000.000,7100000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1266664000.000,1351328000.000,1889901000.000,2909822000.000,3428700000.000,3599800000.000
CostOfGoodsSold,,,857726000.000,1171036000.000,1240400000.000,1478700000.000
CostOfRevenue,466780000.000,545494000.000,,,,
CostsAndExpenses,3323943000.000,3707404000.000,4441588000.000,5747668000.000,5872800000.000,6298400000.000
CurrentFederalTaxExpenseBenefit,231700000.000,507900000.000,700900000.000,1159500000.000,1214100000.000,1304300000.000
CurrentForeignTaxExpenseBenefit,44100000.000,44000000.000,46800000.000,73400000.000,54500000.000,52900000.000
CurrentIncomeTaxExpenseBenefit,290900000.000,587500000.000,846100000.000,1298100000.000,1307200000.000,1412300000.000
CurrentStateAndLocalTaxExpenseBenefit,15100000.000,35600000.000,98400000.000,65200000.000,38600000.000,55100000.000
DebtInstrumentRedemptionPricePercentage,,,,,1.000,1.000
DebtIssuanceCosts,,,,,47500000.000,
DeferredFederalIncomeTaxExpenseBenefit,160900000.000,-133000000.000,-200600000.000,-280900000.000,-129600000.000,-125600000.000
DeferredForeignIncomeTaxExpenseBenefit,800000.000,29100000.000,-8600000.000,-6300000.000,-14100000.000,-45600000.000
DeferredIncomeTaxExpenseBenefit,153576000.000,-116900000.000,-245077000.000,-308222000.000,-145600000.000,-175000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-8100000.000,-13000000.000,-35900000.000,-21000000.000,-1900000.000,-3800000.000
