,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-09-30,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,116677.000,186166.000,439058.000,516752.000,633179.000,749174.000,862377.000,595825.000,698602.000,947987.000,969803.000,1124612.000,1141196.000,1222902.000,1307736.000,1377207.000,1629510.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,194913.000,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,21305.000,,,,,,,,
AccruedSalesCommissionCurrentAndNoncurrent,,,,572770.000,413244.000,400201.000,338557.000,435471.000,554180.000,452.000,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1269.000,1415.000,14873.000,16054.000,17186.000,18318.000,19450.000,20582.000,1757.000,,,,,,,,
AdditionalPaidInCapital,,,,,,,,,,,11975604.000,12333040.000,13045187.000,13138718.000,13277261.000,13417489.000,13374487.000,13596085.000
AdditionalPaidInCapitalCommonStock,3112267.000,3899535.000,4161535.000,3929255.000,6247736.000,6744562.000,7801147.000,8192663.000,9189971.000,10053737.000,,,,,,,,
Assets,977838.000,1082692.000,1112589.000,1094501.000,1282214.000,973097.000,869183.000,894142.000,1066715.000,328507.000,280120.000,419267.000,396937.000,346263.000,351481.000,343676.000,343493.000,358850.000
AssetsCurrent,,602204.000,632247.000,985503.000,1224397.000,882512.000,779730.000,805821.000,979526.000,194607.000,221363.000,360057.000,68600.000,7228.000,12446.000,4641.000,14227.000,19584.000
AssetsNoncurrent,,,,,,,,,,,58757.000,,,,,,,
BankOverdrafts,,,,,,,,,,,29505.000,,,,,,,
Cash,,,,,,,,,,,,264500.000,48400.000,7228.000,12446.000,4641.000,14227.000,19584.000
CashAndCashEquivalentsAtCarryingValue,69357.000,60674.000,50755.000,99424.000,376942.000,127461.000,74115.000,129528.000,463610.000,99448.000,123892.000,264500.000,48400.000,7228.000,12446.000,4641.000,14227.000,19584.000
CertificatesOfDepositAtCarryingValue,,,,50000.000,,,,,,,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,1179130.000,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,5659878.000,7462509.000,11406533.000,14781675.000,15654633.000,21271487.000,25929296.000,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,1000000000.000,1000000000.000,1000000000.000,100000000.000,100000000.000
