,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,,,,,,,,3635.000
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,,,,,25431.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,,,,,,,,1466077.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,1485.000,,795.000,,,,4900.000,,,,1600.000,,,,3510.000,,,,37608.000
CostOfGoodsSold,,,,,,,,,,,,,,,,,,,7183.000,,11229.000
CostOfGoodsSoldDepreciationAndAmortization,,,,,,,,,,,,,,,,,,,2124.000,,26344.000
CostsAndExpenses,,,9343.000,6291.000,7905.000,5200.000,5890.000,5350.000,6300.000,3750.000,4040.000,3400.000,6200.000,3440.000,2875.000,2905.000,5590.000,2705.000,202266.000,737604.000,669611.000
CostsAndExpensesRelatedParty,,,,,,,,,2800.000,,,,2800.000,,,,2100.000,,,,610.000
DepreciationAndAmortization,,,0.000,,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,,,,,,,,,29391.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,0.000,-0.000,0.000,-0.010,-0.090,-0.020
EquipmentExpense,,,,,,,,,,,,,,,,,,,,,4050.000
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,,,,,,,,,0.000
GeneralAndAdministrativeExpense,692.000,1267.000,9343.000,6291.000,7905.000,5200.000,5890.000,5350.000,6300.000,3750.000,4040.000,3400.000,6200.000,3440.000,2875.000,2905.000,5590.000,2705.000,186816.000,579365.000,630065.000
GrossProfit,,,,,,,,,,,,,,,,,,,-2433.000,,128.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-2221.000,-2796.000,-11065.000,-8100.000,-10198.000,-7493.000,-8284.000,-7709.000,-8699.000,-7071.000,-6950.000,-6311.000,-9469.000,-6798.000,-6268.000,-6298.000,-9193.000,-6388.000,-226926.000,-2007146.000,-681354.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,,0.000,0.000,,,0.000,0.000,,,,,,,,,,
IncomeTaxesPaid,,,0.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,4828.000,,3200.000,,,,3500.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,,,,3000.000,,,,8357.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,,,,,,,,,,,,,,2771.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,,,,,,,,,,4018.000
IncreaseDecreaseInCustomerDeposits,,,,,,,,,,,,,,,,,,,,,9847.000
IncreaseDecreaseInDueToOtherRelatedParties,,,,,,,,,1221.000,,,,1979.000,,,,2189.000,,,,
IncreaseDecreaseInInterestPayableNet,,,1722.000,,2293.000,,,,1178.000,,,,1290.000,,,,1414.000,,,,
IncreaseDecreaseInInventories,,,,,,,,,,,,,,,,,,,,,-46062.000
IncreaseDecreaseInPrepaidExpense,,,-4000.000,,,,,,,,,,,,,,,,,,206.000
IndefinitelivedIntangibleAssetsAcquired,,,,,,,,,,,,,,,,,,,,,75000.000
InterestExpense,1529.000,1529.000,1722.000,1809.000,2293.000,2293.000,2394.000,-11479.000,1178.000,1280.000,1279.000,1280.000,1290.000,1379.000,1414.000,1414.000,1414.000,1494.000,22226.000,22926.000,11871.000
InterestExpenseRelatedParty,,,,,,,,,1221.000,2041.000,1631.000,1631.000,1979.000,1979.000,1979.000,1979.000,2189.000,2189.000,,,
InterestPaid,,,0.000,,,,,,,,,,,,,,,,,,5532.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,0.000,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,10000.000,,5500.000,,,,4900.000,,,,5000.000,,,,4000.000,,,,393890.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,10000.000,,5500.000,,,,4900.000,,,,5000.000,,,,4000.000,,,,393890.000
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,,,,,,,,,,,,,,,-75556.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,,,,,,,,,,,,,,,-75556.000
NetCashProvidedByUsedInOperatingActivities,,,-8515.000,,-4705.000,,,,,,,,-3400.000,,,,-490.000,,,,-280726.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-8515.000,,-4705.000,,,,,,,,-3400.000,,,,-490.000,,,,-280726.000
NetIncomeLoss,-2221.000,-2796.000,-11065.000,-8100.000,-10198.000,-7493.000,-8284.000,-7709.000,-8699.000,-7071.000,-6950.000,-6311.000,-9469.000,-6798.000,-6268.000,-6298.000,-9193.000,-6388.000,-226926.000,-2007146.000,-681354.000
OperatingExpenses,692.000,1267.000,,,,,,,,,,,,,,,,,,,
OperatingIncomeLoss,-692.000,-1267.000,-9343.000,-6291.000,-7905.000,-5200.000,-5890.000,-5350.000,-6300.000,-3750.000,-4040.000,-3400.000,-6200.000,-3440.000,-2875.000,-2905.000,-5590.000,-2705.000,-204699.000,-732671.000,-669483.000
OtherCostAndExpenseOperating,1529.000,-1529.000,1722.000,1809.000,2293.000,2293.000,2394.000,-16319.000,2399.000,3321.000,2910.000,2911.000,3269.000,3358.000,3393.000,3393.000,3603.000,3683.000,22226.000,1274476.000,11871.000
PaymentsToAcquireIntangibleAssets,,,,,,,,,,,,,,,,,,,,,75000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,556.000
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,,,,,,,,,,,425000.000
ProceedsFromLoans,,,10000.000,,5500.000,,,,4900.000,,,,5000.000,,,,4000.000,,,,
RepaymentsOfRelatedPartyDebt,,,,,,,,,,,,,,,,,,,,,31110.000
ResearchAndDevelopmentExpense,,,,,,,,,,,,,,,,,,,13326.000,,13202.000
Revenues,0.000,0.000,0.000,0.000,,0.000,0.000,,,0.000,0.000,,,,,,,,4750.000,,11357.000
SalesRevenueNet,0.000,0.000,0.000,0.000,,0.000,0.000,,,0.000,0.000,,,,,,,,4750.000,,11357.000
ShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,387855.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,,,,,,,,,,,,,,,,,,,,1.999
