,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,56000.000,7000.000,7000.000,6000.000,5000.000,,
AccountsPayableRelatedPartiesCurrent,,50000.000,50000.000,50000.000,50000.000,1130.000,18421.000
AccruedLiabilitiesCurrent,,,,,,,6782.000
AdditionalPaidInCapitalCommonStock,68000.000,78000.000,87000.000,97000.000,106000.000,213000.000,212946.000
Assets,9000.000,6000.000,4000.000,13000.000,0.000,1130.000,1130.000
AssetsCurrent,,,4000.000,13000.000,0.000,1130.000,1130.000
Cash,9000.000,2000.000,,,,,
CashAndCashEquivalentsAtCarryingValue,9000.000,2000.000,,,,1130.000,1130.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000
CommonStockSharesIssued,9054000.000,9054000.000,9054000.000,9054000.000,9054000.000,9054000.000,9054000.000
CommonStockSharesOutstanding,9054000.000,9054000.000,9054000.000,9054000.000,9054000.000,9054000.000,9054000.000
CommonStockValue,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9054.000
DeferredTaxAssetsGrossCurrent,,,,,,75480.000,
DeferredTaxAssetsValuationAllowance,,45000.000,,,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,75480.000,
Liabilities,,,,,,1130.000,25203.000
LiabilitiesAndStockholdersEquity,9000.000,6000.000,4000.000,13000.000,0.000,1130.000,1130.000
LiabilitiesCurrent,70000.000,80000.000,83000.000,97000.000,107000.000,1130.000,25203.000
OperatingLossCarryforwards,,-133000.000,,,,-161000.000,
OtherLoansPayableCurrent,14000.000,23000.000,26000.000,41000.000,52000.000,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,4000.000,4000.000,13000.000,,,
RetainedEarningsAccumulatedDeficit,-138000.000,-161000.000,-175000.000,-190000.000,-222000.000,-222000.000,-246073.000
StockholdersEquity,-61000.000,-74000.000,-79000.000,-84000.000,-107000.000,,-24073.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,0.000,-24073.000
ValuationAllowancesAndReservesBalance,,-45000.000,,,,,
