,2011-01-30,2011-05-01,2011-07-31,2011-10-30,2012-01-29,2012-04-29,2012-07-29,2012-10-28,2013-02-03,2013-05-05,2013-08-04,2013-11-03,2014-02-02,2014-05-04,2014-08-03,2014-11-02,2015-02-01,2015-05-03,2015-08-02,2015-11-01,2016-01-31,2016-05-01,2016-07-31,2016-10-30,2017-01-29,2017-04-30
AccountsPayableCurrent,227963000.000,192439000.000,196843000.000,220689000.000,218329000.000,189660000.000,201905000.000,236562000.000,259162000.000,211086000.000,318532000.000,433926000.000,404791000.000,369279000.000,336470000.000,411232000.000,397037000.000,367525000.000,416276000.000,395033000.000,447412000.000,339392000.000,391597000.000,450144000.000,453710000.000,399336000.000
AccruedIncomeTaxesCurrent,41997000.000,7625000.000,13190000.000,17152000.000,22435000.000,30805000.000,26442000.000,1467000.000,41849000.000,13377000.000,2955000.000,2897000.000,49365000.000,2571000.000,14604000.000,4750000.000,32488000.000,8322000.000,14678000.000,35317000.000,67052000.000,7764000.000,1670000.000,1122000.000,23245000.000,37792000.000
AccruedLiabilitiesCurrent,122440000.000,70508000.000,78488000.000,89117000.000,111774000.000,77732000.000,85598000.000,96534000.000,120632000.000,84886000.000,95762000.000,110116000.000,138181000.000,88796000.000,101818000.000,117410000.000,136012000.000,87067000.000,103695000.000,115720000.000,127122000.000,96577000.000,103040000.000,111445000.000,130187000.000,91038000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,1199805000.000,,,,1282905000.000,,,,1382475000.000,,,,1386465000.000,,,,1454307000.000,,,,1586039000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,12990000.000,15377000.000,15451000.000,13266000.000,12590000.000,13663000.000,12289000.000,13615000.000,13633000.000,12116000.000,9260000.000,10289000.000,6524000.000,7391000.000,7741000.000,5203000.000,-2548000.000,-2257000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,,,,-5625000.000,-7127000.000,-10616000.000,-7875000.000,-9860000.000,-10772000.000,-9903000.000,-10830000.000
AdditionalPaidInCapital,466885000.000,471498000.000,478024000.000,480292000.000,478720000.000,485893000.000,488336000.000,495938000.000,503616000.000,507793000.000,513246000.000,515463000.000,522595000.000,509178000.000,514464000.000,519783000.000,527261000.000,527257000.000,532835000.000,538737000.000,541307000.000,534414000.000,542711000.000,547513000.000,556928000.000,549281000.000
Assets,2131762000.000,1996751000.000,2010124000.000,2051164000.000,2060838000.000,1969566000.000,1989884000.000,2023422000.000,2187679000.000,2063219000.000,2124178000.000,2226442000.000,2336734000.000,2168100000.000,2163548000.000,2303947000.000,2330277000.000,2251089000.000,2395971000.000,2435676000.000,2417427000.000,2290368000.000,2373564000.000,2453332000.000,2476879000.000,2391177000.000
AssetsCurrent,1347594000.000,1221362000.000,1222065000.000,1258899000.000,1276366000.000,1192822000.000,1196370000.000,1206813000.000,1316772000.000,1189080000.000,1231729000.000,1317184000.000,1419103000.000,1277487000.000,1261350000.000,1382915000.000,1391923000.000,1324219000.000,1470703000.000,1501836000.000,1336100000.000,1212662000.000,1279104000.000,1347214000.000,1367180000.000,1291045000.000
CapitalLeaseObligations,,,,,349000.000,,,,89000.000,,,,0.000,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,628403000.000,471023000.000,424634000.000,379393000.000,502757000.000,376464000.000,336550000.000,262484000.000,424555000.000,252536000.000,205364000.000,128759000.000,330121000.000,112870000.000,70574000.000,107703000.000,222927000.000,78851000.000,119776000.000,72264000.000,193647000.000,99217000.000,111122000.000,75381000.000,213713000.000,93975000.000
CashFlowHedgeDerivativeInstrumentAssetsAtFairValue,,,,,,,,,,0.000,107000.000,79000.000,485000.000,112000.000,150000.000,372000.000,1015000.000,283000.000,610000.000,412000.000,866000.000,,309000.000,,,
CashFlowHedgeDerivativeInstrumentLiabilitiesAtFairValue,,,,,,,,,,182000.000,48000.000,0.000,0.000,147000.000,198000.000,0.000,9000.000,426000.000,0.000,0.000,115000.000,2160000.000,695000.000,328000.000,,
CashFlowHedgesDerivativeInstrumentsAtFairValueNet,,,,,,,,,,-182000.000,59000.000,79000.000,485000.000,-35000.000,-48000.000,372000.000,1006000.000,-143000.000,610000.000,412000.000,751000.000,-2160000.000,-386000.000,501000.000,,
CashSurrenderValueOfLifeInsurance,,,,,12684000.000,,,,14137000.000,,,,16652000.000,,,,17422000.000,,,,17112000.000,,,,19000000.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000,253125000.000
CommonStockSharesIssued,104888000.000,104667000.000,103992000.000,103049000.000,100451000.000,99370000.000,98687000.000,98095000.000,97734000.000,97309000.000,95839000.000,94379000.000,94049000.000,94184000.000,93414000.000,92219000.000,91891000.000,91644000.000,90860000.000,90010000.000,89563000.000,89350000.000,88738000.000,88014000.000,87325000.000,86883000.000
CommonStockSharesOutstanding,104888000.000,104667000.000,103992000.000,103049000.000,100451000.000,99370000.000,98687000.000,98095000.000,97734000.000,97309000.000,95839000.000,94379000.000,94049000.000,94184000.000,93414000.000,92219000.000,91891000.000,91644000.000,90860000.000,90010000.000,89563000.000,89350000.000,88738000.000,88014000.000,87325000.000,86883000.000
CommonStockValue,1049000.000,1047000.000,1040000.000,1030000.000,1005000.000,994000.000,987000.000,981000.000,977000.000,973000.000,959000.000,944000.000,941000.000,942000.000,934000.000,923000.000,919000.000,917000.000,909000.000,901000.000,896000.000,894000.000,888000.000,881000.000,873000.000,869000.000
DebtAndCapitalLeaseObligations,,,,,,,7073000.000,,,,,,,,,,,,,,,,,,,
DebtCurrent,1542000.000,1542000.000,1542000.000,1815000.000,1795000.000,1652000.000,1652000.000,1753000.000,1724000.000,1696000.000,1817000.000,1793000.000,1785000.000,1785000.000,1968000.000,1968000.000,1968000.000,1968000.000,0.000,0.000,,,,,,
DeferredRevenueAndCreditsCurrent,192450000.000,189813000.000,191889000.000,207749000.000,190417000.000,197347000.000,202590000.000,208239000.000,207415000.000,222018000.000,225822000.000,244609000.000,228193000.000,233563000.000,251146000.000,265058000.000,261679000.000,258854000.000,288654000.000,293317000.000,296827000.000,275116000.000,283779000.000,289737000.000,294276000.000,289852000.000
DeferredTaxAssetsInventory,,,,,,,,,,,,,,,,,,,,,31752000.000,,,,32003000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,,,,,,,141784000.000,,,,135238000.000,
DeferredTaxAssetsNet,,,,,104126000.000,,,,112162000.000,,,,135310000.000,,,,134883000.000,,,,,,,,,
DeferredTaxAssetsNetCurrent,85612000.000,85688000.000,85690000.000,85602000.000,91744000.000,91774000.000,91728000.000,91718000.000,99764000.000,99739000.000,99699000.000,99003000.000,121486000.000,121443000.000,121527000.000,121380000.000,130618000.000,130889000.000,130687000.000,130684000.000,,,,,,
DeferredTaxAssetsNetNoncurrent,32646000.000,29892000.000,32381000.000,34061000.000,12382000.000,11764000.000,11483000.000,13691000.000,12398000.000,10738000.000,7509000.000,10931000.000,13824000.000,0.000,856000.000,4142000.000,4265000.000,0.000,0.000,2560000.000,141784000.000,131597000.000,134721000.000,136558000.000,135238000.000,124977000.000
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,,,,,,11451000.000,,,,10811000.000,
DeferredTaxAssetsStateTaxes,,,,,,,,,,,,,,,,,,,,,6723000.000,,,,7107000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,,,,,,,,,,,,,,,,,,6003000.000,,,,7060000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,,,,,,,,,,,,,,,15776000.000,,,,16781000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,,,,,,,,,,21365000.000,,,,17437000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,,,,,,,,,,,,,,17028000.000,,,,23994000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,,,,,,,,,,,,,,,,,,19952000.000,,,,24182000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,,,,,1123000.000,,,,995000.000,
DeferredTaxLiabilitiesLeasingArrangements,,,,,,,,,,,,,,,,,,,,,36475000.000,,,,36715000.000,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,,,2850000.000,,,,1958000.000,1213000.000,,,,,,,
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,,,,,,,,,,,,,,,,10883000.000,,,,8726000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,4527000.000,,,,22477000.000,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,26600000.000,,,,35600000.000,,,,37400000.000,,,,43300000.000,,,,,,,,,
