,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,645000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,1425000.000
AllocatedShareBasedCompensationExpense,,,,,817000.000,645000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-21965000.000,408000.000,-12806000.000,,-2812000.000,
ComprehensiveIncomeNetOfTax,52300000.000,-70829000.000,-59549000.000,-18856000.000,965000.000,-3083000.000
DebtIssuanceCosts,,,99000.000,99000.000,,
DeferredFederalIncomeTaxExpenseBenefit,,-20147000.000,-15373000.000,,,
DeferredIncomeTaxExpenseBenefit,35522000.000,-20147000.000,-15373000.000,,,
DefinedContributionPlanCostRecognized,,57000.000,60000.000,,,
DefinedContributionPlanEmployerMatchingContributionPercent,,0.040,0.040,,,
DepreciationAndAmortization,420000.000,589000.000,1021000.000,863000.000,694000.000,618000.000
EarningsPerShareBasic,0.750,-0.950,-0.730,-0.230,0.010,-0.040
EarningsPerShareDiluted,0.740,-0.950,-0.730,-0.230,0.010,-0.040
EnvironmentalExpenseAndLiabilities,,,,,,350000.000
EquityFinancingForLeveragedBuyout,28984000.000,,,,,
ExplorationExpenseMining,21774000.000,27536000.000,15600000.000,3991000.000,4265000.000,4303000.000
FairValueInputsDiscountRate,,0.150,0.150,,,
FairValueOptionChangesInFairValueGainLoss1,,-50363000.000,-48499000.000,,,
ForeignCurrencyTransactionGainLossBeforeTax,109000.000,-176000.000,,,,
GainLossOnSaleOfInvestments,,,,155000.000,,
GainsLossesOnExtinguishmentOfDebt,0.000,,,,,
GeneralAndAdministrativeExpense,6375000.000,8096000.000,5528000.000,3798000.000,3888000.000,2944000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,7117000.000,3500000.000,3500000.000,,
ImpairmentOfOngoingProject,,250000.000,,750000.000,,
IncomeLossFromContinuingOperations,51546000.000,-70656000.000,-59488000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,1011000.000,-3133000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,87068000.000,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-90803000.000,-74861000.000,-18926000.000,1011000.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,0.000,,,,,
IncomeTaxExpenseBenefit,,,-15373000.000,,,
