,2011-12-31,2012-12-29,2013-12-28
AdjustmentsToAdditionalPaidInCapitalOther,,,8825000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,2163000.000
AdvertisingExpense,,18500000.000,16200000.000
AmortizationOfDebtDiscountPremium,,,2122000.000
AmortizationOfFinancingCosts,,-7965000.000,8117000.000
AmortizationOfIntangibleAssets,,30800000.000,30800000.000
AssetImpairmentCharges,,0.000,
CapitalLeaseObligationsIncurred,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,17403000.000
CashDividendsPaidToParentCompanyByConsolidatedSubsidiaries,,,13441000.000
CashFlowHedgeGainLossReclassifiedToEarningsNet,,0.000,
ComprehensiveIncomeNetOfTax,,,51456000.000
CostOfGoodsSold,,,1623024000.000
CurrentFederalTaxExpenseBenefit,,,36872000.000
CurrentIncomeTaxExpenseBenefit,,,40779000.000
CurrentStateAndLocalTaxExpenseBenefit,,,3907000.000
DeferredFederalIncomeTaxExpenseBenefit,,,-14951000.000
DeferredForeignIncomeTaxExpenseBenefit,,,28000.000
DeferredIncomeTaxExpenseBenefit,,,-15571000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,-648000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,3400000.000,3500000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.040,
Depreciation,,,60735000.000
DepreciationAndAmortization,,,91535000.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,48000.000
EffectiveIncomeTaxRateContinuingOperations,,,0.330
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,0.004
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,0.005
EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,,,-0.049
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,,,0.001
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,-0.004
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,0.023
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,-742000.000
ForeignCurrencyTransactionGainLossUnrealized,,,-1156000.000
GainLossOnDiscontinuationOfCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurringNet,,,0.000
GainsLossesOnExtinguishmentOfDebt,,,0.000
GoodwillAcquiredDuringPeriod,,,1622000.000
GoodwillTranslationAdjustments,,171000.000,-468000.000
GrossProfit,,,325259000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,76346000.000
IncomeLossFromEquityMethodInvestments,,,-774000.000
IncomeTaxExpenseBenefit,,,25208000.000
IncomeTaxesPaidNet,,,28409000.000
IncreaseDecreaseInAccountsPayable,,,220000.000
IncreaseDecreaseInAccountsReceivable,,,-8395000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,7369000.000
IncreaseDecreaseInInventories,,,-5338000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-1822000.000
InterestCostsCapitalized,,,274000.000
InterestCostsIncurredCapitalized,,82000.000,274000.000
InterestExpense,,,86421000.000
InterestExpenseLongTermDebt,,,75755000.000
InterestPaid,,,76141000.000
InvestmentIncomeInterest,,,41000.000
LeaseAndRentalExpense,,7200000.000,8000000.000
NetCashProvidedByUsedInFinancingActivities,,,-54328000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-54328000.000
NetCashProvidedByUsedInInvestingActivities,,,-90191000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-90191000.000
NetCashProvidedByUsedInOperatingActivities,,,161874000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,161874000.000
NetIncomeLoss,,,50364000.000
OperatingIncomeLoss,,,163923000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,,1701000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,1077000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,1425000.000,624000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,15000.000
OtherComprehensiveIncomeLossNetOfTax,,,1092000.000
PaymentsOfDividends,,,13441000.000
PaymentsOfFinancingCosts,,1374000.000,168000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,38910000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,50671000.000
ProceedsFromContributedCapital,,,87000.000
ProceedsFromContributionsFromParent,,,87000.000
ProceedsFromIssuanceOfLongTermDebt,,,0.000
RepaymentsOfLongTermDebt,,,40806000.000
Revenues,,,1948283000.000
SalesRevenueNet,,,1948283000.000
SellingGeneralAndAdministrativeExpense,,,161336000.000
ShareBasedCompensation,,,2163000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,0.328,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,,,0.328
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,,0.012,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,,0.008,0.008
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,,12000.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,,0.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,,411000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,,0.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,,,348000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,2400000.000,-800000.000
WriteOffOfDeferredDebtIssuanceCost,,0.000,0.000
