,2011-04-30,2012-04-30,2013-04-30,2014-04-30,2015-04-30,2016-04-30,2017-04-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-42000.000,,,,,,
AllocatedShareBasedCompensationExpense,,3792000.000,4270000.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,439000.000,,,,,
AssetImpairmentCharges,,226000.000,3680000.000,2542000.000,1785000.000,1625000.000,705000.000
AssetRetirementObligationLiabilitiesIncurred,,11313000.000,12176000.000,12854000.000,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,3.090,2.930,3.520,4.670,5.800,4.570
BusinessAcquisitionProFormaEarningsPerShareDiluted,,3.070,2.900,3.480,4.630,5.740,4.510
BusinessAcquisitionsProFormaNetIncomeLoss,,117727000.000,112161000.000,135309000.000,181100000.000,226271000.000,178645000.000
BusinessAcquisitionsProFormaRevenue,,7021256000.000,7321715000.000,7885634000.000,7794626000.000,7132349000.000,7540386000.000
CapitalExpendituresIncurredButNotYetPaid,689000.000,191000.000,981000.000,,9060000.000,11619000.000,10883000.000
CapitalLeaseObligationsIncurred,,,,1169000.000,0.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-92104000.000,-3653000.000,-14648000.000,80370000.000,-73100000.000,27234000.000,942000.000
CommonStockDividendsPerShareCashPaid,0.505,0.600,0.660,0.720,,,
CommonStockDividendsPerShareDeclared,,,,,,,0.960
CostOfGoodsSold,4754173000.000,5984114000.000,6168475000.000,6605996000.000,6327431000.000,5508465000.000,5825426000.000
CurrentFederalTaxExpenseBenefit,,9937000.000,23519000.000,44078000.000,49593000.000,58273000.000,41300000.000
CurrentIncomeTaxExpenseBenefit,,12282000.000,27974000.000,49735000.000,56686000.000,67232000.000,46993000.000
CurrentStateAndLocalTaxExpenseBenefit,,2345000.000,4455000.000,5657000.000,7093000.000,8959000.000,5693000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,,,,,,370000.000
DeferredIncomeTaxExpenseBenefit,60861000.000,54442000.000,36530000.000,22283000.000,44711000.000,55492000.000,45190000.000
DeferredTaxExpenseFromStockOptionsExercised,,,,1791000.000,3624000.000,2702000.000,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,3681000.000,4949000.000,5348000.000,,,
DepreciationAndAmortization,82355000.000,96552000.000,111823000.000,131160000.000,156111000.000,170937000.000,197629000.000
DividendsCommonStock,,,25291000.000,27702000.000,31059000.000,34342000.000,37534000.000
EarningsPerShareBasic,2.240,3.070,2.890,3.500,4.660,5.790,4.540
EarningsPerShareDiluted,2.220,3.040,2.860,3.460,4.620,5.730,4.480
EffectiveIncomeTaxRateContinuingOperations,,0.364,0.368,0.349,0.360,0.352,0.342
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.006,0.009,-0.002,-0.004,-0.008,-0.005
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,,,,-0.013,0.000,0.000,-0.013
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.029,0.026,0.033,0.031,0.027,0.028
EffectiveIncomeTaxRateReconciliationTaxCredits,,-0.021,-0.017,0.019,0.017,0.017,0.018
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,,,3624000.000,2702000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,648000.000,1162000.000,1929000.000,1791000.000,3624000.000,2702000.000,
ExciseTaxesCollected,,527000000.000,596000000.000,646000000.000,,,
GainLossOnSaleOfPropertyPlantEquipment,80000.000,-1428000.000,-4788000.000,-2846000.000,-2370000.000,-837000.000,-2298000.000
GainsLossesOnExtinguishmentOfDebt,-11350000.000,,,,,,
GrossProfit,881067000.000,1003690000.000,1082365000.000,1234259000.000,1439785000.000,1613621000.000,1681161000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,151237000.000,183515000.000,175129000.000,206532000.000,282025000.000,348706000.000,269668000.000
IncomeTaxExaminationPenaltiesAndInterestExpense,,,,116000.000,-250000.000,65000.000,-76000.000
IncomeTaxExpenseBenefit,56614000.000,66724000.000,64504000.000,72018000.000,101397000.000,122724000.000,92183000.000
IncomeTaxExpenseBenefitContinuingOperations,,66724000.000,64504000.000,,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,0.000,,,,
IncomeTaxReconciliationPriorYearIncomeTaxes,,,,2760.000,,,
IncomeTaxesPaid,26113000.000,-17973000.000,17973000.000,50031000.000,,,
IncomeTaxesPaidNet,,,,,64367000.000,60049000.000,52961000.000
IncreaseDecreaseInAccountsPayable,70341000.000,-4510000.000,21748000.000,17894000.000,-33290000.000,3011000.000,40332000.000
IncreaseDecreaseInAccountsReceivable,8043000.000,1546000.000,-800000.000,4941000.000,-3232000.000,5092000.000,15543000.000
IncreaseDecreaseInAccruedLiabilities,,,,20930000.000,-17544000.000,10008000.000,14780000.000
IncreaseDecreaseInDeferredIncomeTaxes,,-54589000.000,-36530000.000,-22283000.000,-44711000.000,-55492000.000,-45190000.000
IncreaseDecreaseInIncomeTaxesReceivable,31266000.000,-29508000.000,-9969000.000,441000.000,7801000.000,-7064000.000,6226000.000
IncreaseDecreaseInInventories,26527000.000,8647000.000,16222000.000,13696000.000,-10365000.000,7390000.000,-4400000.000
IncreaseDecreaseInOtherAccruedLiabilities,5516000.000,7399000.000,4270000.000,,,,
IncreaseDecreaseInPrepaidExpense,51000.000,118000.000,98000.000,82000.000,547000.000,983000.000,6171000.000
InterestCostsCapitalized,,674000.000,894000.000,1177000.000,1209000.000,1134000.000,1470000.000
InterestExpense,28497000.000,35192000.000,35048000.000,39270000.000,41225000.000,40173000.000,41536000.000
InterestIncomeExpenseNet,,208000.000,211000.000,214000.000,158000.000,157000.000,588000.000
InterestPaidNet,34691000.000,35403000.000,35226000.000,36923000.000,41382000.000,40401000.000,41268000.000
LeaseAndRentalExpense,,1269000.000,1773000.000,,,,
NetCashProvidedByUsedInFinancingActivities,-28034000.000,-20410000.000,30308000.000,103099000.000,-15639000.000,-42507000.000,-3606000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-28034000.000,-20410000.000,30308000.000,103099000.000,-15639000.000,-42507000.000,-3606000.000
NetCashProvidedByUsedInInvestingActivities,-325513000.000,-278122000.000,-331284000.000,-336889000.000,-399143000.000,-394968000.000,-454725000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-325513000.000,-278122000.000,-331284000.000,-336889000.000,-399143000.000,-394968000.000,-454725000.000
NetCashProvidedByUsedInOperatingActivities,261443000.000,294879000.000,286328000.000,314160000.000,341682000.000,464709000.000,459273000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,261443000.000,294879000.000,286328000.000,314160000.000,341682000.000,464709000.000,459273000.000
NetIncomeLoss,94623000.000,116791000.000,110625000.000,134514000.000,180628000.000,225982000.000,177485000.000
NumberOfOperatingSegments,,,,1.000,,,
NumberOfReportableSegments,,,,1.000,,,
OperatingExpenses,607628000.000,688431000.000,760365000.000,857297000.000,960424000.000,1053805000.000,1172328000.000
OperatingLeasesRentExpenseNet,,,,1424000.000,1961000.000,1862000.000,1936000.000
OtherComprehensiveIncomeLossBeforeTax,,,0.000,,,,
OtherDepreciationAndAmortization,988000.000,347000.000,195000.000,297000.000,319000.000,,
OtherNoncashIncomeExpense,,-456000.000,441000.000,413000.000,555000.000,-132000.000,5598000.000
PaymentsForRepurchaseOfCommonStock,501026000.000,,,,,,47893000.000
PaymentsOfDividends,20467000.000,22849000.000,24685000.000,27095000.000,30175000.000,33527000.000,36758000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,6813000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,113567000.000,39444000.000,29527000.000,31584000.000,41157000.000,7263000.000,25473000.000
PaymentsToAcquirePropertyPlantAndEquipment,214573000.000,240874000.000,305301000.000,308633000.000,360734000.000,392839000.000,433392000.000
PensionAndOtherPostretirementBenefitExpense,,,471000.000,93000.000,,,
ProceedsFromIssuanceOfLongTermDebt,569000000.000,,,200000000.000,0.000,0.000,100000000.000
ProceedsFromRepaymentsOfShortTermDebt,,,,-59100000.000,0.000,0.000,900000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,2627000.000,2196000.000,3544000.000,3328000.000,2748000.000,5134000.000,4140000.000
ProceedsFromShortTermDebt,600000.000,-600000.000,59100000.000,,,,
ProceedsFromStockOptionsExercised,3733000.000,3249000.000,4721000.000,3368000.000,11465000.000,3717000.000,2357000.000
RepaymentsOfLongTermDebt,69172000.000,1372000.000,10757000.000,15865000.000,553000.000,15399000.000,15399000.000
RetailRevenue,,6987804000.000,7250840000.000,,,,
Revenues,5635240000.000,6987804000.000,7250840000.000,7840255000.000,7767216000.000,7122086000.000,7506587000.000
SalesRevenueNet,5635240000.000,6987804000.000,7250840000.000,7840255000.000,7767216000.000,7122086000.000,7506587000.000
ShareBasedCompensation,2066000.000,3792000.000,4270000.000,5600000.000,7307000.000,7413000.000,10697000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,0.016,0.016,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,0.370,0.370,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,0.021,0.021,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,4565000.000,6828000.000,2952000.000,13382000.000,8071000.000,6137000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,,,2928000.000,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,20.360,23.820,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,36.190,14.080,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,44.390,0.000,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,,,,,20.680,24.110,25.260
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,,,,,44.390,44.390,44.390
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,,,,0.000,441000.000,,
StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,,,,72018000.000,101397000.000,122724000.000,92183000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,184441.000,159600.000,198200.000,140785000.000,,,
StockIssuedDuringPeriodValueNewIssues,,,,,,2762000.000,3526000.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,7307000.000,7413000.000,10697000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,,,11465000.000,3717000.000,2357000.000
StockRepurchasedDuringPeriodShares,13157894.000,,,,,,443800.000
StockRepurchasedDuringPeriodValue,-501026000.000,,,,,,49374000.000
TaxBenefitFromStockOptionsExercised,648000.000,,,,,,
TaxBenefitFromStockOptionsExercised1,,1162000.000,1929000.000,,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,47000.000,37000.000,,0.000,0.000,0.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,,,,0.000,0.000,0.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,2706000.000,2807000.000,1229000.000,1186000.000,1084000.000,1705000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,142000.000,,415000.000,13000.000,26000.000,0.000
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,,1390000.000,1400000.000,306000.000,-1201000.000,-1559000.000,-1122000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,,1411000.000,1370000.000,1338000.000,2400000.000,2669000.000,2827000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,91000.000,,-144000.000,-24000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,38391704.000,38620076.000,38868406.000,39103833.000,39422199.000,39578998.000
WeightedAverageNumberOfSharesOutstandingBasic,,38068001.000,38297083.000,38457680.000,38743227.000,39016299.000,39124665.000
