,2011-12-31,2012-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,238000.000,106000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,11100000.000
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,75000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,9432000.000
AmortizationOfDeferredLoanOriginationFeesNet,79000.000,219000.000
AmortizationOfIntangibleAssets,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedGains,,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,7476000.000,13792000.000
ComprehensiveIncomeNetOfTax,-4046000.000,-11724000.000
CurrentFederalTaxExpenseBenefit,,0.000
CurrentStateAndLocalTaxExpenseBenefit,,0.000
DeferredIncomeTaxExpenseBenefit,0.000,-4774000.000
DepreciationNonproduction,686000.000,668000.000
DividendsPreferredStock,-938000.000,988000.000
EarningsPerShareBasic,-1.810,-3.210
EarningsPerShareBasicAndDiluted,,-3.210
EarningsPerShareDiluted,-1.810,-3.210
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340
FederalDepositInsuranceCorporationPremiumExpense,1194000.000,943000.000
FeesAndCommissionsDepositorAccounts,1705000.000,1647000.000
FeesAndCommissionsFiduciaryAndTrustActivities,705000.000,472000.000
ForeclosedRealEstateExpense,1288000.000,354000.000
GainLossOnSaleOfSecuritiesNet,527000.000,0.000
GainsLossesOnSalesOfOtherRealEstate,17000.000,-247000.000
GoodwillImpairmentLoss,0.000,
ImpairedFinancingReceivableAverageRecordedInvestment,,70124000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,1996000.000
ImpairmentOfRealEstate,4018000.000,4867000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-6687000.000,-12580000.000
IncomeTaxExpenseBenefit,0.000,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,4774000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,0.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-4277000.000
IncomeTaxReconciliationOtherAdjustments,,399000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-793000.000
IncomeTaxReconciliationTaxCreditsInvestment,,0.000
IncomeTaxReconciliationTaxExemptIncome,,103000.000
IncreaseDecreaseInAccruedInterestReceivableNet,-350000.000,-282000.000
IncreaseDecreaseInDeposits,-48920000.000,-39037000.000
IncreaseDecreaseInFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchaseNet,-16062000.000,-193000.000
IncreaseDecreaseInOperatingLiabilities,-61000.000,-147000.000
IncreaseDecreaseInOtherOperatingAssets,-1447000.000,-650000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,0.000
InformationTechnologyAndDataProcessing,1917000.000,2119000.000
InterestAndDividendIncomeOperating,20879000.000,17140000.000
InterestAndDividendIncomeSecurities,2174000.000,
InterestAndFeeIncomeLoansAndLeases,18497000.000,14964000.000
InterestExpense,2382000.000,1056000.000
InterestExpenseFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchase,73000.000,10000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesShortTerm,0.000,0.000
InterestExpenseOtherDomesticDeposits,334000.000,166000.000
InterestExpenseSubordinatedNotesAndDebentures,234000.000,256000.000
InterestExpenseTimeDeposits,1741000.000,624000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,11597000.000,4984000.000
InterestIncomeExpenseNet,18497000.000,16084000.000
InterestIncomeFederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,67000.000,99000.000
InterestIncomeSecuritiesTaxExempt,141000.000,116000.000
InterestIncomeSecuritiesTaxable,,1961000.000
InterestPaid,2572000.000,978000.000
LaborAndRelatedExpense,6976000.000,6340000.000
LegalFees,791000.000,666000.000
LoanPortfolioExpense,818000.000,641000.000
LoansAndLeasesReceivableRelatedPartiesAdditions,,1000.000
LoansAndLeasesReceivableRelatedPartiesCollections,,17000.000
NetCashProvidedByUsedInFinancingActivities,-64869000.000,-39117000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-64869000.000,-39117000.000
NetCashProvidedByUsedInInvestingActivities,65914000.000,47935000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,65914000.000,47935000.000
NetCashProvidedByUsedInOperatingActivities,6431000.000,4974000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,6431000.000,4974000.000
NetIncomeLoss,-6687000.000,-12580000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-7761000.000,-13711000.000
NoninterestExpense,22393000.000,21054000.000
NoninterestIncome,4109000.000,3490000.000
NoninterestIncomeOtherOperatingIncome,1318000.000,1618000.000
OccupancyNet,2401000.000,2119000.000
OtherAssetImpairmentCharges,,0.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,,1412000.000
OtherComprehensiveIncomeLossNetOfTax,,856000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,0.000
