,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,1842000.000,1942000.000,2017000.000,1952000.000,2727000.000,2634000.000,2340000.000,2330000.000,2423000.000,2330000.000,1991000.000,2328000.000,2178000.000,2360000.000,1876000.000,2043000.000,2146000.000,2364000.000,1943000.000,2307000.000,2287000.000,2957000.000,2651000.000,4004000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,9459000.000,,,,10042000.000,,,,10695000.000,,,,11343000.000,,,,9760000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1373000.000,1520000.000,1430000.000,1356000.000,1966000.000,2151000.000,1864000.000,1372000.000,-830000.000,-987000.000,-1456000.000,-911000.000,-580000.000,-543000.000,-282000.000,238000.000,-584000.000,-82000.000,-417000.000,147000.000,668000.000,867000.000,-874000.000,-543000.000
AdditionalPaidInCapitalCommonStock,9994000.000,9994000.000,9994000.000,9994000.000,9994000.000,9994000.000,9974000.000,9974000.000,9964000.000,9964000.000,9964000.000,9964000.000,9950000.000,9918000.000,9884000.000,9884000.000,9884000.000,9884000.000,9846000.000,9815000.000,9815000.000,9815000.000,9815000.000,9815000.000
Assets,449552000.000,457849000.000,551233000.000,560803000.000,566687000.000,568783000.000,586900000.000,568852000.000,571068000.000,593895000.000,596465000.000,601978000.000,608892000.000,610982000.000,620981000.000,625088000.000,622956000.000,632381000.000,650314000.000,637202000.000,649890000.000,654391000.000,669978000.000,679437000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,123712000.000,131630000.000,126467000.000,129828000.000,128773000.000,,,,92590000.000,98039000.000,99054000.000,104840000.000,107080000.000,114198000.000,127575000.000,121040000.000,117633000.000,111076000.000,104704000.000,102516000.000
AvailableForSaleSecurities,82003000.000,85262000.000,123026000.000,122639000.000,126690000.000,134889000.000,129291000.000,131906000.000,127515000.000,102453000.000,101722000.000,102934000.000,93389000.000,98836000.000,100108000.000,106575000.000,107409000.000,115231000.000,127969000.000,122242000.000,119355000.000,112924000.000,103875000.000,102158000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,1143000.000,1236000.000,1798000.000,963000.000,1320000.000,968000.000,1542000.000,1941000.000,2007000.000,434000.000,564000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,452000.000,288000.000,117000.000,699000.000,340000.000,627000.000,393000.000,272000.000,213000.000,1316000.000,975000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,102692000.000,92696000.000,98145000.000,99160000.000,104894000.000,107145000.000,114251000.000,127628000.000,121093000.000,117686000.000,111130000.000,104757000.000,102569000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,522000.000,269000.000,49000.000,,,,,,,,
