,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2014-02-28,2014-05-31,2014-08-31,2015-02-28,2015-05-31
AccountsAndNotesReceivableNet,,,,,,,3775.000,252548.000,234132.000,213399.000,910328.000,1037009.000
AccountsPayableAndAccruedLiabilitiesCurrent,142403.000,141908.000,141664.000,142990.000,152970.000,169199.000,637441.000,863070.000,852397.000,732934.000,1030403.000,1187319.000
AccruedProfessionalFeesCurrent,,,,,,,,145522.000,145522.000,145522.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,21758.000,8726.000,8821.000,8916.000,9006.000,9006.000,9873.000,19999.000,24132.000,28264.000,34535.000,38026.000
AdditionalPaidInCapital,57582478.000,57621477.000,57631227.000,57697233.000,57716233.000,57753692.000,58339273.000,47250186.000,47506075.000,47565869.000,47974911.000,48398569.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,3000.000,6000.000,6000.000,9000.000,71000.000,71000.000
Assets,23402.000,16957.000,14211.000,6405.000,19981.000,10712.000,1229608.000,2318578.000,2404120.000,2135458.000,3611699.000,3852031.000
AssetsCurrent,23113.000,15286.000,12635.000,4924.000,18590.000,9411.000,65622.000,405959.000,498464.000,274633.000,1089872.000,1314815.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,1653.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,10050.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,31750.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,769.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,-368446.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,,,,,-11053.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialAssets,,,,,,,1298427.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,122479.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,1007887.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,,,100882.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,603922.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,,,,,,,-84323.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther,,,,,,,-140100.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,22957.000,,,,,
CapitalizedComputerSoftwareGross,,,,,,,,,,3497.000,3497.000,3497.000
CashAndCashEquivalentsAtCarryingValue,10259.000,6863.000,7139.000,1931.000,6260.000,72.000,-104.000,85250.000,186380.000,17504.000,28941.000,120485.000
ClassOfWarrantOrRightOutstanding,,,,,,,,17000000.000,26583333.000,30583333.000,30583333.000,21000000.000
CommonStockOtherSharesOutstanding,,,,,4525000.000,4525000.000,4525000.000,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,8000.000,,,,,
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,750000000.000,750000000.000,750000000.000
CommonStockSharesIssued,54037076.000,55037076.000,55287076.000,57563258.000,58563258.000,61587422.000,61587422.000,103260511.000,116195217.000,134600152.000,209599660.000,276746130.000
CommonStockSharesOutstanding,54037076.000,55037076.000,55287076.000,57563258.000,58563258.000,61587422.000,61587422.000,103260511.000,116195217.000,134600152.000,209599660.000,276746130.000
CommonStockSharesSubscribedButUnissued,,,,,,,,433222253.000,56256959.000,,4500000.000,0.000
CommonStockSharesSubscriptions,,,,,,,,,,5000.000,20572.000,
CommonStockValue,54037.000,55037.000,55287.000,57563.000,58563.000,61587.000,61587.000,103261.000,116195.000,134600.000,209599.000,276746.000
ConvertibleDebt,,,,,125000.000,125000.000,125000.000,736025.000,460495.000,436308.000,250917.000,377596.000
ConvertibleDebtCurrent,125000.000,125000.000,,,125000.000,125000.000,,,,,,
ConvertibleDebtNoncurrent,,,125000.000,125000.000,,,,,,,,
ConvertibleLongTermNotesPayable,,235025.000,,235025.000,,,,,235025.000,,,
ConvertibleNotesPayable,241025.000,,,,-125000.000,-125000.000,,-736025.000,695520.000,436308.000,,
ConvertibleNotesPayableCurrent,,,,,235025.000,235025.000,235025.000,,,,,
ConvertiblePreferredStockNonredeemableOrRedeemableIssuerOptionValue,,,,,,,0.000,,,,,
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,,,22500000.000,22500000.000,78564.000,78564000.000,78564000.000
DebtInstrumentCarryingAmount,,,,,,,133100.000,44900.000,44900.000,43885.000,,
DebtInstrumentInterestRateStatedPercentage,,,,,,0.060,,,,,,
DebtInstrumentUnamortizedDiscount,4000.000,0.000,,0.000,0.000,0.000,22554.000,14794.000,,,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,0.000,,,,,
DebtInstrumentUnusedBorrowingCapacityAmount,,,,,,,,45000.000,45000.000,45000.000,,
DeferredCompensationArrangementWithIndividualSharesAuthorizedForIssuance,,,,,,,10000000.000,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,156000.000,,
DeferredTaxAssetsGross,,,,,,,,,,9080000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,9000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,25100000.000,,
DeferredTaxAssetsOther,,,,,,,,,,140000.000,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,-1000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,,,,,,,,,,140000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,9080000.000,,
DepositAssets,,,,,,,10050.000,55050.000,53750.000,14582.000,58134.000,77678.000
DepositsAssets,1677.000,,,,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-193265.000,-236478.000,272455.000,-333982.000,-380922.000,-434648.000,,,,,,
DueToOtherRelatedPartiesClassifiedCurrent,,,,,,,11053.000,,,,,
DueToOtherRelatedPartiesCurrentAndNoncurrent,,,,,,55208.000,,,,,,
DueToRelatedPartiesCurrent,37680.000,41107.000,44778.000,48216.000,51863.000,55208.000,69914.000,4760.000,5551.000,6342.000,7393.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,94921.000,96452.000,97983.000,101045.000,102576.000
FiniteLivedPatentsGross,,,,,,,,,,122479.000,122479.000,122479.000
FixturesAndEquipmentGross,,,,,,,,,,12962.000,13270.000,13625.000
FurnitureAndFixturesGross,,,,,,,,,,12688.000,14118.000,14118.000
Goodwill,,,,,,,,1781779.000,1781779.000,1781779.000,2404389.000,2404389.000
IntangibleAssetsCurrent,,,,,,,1007887.000,,,,,
