,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,8885000.000,,,,-29000.000,,
AmortizationOfFinancingCosts,,527000.000,,,,2295000.000,,
AmortizationOfIntangibleAssets,,168000.000,,,,2109000.000,,
AmountOfIneffectivenessOnNetInvestmentHedges,,,-82000.000,37000.000,,-470000.000,75000.000,42000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,16003.000,,,,130175.000,129375.000,132042.000
BusinessAcquisitionsProFormaNetIncomeLoss,,-1133000.000,-686000.000,603000.000,1952000.000,-1133000.000,,
BusinessAcquisitionsProFormaRevenue,,2243000.000,6407000.000,6926000.000,36571000.000,2243000.000,,
BusinessCombinationAcquisitionRelatedCosts,,7165000.000,13028000.000,1035000.000,,-106000.000,146000.000,918000.000
CashPeriodIncreaseDecrease,,30486000.000,,,,-587000.000,,
ComprehensiveIncomeNetOfTax,-156298.000,-5696000.000,-16987000.000,-806000.000,-22686000.000,-7979000.000,-2518000.000,-4003000.000
CostOfOtherPropertyOperatingExpense,,157000.000,498000.000,528000.000,1901000.000,1322000.000,618000.000,1054000.000
CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,-157000.000,,,,-148000.000,,
Depreciation,,305000.000,,,,2704000.000,,
DepreciationAndAmortization,,482000.000,1535000.000,2736000.000,3881000.000,4813000.000,4861000.000,4695000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,-48000.000,69000.000,,-413000.000,-299000.000,-143000.000
DerivativeNetHedgeIneffectivenessGainLoss,,,,,,-200000.000,,
Dividends,,1066000.000,,,,5434000.000,,
EarningsPerShareBasicAndDiluted,,-3.380,-2.180,0.000,-0.030,-0.380,-0.250,-0.300
EffectOfExchangeRateOnCashAndCashEquivalents,,2034000.000,,,,-721000.000,,
ForeignCurrencyTransactionGainLossBeforeTax,,-468000.000,-277000.000,15000.000,-303000.000,0.000,0.000,0.000
GainLossOnInterestRateCashFlowHedgeIneffectiveness,,,18000.000,-100000.000,,100000.000,0.000,0.000
GeneralAndAdministrativeExpense,156298.000,316000.000,455000.000,787000.000,1310000.000,1290000.000,1681000.000,1453000.000
