,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayable,1970000.000,,,,,,
AccountsPayableCurrentAndNoncurrent,,1879000.000,1795000.000,1240000.000,1318000.000,966000.000,925000.000
AccountsPayableFairValueDisclosure,4000.000,4000.000,5000.000,4000.000,4000.000,9000.000,9000.000
AccountsPayableRelatedPartiesCurrent,1097000.000,1091000.000,1095000.000,1103000.000,1107000.000,1081000.000,192000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,1100000.000,,
AccountsReceivableNetCurrent,2647000.000,2247000.000,2874000.000,2489000.000,2581000.000,2846000.000,2381000.000
AccruedBonusesCurrent,,,,83000.000,99000.000,45000.000,289000.000
AccruedLiabilitiesCurrent,1368000.000,1391000.000,1573000.000,1597000.000,1472000.000,1432000.000,1507000.000
AccruedLiabilitiesForCommissionsExpenseAndTaxes,,,,1597000.000,1472000.000,1432000.000,1507000.000
AccruedProfessionalFeesCurrent,,,,425000.000,345000.000,120000.000,142000.000
AccruedSalariesCurrent,,,,202000.000,252000.000,396000.000,301000.000
AccruedSalesCommissionCurrent,2585000.000,2418000.000,2710000.000,2415000.000,2459000.000,2454000.000,2339000.000
AccruedVacationCurrent,,,,153000.000,79000.000,131000.000,142000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,7012000.000,7079000.000,7147000.000,7275000.000,7342000.000,7404000.000,-7464000.000
AdditionalPaidInCapital,36574000.000,36610000.000,36616000.000,36556000.000,36584000.000,36596000.000,36599000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,,,,-1121000.000
Assets,14910000.000,14184000.000,14780000.000,14163000.000,13678000.000,13923000.000,13704000.000
AssetsCurrent,4681000.000,4196000.000,4985000.000,4950000.000,4735000.000,5224000.000,5262000.000
BusinessAcquisitionContingentConsiderationAtFairValueNoncurrent,,,,900000.000,800000.000,0.160,
CapitalLeaseObligations,,,,334000.000,323000.000,316000.000,
CapitalLeasedAssetsGross,,,,,,,2900000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,22000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,19000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,3000.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,19000.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,2800000.000
Cash,,,401000.000,289000.000,386000.000,666000.000,1409000.000
CashAndCashEquivalentsAtCarryingValue,236000.000,315000.000,401000.000,289000.000,386000.000,666000.000,1409000.000
CashEquivalentsAtCarryingValue,,,,191000.000,191000.000,,191000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000
CommonStockSharesIssued,96887.000,97487.000,97487.000,96017.000,96446.000,96446.000,96446.000
CommonStockSharesOutstanding,96887.000,97487.000,97487.000,96017.000,96446.000,96446.000,96446.000
CommonStockValue,969000.000,975000.000,975000.000,960000.000,964000.000,964000.000,964000.000
DeferredRevenue,241000.000,311000.000,192000.000,209000.000,293000.000,119000.000,107000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,700000.000
DeferredTaxAssetsGross,,,,,,,9700000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,8300000.000
DeferredTaxAssetsOther,,,,,,,700000.000
DeferredTaxAssetsValuationAllowance,,,,,,,-9700000.000
DueFromEmployees,,,,,,,1954000.000
DueFromEmployeesCurrent,1005000.000,995000.000,932000.000,985000.000,977000.000,885000.000,833000.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,1162000.000,1122000.000,1081000.000,1040000.000
FiniteLivedContractualRightsGross,,,,3100000.000,3100000.000,3100000.000,3100000.000
FiniteLivedCustomerListsGross,,,,8412000.000,8415000.000,8441000.000,8448000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,8556000.000,8762000.000,8968000.000,-9260000.000,9468000.000,9676000.000,-9886000.000
FiniteLivedIntangibleAssetsGross,,,,13491000.000,13494000.000,13520000.000,13527000.000
FiniteLivedIntangibleAssetsNet,,,,4231000.000,4026000.000,3844000.000,3641000.000
