,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AllocatedShareBasedCompensationExpense,,306230.000,401533.000,300643.000,263864.000
AssetRetirementObligationAccretionExpense,20570.000,21652.000,22665.000,23791.000,24971.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,6357.000,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,2005904.000,,,,
ComprehensiveIncomeNetOfTax,-7477801.000,-8192983.000,-7386436.000,-6461935.000,-2839205.000
Depreciation,1008302.000,972155.000,933039.000,760930.000,69992.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,1718265.000,357977.000,,,
DividendsPreferredStockCash,,,,89455.000,211560.000
EarningsPerShareBasicAndDiluted,-0.200,-0.280,-0.250,-0.220,-0.100
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,275400.000,0.000,177750.000,0.000
FairValueInputsDiscountRate,,0.048,0.048,0.048,0.048
GainLossOnSaleOfPropertyPlantEquipment,,,23000.000,122600.000,1850000.000
GeneralAndAdministrativeExpense,4801994.000,3219702.000,2884821.000,2404660.000,1833201.000
IncreaseDecreaseInAccountsPayable,-232207.000,124603.000,-114021.000,-54735.000,63403.000
IncreaseDecreaseInAccruedInterestReceivableNet,-19336.000,-5887.000,-827.000,-2504.000,-25.000
IncreaseDecreaseInEmployeeRelatedLiabilities,-2792.000,243.000,5484.000,-5217.000,-4385.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,32004.000,43607.000,-13606.000,70665.000,27250.000
InterestIncomeExpenseNonoperatingNet,123694.000,58104.000,24063.000,11856.000,-5246.000
InterestPaid,,,,,11535.000
NetCashProvidedByUsedInContinuingOperations,12254960.000,-6875727.000,-6100981.000,-282630.000,-2659414.000
NetCashProvidedByUsedInFinancingActivities,,,,3635261.000,-211560.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,3635261.000,-211560.000
NetCashProvidedByUsedInInvestingActivities,3781688.000,19027.000,16784.000,1688490.000,1849239.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,3781688.000,19027.000,16784.000,1688490.000,1849239.000
NetCashProvidedByUsedInOperatingActivities,-6864222.000,-7170154.000,-6117765.000,-5606381.000,-4297093.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6864222.000,-7170154.000,-6117765.000,-5606381.000,-4297093.000
NetIncomeLoss,,,,-6450228.000,-2837713.000
NetIncomeLossAvailableToCommonStockholdersBasic,-5585431.000,-8199340.000,-7380977.000,-6539683.000,-3049273.000
NonoperatingIncomeExpense,3847863.000,416081.000,47063.000,134456.000,1844754.000
OperatingExpenses,9452934.000,8646654.000,7458212.000,6604250.000,4682467.000
OperatingIncomeLoss,-9433294.000,-8615421.000,-7428040.000,-6584684.000,-4682467.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,113534.000,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,6357.000,-5459.000,-11707.000,-1492.000
