,2014-03-31,2014-06-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,384000.000,,,,2869000.000,,,,4193000.000
AllocatedShareBasedCompensationExpense,140132.000,163500.000,384000.000,1209000.000,1349000.000,1109000.000,2869000.000,2420000.000,2250000.000,2229000.000,4193000.000
AmortizationOfDebtDiscountPremium,0.000,0.000,0.000,,,,,,,,
AmortizationOfFinancingCosts,0.000,0.000,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,104000.000,156000.000,201000.000,487000.000,712000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,4404189.000,990330.000,118619.000,1836327.000,1882171.000,-3740507.000,2510702.000,1448172.000,1387997.000,-4476914.000,1522317.000
AssetImpairmentCharges,,,,,,,0.000,0.000,,,
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,,,,6370000.000,,,,0.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,159000.000,,,,426000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,65055000.000,,,,-796000.000,,,,-25110000.000
CostOfGoodsSold,,,,,,,,,,,10765000.000
CostOfRevenue,3359532.000,1555711.000,5948000.000,3348000.000,3753000.000,2598000.000,14589000.000,11473000.000,10425000.000,,
DebtConversionConvertedInstrumentAmount1,,,0.000,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,4212000.000
Depreciation,,,12000.000,,,,140000.000,,,,196000.000
EarningsPerShareBasic,,,1.380,-0.530,-0.650,-0.030,-0.060,0.840,0.770,3.690,1.500
EarningsPerShareBasicAndDiluted,-0.360,-0.210,,,,,,,,,
EarningsPerShareDiluted,,,1.310,-0.530,-0.650,0.030,-0.060,0.800,0.730,3.490,1.420
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,0.300
FairValueAdjustmentOfWarrants,382630.000,0.000,0.000,0.000,0.000,0.000,,,,,
GainLossOnDispositionOfAssets1,,,,,,,1750000.000,0.000,0.000,0.000,0.000
GainLossOnSaleOfPropertyPlantEquipment,,,-273000.000,,,,0.000,,,,
GoodwillImpairmentLoss,,,,,,,,,,,0.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,,,0.000
