,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28
AccountsPayableCurrent,70328000.000,66509000.000,88689000.000,71220000.000,71909000.000,67997000.000,78344000.000,72227000.000,64067000.000,59944000.000,76373000.000
AccountsReceivableNetCurrent,242491000.000,231933000.000,250183000.000,262407000.000,248767000.000,233228000.000,228201000.000,247049000.000,230342000.000,205667000.000,200941000.000
AccruedAdvertisingCurrent,,,,,5656000.000,6421000.000,6211000.000,5225000.000,4917000.000,5507000.000,6670000.000
AccruedExchangeFeeRebateCurrent,,,,,6244000.000,5991000.000,5919000.000,4696000.000,5274000.000,5558000.000,4708000.000
AccruedIncomeTaxes,,,,,3739000.000,4920000.000,2983000.000,2451000.000,2619000.000,6125000.000,3312000.000
AccruedLiabilitiesCurrent,58057000.000,71754000.000,63291000.000,65068000.000,59221000.000,71840000.000,63848000.000,71590000.000,67025000.000,85508000.000,68978000.000
AccruedRoyaltiesCurrent,,,,,589000.000,930000.000,1101000.000,319000.000,,,3116000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,91125000.000,,,,104896000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3287000.000,-1111000.000,466000.000,261000.000,-1062000.000,1531000.000,1097000.000,-426000.000,-2451000.000,-1267000.000,-2750000.000
AdditionalPaidInCapitalCommonStock,361584000.000,362810000.000,363730000.000,364334000.000,365063000.000,365693000.000,360393000.000,359901000.000,373945000.000,375559000.000,369868000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,8738000.000,,,,7833000.000
Assets,984545000.000,976358000.000,1007611000.000,1021873000.000,1005882000.000,991861000.000,992234000.000,1014949000.000,985455000.000,961263000.000,957943000.000
AssetsCurrent,438288000.000,430098000.000,459888000.000,473588000.000,459122000.000,446426000.000,450891000.000,473339000.000,442507000.000,406287000.000,402975000.000
CapitalLeaseObligationsCurrent,25000.000,25000.000,26000.000,26000.000,27000.000,27000.000,28000.000,29000.000,30000.000,30000.000,23000.000
CapitalLeaseObligationsNoncurrent,65000.000,59000.000,52000.000,45000.000,38000.000,31000.000,24000.000,16000.000,8000.000,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,29000.000,,,,10000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,56000.000,,,,24000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,32000.000,,,,24000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,24000.000,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,4000.000,,,,1000.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,52000.000,,,,23000.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,218000.000,,,,237000.000
CashAndCashEquivalentsAtCarryingValue,16174000.000,23641000.000,29505000.000,30553000.000,27612000.000,35782000.000,40852000.000,38241000.000,32140000.000,36424000.000,43698000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000
CommonStockSharesIssued,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000
CommonStockSharesOutstanding,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000
CommonStockValue,0.000,0.000,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,0.098,0.098,0.098,0.098,0.098,0.098,0.098
DeferredFinanceCostsNoncurrentNet,13805000.000,13147000.000,12622000.000,11958000.000,11293000.000,10628000.000,9964000.000,9299000.000,8635000.000,7970000.000,7305000.000
DeferredTaxAssetsInventory,,,,,,,6803000.000,,,,5575000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,-41849000.000,,,,-40322000.000
DeferredTaxAssetsNet,,,,,,,57565000.000,,,,64468000.000
DeferredTaxAssetsNetCurrent,15983000.000,15976000.000,17798000.000,17779000.000,17779000.000,17777000.000,20777000.000,20777000.000,20777000.000,20777000.000,17330000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,29596000.000,,,,32965000.000
DeferredTaxAssetsOther,,,,,,,5526000.000,,,,2399000.000
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,,,,,,,3871000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,12122000.000,,,,16475000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,,,3518000.000,,,,3183000.000
DeferredTaxAssetsValuationAllowance,,,,,,,7333000.000,,,,8005000.000
DeferredTaxLiabilities,,,,,,,92081000.000,,,,96785000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,85208000.000,,,,90413000.000
DeferredTaxLiabilitiesNoncurrent,49367000.000,52292000.000,58928000.000,59571000.000,60219000.000,61084000.000,62626000.000,60804000.000,56352000.000,62952000.000,57652000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,6873000.000,,,,6372000.000
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiability,,,,,,,6186000.000,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,16979000.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,16528000.000,17317000.000,18123000.000,13793000.000,20499000.000,19049000.000,19507000.000
EquityMethodInvestmentOwnershipPercentage,,,,,1.000,1.000,1.000,1.000,1.000,1.000,1.000
ExtendedProductWarrantyAccrual,,,,,2737000.000,2672000.000,,2878000.000,2974000.000,3065000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,93670000.000,96267000.000,98870000.000,101341000.000,103156000.000,104972000.000,106751000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,6912000.000
