,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsAndNotesReceivableNet,,,,,4312000.000,18973000.000,23181000.000,23059000.000,19105000.000,18098000.000,18146000.000,17551000.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,660899000.000,586047000.000,447521000.000,417478000.000,460245000.000,625372000.000,566219000.000,485588000.000,541693000.000,598151000.000,639082000.000,555849000.000
AccumulatedAmortizationDeferredFinanceCosts,217078000.000,236479000.000,246082000.000,255535000.000,274228000.000,293137000.000,310371000.000,326539000.000,286905000.000,289168000.000,309499000.000,327700000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,440000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,-12931000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-38792000.000,-23254000.000,-19637000.000,-19901000.000,-16956000.000,-14941000.000,-12491000.000,-10029000.000,-7899000.000,-5967000.000,-4184000.000,-2222000.000
AdditionalPaidInCapital,599133000.000,598247000.000,1243225000.000,1243347000.000,1243967000.000,1269971000.000,1262551000.000,1261904000.000,1261904000.000,1266288000.000,1272604000.000,1272604000.000
AdvanceRent,269455000.000,281781000.000,272205000.000,262029000.000,265097000.000,,,,,,,
AirlineRelatedInventoryNet,,,,,138443000.000,145842000.000,149390000.000,166975000.000,184425000.000,200508000.000,257676000.000,235781000.000
AllowanceForDoubtfulAccountsReceivable,,,,,38710000.000,33105000.000,,,,,,
Assets,41481610000.000,38041365000.000,39161244000.000,39541953000.000,39235221000.000,39576642000.000,39810357000.000,39674183000.000,39056574000.000,36968644000.000,36309117000.000,37708728000.000
AssetsHeldForSalePropertyPlantAndEquipment,,,,,,48677000.000,,,162250000.000,205716000.000,,
CapitalLeasesFutureMinimumPaymentsReceivable,,,,,,,98211000.000,,,,258887000.000,
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,,22143000.000,,,,52668000.000,
CapitalLeasesFutureMinimumPaymentsReceivableDueThereafter,,,,,,,22268000.000,,,,69862000.000,
CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,,,12373000.000,,,,29310000.000,
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,,12396000.000,,,,30530000.000,
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,,,12758000.000,,,,36061000.000,
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,,16273000.000,,,,40456000.000,
CashAndCashEquivalentsAtCarryingValue,2138483000.000,881991000.000,1975009000.000,2352436000.000,2411543000.000,2646210000.000,3027587000.000,3255269000.000,2699266000.000,1725318000.000,1351405000.000,2317203000.000
CommonStockNoParValue,0.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,,,,,,0.000,0.000,0.000,,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,45267723.000,45267723.000,45267723.000,45267723.000,45267723.000,45267723.000,45267723.000,45267723.000,45267723.000,45267723.000,45267723.000,45267723.000
CommonStockSharesOutstanding,45267723.000,45267723.000,45267723.000,45267723.000,45267723.000,45267723.000,45267723.000,45267723.000,45267723.000,45267723.000,45267723.000,45267723.000
CommonStockValue,1053582000.000,1053582000.000,1053582000.000,1053582000.000,1053582000.000,1053582000.000,1053582000.000,1053582000.000,1053582000.000,1053582000.000,1053582000.000,1053582000.000
CustomerAdvancesAndDeposits,,,,,204403000.000,206396000.000,201756000.000,203490000.000,231580000.000,217634000.000,229068000.000,255780000.000
DebtInstrumentCarryingAmount,,,,,,,24395119000.000,,,,21477371000.000,
DebtInstrumentUnamortizedDiscount,19901000.000,18675000.000,,,,,,,,,,
DeferredFinanceCostsNet,296609000.000,281499000.000,288878000.000,295239000.000,281145000.000,271188000.000,269335000.000,279734000.000,261247000.000,276652000.000,258189000.000,251330000.000
DeferredIncomeTaxLiabilities,4712652000.000,4271662000.000,4204589000.000,4250628000.000,4113930000.000,4132299000.000,4999957000.000,,,,4723639000.000,
DeferredRentCredit,,,,,,440072000.000,453837000.000,454699000.000,449390000.000,447234000.000,460785000.000,451543000.000
DeferredRentReceivablesNet,,,,,193295000.000,,128600000.000,,,,,
DeferredRevenueAndCredits,,,,,,2463693000.000,2524981000.000,2614679000.000,2736001000.000,2656279000.000,2637994000.000,2637220000.000
DeferredRevenueLeasesNet,,,,,,693748000.000,754175000.000,811482000.000,854034000.000,853385000.000,882422000.000,899794000.000
DeferredTaxAssetsDeferredIncome,,,,,,,91879000.000,,,,86558000.000,
DeferredTaxAssetsDerivativeInstruments,,,,,,,8155000.000,,,,3211000.000,
DeferredTaxAssetsGross,,,,,,,893024000.000,,,,884923000.000,
DeferredTaxAssetsNet,,,,,,,857234000.000,,,,869187000.000,
DeferredTaxAssetsOther,,,,,,,10146000.000,,,,14871000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,100418000.000,,,,92325000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,110466000.000,,,,88842000.000,
