,2011-01-01,2011-12-31,2012-12-29,2013-12-28,2015-01-03,2016-01-02,2016-12-31
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,2800000.000,8200000.000,9800000.000,13900000.000,18300000.000,
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,-13300000.000,-18700000.000,,,,
AmortizationOfIntangibleAssets,,25300000.000,26500000.000,25500000.000,24700000.000,24700000.000,24200000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2218407.000,296643.000,,,1600.000,1600.000
CapitalizedComputerSoftwareAdditions,,19500000.000,23000000.000,19000000.000,19000000.000,14900000.000,10800000.000
CapitalizedComputerSoftwareAmortization,,12600000.000,14300000.000,14900000.000,13600000.000,14000000.000,
CapitalizedComputerSoftwareAmortization1,,,,,,,13800000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-386600000.000,28900000.000,3100000.000,-84700000.000,-40100000.000,-15200000.000
CommonStockDividendsPerShareCashPaid,,1.300,1.400,1.580,1.850,2.200,2.540
CommonStockDividendsPerShareDeclared,,,,1.580,1.850,2.200,2.540
ComprehensiveIncomeNetOfTax,,,356500000.000,429700000.000,218500000.000,362700000.000,412100000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,8500000.000,9400000.000,10200000.000,11900000.000,13200000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,214000000.000,365000000.000,439100000.000,228700000.000,374600000.000,425300000.000
ContractuallySpecifiedServicingFeesAmount,,2300000.000,1400000.000,,,,
CostOfGoodsAndServicesSold,,1516300000.000,1547900000.000,1583600000.000,1693400000.000,1704500000.000,1720800000.000
CurrentFederalTaxExpenseBenefit,,88400000.000,80300000.000,115500000.000,137600000.000,165800000.000,175900000.000
CurrentForeignTaxExpenseBenefit,,26000000.000,26100000.000,27600000.000,41200000.000,40800000.000,39900000.000
CurrentIncomeTaxExpenseBenefit,,128600000.000,118900000.000,157200000.000,196300000.000,226300000.000,243000000.000
CurrentStateAndLocalTaxExpenseBenefit,,14200000.000,12500000.000,14100000.000,17500000.000,19700000.000,27200000.000
DeferredFederalIncomeTaxExpenseBenefit,,8400000.000,32700000.000,6900000.000,10000000.000,-8700000.000,6300000.000
DeferredForeignIncomeTaxExpenseBenefit,,-800000.000,-8200000.000,2000000.000,-8200000.000,3900000.000,-6700000.000
DeferredIncomeTaxExpenseBenefit,,5100000.000,29300000.000,9500000.000,3200000.000,-5100000.000,1300000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-2500000.000,4800000.000,600000.000,1400000.000,-300000.000,1700000.000
DefinedBenefitPlanActualReturnOnPlanAssets,,45400000.000,94300000.000,75100000.000,112900000.000,-17800000.000,73500000.000
DefinedBenefitPlanActuarialGainLoss,,,57900000.000,88900000.000,-177900000.000,40800000.000,-94700000.000
DefinedBenefitPlanActuarialNetGainsLosses,,112300000.000,,,,,
DefinedBenefitPlanAmortizationOfNetGainsLosses,,-39300000.000,-39000000.000,,,,
DefinedBenefitPlanAmortizationOfNetPriorServiceCostCredit,,1200000.000,-700000.000,,,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,1100000.000,1200000.000,-700000.000,-800000.000,-900000.000,
DefinedBenefitPlanAmountToBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossNextFiscalYear,,,,21000000.000,34800000.000,27900000.000,26500000.000
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeLossNetGainLossBeforeTax,,,7600000.000,85000000.000,-72000000.000,-6300000.000,
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeNetGainLossBeforeTax,,61100000.000,,,,,
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,,-200000.000,-7000000.000,,500000.000,700000.000,
DefinedBenefitPlanAmountsThatWillBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossInNextFiscalYear,,40500000.000,38300000.000,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,0.053,0.045,0.043,0.051,0.041,0.045
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,0.078,0.077,0.076,0.074,0.074,0.074
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,,0.036,0.036,0.036,0.036,0.036,0.036
DefinedBenefitPlanBenefitsPaid,,-53500000.000,55800000.000,59500000.000,59200000.000,62400000.000,63200000.000
DefinedBenefitPlanContributionsByEmployer,,61000000.000,87500000.000,35300000.000,44800000.000,39200000.000,68700000.000
DefinedBenefitPlanContributionsByPlanParticipants,,1400000.000,1300000.000,1200000.000,1200000.000,1100000.000,1000000.000
DefinedBenefitPlanCurtailments,,,100000.000,100000.000,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,58700000.000,66600000.000,70500000.000,73300000.000,79000000.000,
DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,,-1800000.000,7000000.000,-900000.000,-21600000.000,-17600000.000,-26300000.000
DefinedBenefitPlanForeignCurrencyExchangeRateChangesPlanAssets,,-1200000.000,4200000.000,-700000.000,-11700000.000,-14300000.000,-18400000.000
DefinedBenefitPlanFutureAmortizationOfPriorServiceCostCredit,,,,-800000.000,-900000.000,-1100000.000,-1100000.000
DefinedBenefitPlanInterestCost,,53900000.000,52000000.000,51400000.000,57300000.000,53200000.000,56500000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,46500000.000,55900000.000,41900000.000,24000000.000,31900000.000,
DefinedBenefitPlanPlanAmendments,,900000.000,-10200000.000,-500000.000,,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,-6800000.000,,,,
DefinedBenefitPlanServiceCost,,19100000.000,21100000.000,20300000.000,18000000.000,20000000.000,19300000.000
DefinedBenefitPlanSettlementsPlanAssets,,,-13600000.000,,,,
DefinedContributionPlanCostRecognized,,5200000.000,5700000.000,5900000.000,6500000.000,7000000.000,8200000.000
Depreciation,,49300000.000,50200000.000,51200000.000,54800000.000,57800000.000,61400000.000
DepreciationDepletionAndAmortization,,74600000.000,76700000.000,76700000.000,79500000.000,82500000.000,85600000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,11000000.000,,,,
DerivativeInstrumentsGainRecognizedInIncome,,7800000.000,,,,,
DividendsCommonStockCash,,76700000.000,81500000.000,92000000.000,107600000.000,127900000.000,147500000.000
EarningsPerShareBasic,,4.750,5.260,6.020,7.260,8.240,9.400
EarningsPerShareDiluted,,4.710,5.200,5.930,7.140,8.100,9.200
EffectOfExchangeRateOnCashAndCashEquivalents,,-1800000.000,-300000.000,-1300000.000,-2500000.000,-4200000.000,-1900000.000
EffectOfLIFOInventoryLiquidationOnIncome,,,0.000,0.000,0.000,0.000,0.000
EffectiveIncomeTaxRateContinuingOperations,,0.324,0.322,0.317,0.316,0.311,0.305
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.001,0.010,0.007,-0.009,0.001,-0.010
EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,,,-0.016,0.027,0.020,0.019,0.019
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.016,-0.015,-0.017,-0.022,-0.019,-0.021
EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense,,-0.006,-0.006,-0.006,-0.005,-0.006,0.006
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,,,,0.018
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.013,0.004,0.002,-0.001,0.003,0.003
EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,,-0.019,0.013,,0.004,0.030,0.001
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.027,0.025,0.021,0.022,0.023,0.024
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,25700000.000,46800000.000,,,,
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,2000000.000,15400000.000,18300000.000,22300000.000,26400000.000,24800000.000
EquityMethodInvestmentDividendsOrDistributions,,5000000.000,0.000,0.000,0.000,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,2800000.000,8200000.000,9800000.000,13900000.000,18300000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,2800000.000,8200000.000,9800000.000,13900000.000,18300000.000,
FinancialServicesCosts,,51400000.000,54600000.000,55300000.000,65800000.000,70100000.000,82700000.000
