,2012-07-31,2013-12-31,2014-12-31,2015-12-31
AccretionOfDiscount,,,,8418.000
AdvertisingExpense,,53018.000,979.000,0.000
CashAcquiredFromAcquisition,,267058.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,398541.000,38984.000,-50637.000,12944.000
CostOfGoodsSold,,1954.000,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,11494.000,22694.000,11609.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.340
ForeignCurrencyTransactionGainBeforeTax,,,,-4395.000
ForeignCurrencyTransactionGainLossBeforeTax,,16483.000,20533.000,
GeneralAndAdministrativeExpense,54110.000,55819.000,14395.000,8153.000
GrossProfit,,-250.000,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,0.000
ImpairmentOfOilAndGasProperties,,,50000.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-284227.000,-132821.000,
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,-19524.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,9897.000
IncomeTaxesPaid,,,,0.000
IncomeTaxesPaidNet,0.000,0.000,,
IncreaseDecreaseInAccountsPayable,-1150.000,26495.000,4555.000,-24145.000
IncreaseDecreaseInAccountsReceivable,,10996.000,218.000,393.000
IncreaseDecreaseInAccruedLiabilities,10688.000,10307.000,7546.000,10233.000
IncreaseDecreaseInPrepaidExpense,0.000,,,
IncreaseDecreaseInRestrictedCash,,2675.000,2351.000,0.000
InterestExpense,-1653.000,-5814.000,-5180.000,18940.000
InterestPaid,0.000,,,0.000
InterestPaidNet,,0.000,,
LeaseAndRentalExpense,,7035.000,,
LeaseOperatingExpense,0.000,,,
ManagementFeeExpense,,,,0.000
NetCashProvidedByUsedInFinancingActivities,443355.000,,,44900.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,443355.000,,,44900.000
NetCashProvidedByUsedInInvestingActivities,0.000,269733.000,2351.000,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,269733.000,2351.000,0.000
NetCashProvidedByUsedInOperatingActivities,-44814.000,-242243.000,-75682.000,-43565.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-44814.000,-242243.000,-75682.000,-43565.000
NetIncomeLoss,-54352.000,-290041.000,-138001.000,-38464.000
OperatingExpenses,54110.000,283977.000,132821.000,19524.000
OperatingIncomeLoss,-52699.000,,,799187.000
OtherSellingAndMarketingExpense,,3224.000,81.000,
PaymentsToAcquireOilAndGasPropertyAndEquipment,0.000,,,
ProceedsFromIssuanceOfCommonStock,418855.000,,,
ProceedsFromRelatedPartyDebt,0.000,,,44900.000
ProfessionalFees,,67322.000,30774.000,6766.000
ProfitLoss,-54352.000,-290041.000,-138001.000,-38464.000
ProvisionForDoubtfulAccounts,,,,0.000
ResearchAndDevelopmentExpense,,19922.000,614.000,0.000
Revenues,1411.000,1704.000,,
SalesRevenueNet,1411.000,1704.000,,
TravelAndEntertainmentExpense,,6778.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,174033019.000,194528352.000,173345352.000
