,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,1130900000.000,1123000000.000,1058100000.000,1083900000.000,1092800000.000,1074800000.000,1055200000.000,1055900000.000,1076900000.000,1128500000.000,1114100000.000,1199900000.000,1166800000.000,1167700000.000,1053500000.000,1091500000.000,1093100000.000,1127300000.000,1032300000.000,1169600000.000,1240300000.000,1281900000.000,1191500000.000,1196500000.000,1217600000.000,1193400000.000
AccountsReceivableGrossCurrent,,,,1466100000.000,,,,1516600000.000,,,,1692600000.000,,,,1713200000.000,,,,1793700000.000,,,,1967900000.000,,
AccruedIncomeTaxesCurrent,,,,63800000.000,,,,53900000.000,,,,74800000.000,,,,69100000.000,,,,71100000.000,,,,81600000.000,,
AccruedLiabilitiesCurrent,533900000.000,499500000.000,499400000.000,465900000.000,603600000.000,572500000.000,561800000.000,497100000.000,582500000.000,587100000.000,621900000.000,633900000.000,749300000.000,810800000.000,800200000.000,720100000.000,797600000.000,793300000.000,824400000.000,755600000.000,897200000.000,876800000.000,963300000.000,921000000.000,986200000.000,951500000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,2733300000.000,,,,2894600000.000,,,,3032100000.000,,,,2952200000.000,,,,2899700000.000,,,,2983100000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,,,,,,,,,,200000.000,,,,8100000.000,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-80700000.000,,,,107700000.000,,,,48900000.000,,,,97900000.000,,,,63000000.000,,,,80100000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,38400000.000,,,,67200000.000,,,,49400000.000,,,,-155100000.000,,,,-345900000.000,,,,-493500000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-42300000.000,,,,-40500000.000,-74800000.000,-92100000.000,-51300000.000,500000.000,-900000.000,-1400000.000,-90900000.000,-253000000.000,-362300000.000,-341200000.000,-413200000.000,-408500000.000,-349200000.000,-375500000.000,-378800000.000,-565500000.000,-484300000.000,-402300000.000
AdditionalPaidInCapitalCommonStock,,,,1472800000.000,,,,1329300000.000,1329300000.000,1329300000.000,1329300000.000,1329300000.000,1329300000.000,1329300000.000,1329300000.000,1329300000.000,1329300000.000,1329300000.000,1329300000.000,1329300000.000,1329300000.000,1329300000.000,1329300000.000,1329300000.000,1329300000.000,1329300000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,8300000.000,,,,7300000.000,,,,4600000.000,,,,6900000.000,,,,6100000.000,,,,7800000.000,,
Assets,6059300000.000,6084700000.000,6029300000.000,6117300000.000,6358500000.000,6407200000.000,6502200000.000,6570300000.000,6714300000.000,6850600000.000,7020200000.000,6983000000.000,7110300000.000,8197500000.000,7792800000.000,7442900000.000,7326500000.000,7405400000.000,7293400000.000,7525500000.000,8144300000.000,8244300000.000,8301200000.000,8234400000.000,8517500000.000,8443700000.000
AssetsCurrent,3024600000.000,2979600000.000,2943300000.000,3000300000.000,3195700000.000,3282600000.000,3302300000.000,3289200000.000,3449100000.000,3595100000.000,3708900000.000,3700400000.000,3800900000.000,4851500000.000,4489800000.000,4136200000.000,4017400000.000,4044100000.000,3813200000.000,4038300000.000,4060100000.000,4122500000.000,4145300000.000,4140900000.000,4329000000.000,4047500000.000
AssetsFairValueDisclosure,,22600000.000,,,,,,,,,,,,,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,,739000000.000,,,,764300000.000,,,,801100000.000,,,,813200000.000,,,,765900000.000,,,,792400000.000,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,,,1800000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,32400000.000,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,1200000000.000,,,,1200000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,9200000.000,,,,,,,,,,,,,,,,,,,,,,
BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,,,,,,,,,,,,,,,,,,,,,,,,252300000.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,,1900000.000,,,,1300000.000,,,,1000000.000,,,,700000.000,,,,,,,,16000000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,700000.000,,,,600000.000,,,,500000.000,,,,500000.000,,,,,,,,4200000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,,,,,10000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,300000.000,,,,0.000,,,,0.000,,,,0.000,,,,,,,,600000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,400000.000,,,,300000.000,,,,100000.000,,,,0.000,,,,,,,,600000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,500000.000,,,,400000.000,,,,400000.000,,,,200000.000,,,,,,,,600000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,,,,,0.000,,
CashAndCashEquivalentsAtCarryingValue,605200000.000,559700000.000,630700000.000,739200000.000,732000000.000,917300000.000,908200000.000,977700000.000,990500000.000,1042400000.000,1134700000.000,1118300000.000,1096800000.000,2060200000.000,1846700000.000,1529000000.000,1364100000.000,1323300000.000,1181100000.000,1333500000.000,1161600000.000,1113100000.000,1182600000.000,1226700000.000,1235200000.000,922500000.000
CommonStockSharesAuthorized,,,,350000000.000,,,,350000000.000,,,,350000000.000,,,,350000000.000,,,,350000000.000,,,,350000000.000,,
CommonStockSharesIssued,,,,102800000.000,,,,102800000.000,,,,102800000.000,,,,102800000.000,,,,102800000.000,,,,102800000.000,,
CommonStockSharesOutstanding,89200000.000,89300000.000,89300000.000,89300000.000,89500000.000,95400000.000,95400000.000,95500000.000,95600000.000,95700000.000,95900000.000,94400000.000,93700000.000,92800000.000,90500000.000,88700000.000,88000000.000,88100000.000,88100000.000,88100000.000,88200000.000,88200000.000,88200000.000,88200000.000,88300000.000,
CommonStockValue,,,,102800000.000,,,,102800000.000,102800000.000,102800000.000,102800000.000,102800000.000,102800000.000,102800000.000,102800000.000,102800000.000,102800000.000,102800000.000,102800000.000,102800000.000,102800000.000,102800000.000,102800000.000,102800000.000,102800000.000,102800000.000
