,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AmortizationOfDebtDiscountPremium,,,,,68347.000,,,,31577.000,,,,46280.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-21106.000,,,,288.000,,,,20846.000,,,,-97846.000,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,15000.000,,,,,,,
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,,164654.000,,,,,,,
DebtConversionOriginalDebtAmount1,,,,,,,,,15000.000,,,,49075.000,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,,,38722.000,,,,100174.000,,,
Depreciation,232.000,,,,233.000,,,,233.000,,,,,,,
DepreciationAndAmortization,,,,,,,,,,,,,144.000,85.000,0.000,0.000
DepreciationDepletionAndAmortization,,,,,,,,,,367.000,366.000,,,,,
DerivativeGainLossOnDerivativeNet,,,34515.000,,-38776.000,0.000,-114928.000,-41421.000,253412.000,-201203.000,116881.000,-371389.000,18103.000,-187855.000,-806137.000,121616.000
EarningsPerShareBasic,-0.010,-0.010,-0.010,,,-0.010,-0.010,,0.000,-0.010,-0.010,,,,-0.020,
EarningsPerShareBasicAndDiluted,,,,,-0.010,,,,,,,,-0.010,-0.010,,
EarningsPerShareDiluted,-0.010,-0.010,-0.010,,,-0.010,-0.010,,0.000,-0.010,-0.010,,,,-0.020,
EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,,,,,,,,,11462.000,,,,72879.000,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,,,,,,,,,,,,,18103.000,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,,,,,,,,,,,,,-100174.000,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersOutOfLevel3,,,,,,,,,,,,,72879.000,,,
FairValueOptionChangesInFairValueGainLoss1,,,,,38776.000,,,,,,,,,,,
IncomeTaxesPaid,0.000,,,,0.000,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,-19524.000,,,,-24969.000,,,,-59706.000,,,,-4576.000,,,
IncreaseDecreaseInAccruedLiabilities,25158.000,,,,,,,,,,,,,,,
IncreaseDecreaseInDeferredCompensation,106979.000,,,,,,,,,,,,,,,
IncreaseDecreaseInDueFromEmployeeCurrent,-323.000,,,,,,,,,,,,,,,
IncreaseDecreaseInDueToRelatedParties,200327.000,,,,71480.000,,,,261588.000,,,,230215.000,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,,,260090.000,,,,77443.000,,,,49746.000,,,
IncreaseDecreaseInOtherOperatingAssets,1885.000,,,,49.000,,,,-487.000,,,,0.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,,,,,-1761.000,,,
IncreaseDecreaseInPrepaidExpense,,,,,6060.000,,,,6517.000,,,,,,,
InterestExpense,27963.000,28687.000,94349.000,131080.000,104758.000,37098.000,43118.000,156806.000,81203.000,115438.000,92735.000,143052.000,102048.000,152262.000,225576.000,397592.000
InterestExpenseRelatedParty,78805.000,78912.000,77381.000,76589.000,77841.000,80033.000,77379.000,76610.000,74888.000,74610.000,74688.000,77187.000,76313.000,77000.000,77000.000,77000.000
InterestPaid,0.000,,,,276.000,,,,0.000,,,,0.000,,,
LeaseAndRentalExpense,,,,,,,,,,,,,132652.000,132652.000,103277.000,132652.000
NetCashProvidedByUsedInFinancingActivities,-102181.000,,,,-11210.000,,,,-79452.000,,,,65612.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-102181.000,,,,-11210.000,,,,-79452.000,,,,65612.000,,,
NetCashProvidedByUsedInInvestingActivities,323.000,,,,,,,,,,,,-1120.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,323.000,,,,,,,,,,,,-1120.000,,,
NetCashProvidedByUsedInOperatingActivities,80752.000,,,,11498.000,,,,100298.000,,,,-162338.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,80752.000,,,,11498.000,,,,100298.000,,,,-162338.000,,,
