,2011-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,716116.000
ComprehensiveIncomeNetOfTax,6582487.000
CostOfGoodsSold,8204790.000
DeferredFederalIncomeTaxExpenseBenefit,-10332.000
DepreciationAndAmortization,249907.000
EarningsPerShareBasicAndDiluted,0.510
EffectOfExchangeRateOnCashAndCashEquivalents,56601.000
ForeignCurrencyTransactionGainLossBeforeTax,455795.000
ForeignCurrencyTransactionGainLossUnrealized,455795.000
GrossProfit,9734036.000
IncomeLossFromContinuingOperations,7962841.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,8211498.000
IncomeTaxExpenseBenefit,2084806.000
IncomeTaxesPaid,2264958.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-737.000
IncreaseDecreaseInAccountsPayableRelatedParties,116518.000
IncreaseDecreaseInAccountsReceivable,-370282.000
IncreaseDecreaseInAccruedTaxesPayable,-170610.000
IncreaseDecreaseInCustomerAdvancesAndDeposits,-773.000
IncreaseDecreaseInCustomerDeposits,132.000
IncreaseDecreaseInInventories,-176980.000
IncreaseDecreaseInNotesReceivables,0.000
IncreaseDecreaseInOtherReceivables,-1781.000
IncreaseDecreaseInSecurityDeposits,-163416.000
InterestPaid,0.000
InvestmentIncomeInterest,138868.000
NetCashProvidedByUsedInFinancingActivities,116518.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,116518.000
NetCashProvidedByUsedInInvestingActivities,1488139.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,1488139.000
NetCashProvidedByUsedInOperatingActivities,-945142.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-945142.000
NetIncomeLoss,6126692.000
OperatingExpenses,1771195.000
OtherIncome,248657.000
PaymentsOfDividends,0.000
PaymentsToAcquirePropertyPlantAndEquipment,367457.000
PaymentsToFundLongtermLoansToRelatedParties,0.000
ProceedsFromIssuanceOfCommonStock,0.000
ProceedsFromRepaymentsOfRelatedPartyDebt,0.000
RelatedPartiesAmountInCostOfSales,378851.000
RelatedPartyCosts,301534.000
SalesRevenueGoodsNet,18317677.000
SellingGeneralAndAdministrativeExpense,1469661.000
