,2012-01-31,2013-01-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30
AdjustmentForAmortization,,,799.000,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,170100.000,,,,,,
AdvertisingExpense,,632.000,180.000,,,,,
AmortizationOfIntangibleAssets,,785.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-48.000,-3374.000,3607.000,,,,-2472.000,
CostOfGoodsSold,2204.000,,-1670.000,-7430.000,-6100.000,38219.000,-1701.000,2789.000
CostOfOtherManufacturedProducts,,331.000,177.000,597.000,,,,
DepreciationDepletionAndAmortization,5207.000,4423.000,4572.000,,,,3959.000,
EarningsPerShareBasic,-0.000,,,,,,,
EarningsPerShareDiluted,-0.000,,0.000,0.000,,,0.000,
GrossProfit,1978.000,,5361.000,13379.000,42866.000,9957.000,10269.000,15789.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-62426.000,,-54908.000,-64078.000,-44407.000,-83134.000,-48870.000,-75393.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,-0.000,,,-0.000
IncomeTaxExpenseBenefit,,,0.000,0.000,,,0.000,
IncomeTaxesPaidNet,,0.000,0.000,,,,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-15050.000,29358.000,,,,15359.000,
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,,55.000,,,,,5833.000,
IncreaseDecreaseInOperatingAssets,1250.000,,,,,,,
IncreaseDecreaseInOperatingLiabilities,-7655.000,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,-19056.000,,,,,
InterestExpense,-10606.000,,17650.000,18845.000,-19065.000,-92916.000,-20601.000,-21710.000
InterestPaid,2176.000,1774.000,2391.000,,,,2635.000,
LeaseAndRentalExpense,,6222.000,6633.000,,,,,
NetCashProvidedByUsedInFinancingActivities,56946.000,51714.000,43858.000,,,,26635.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,56946.000,51714.000,43858.000,,,,26635.000,
NetCashProvidedByUsedInInvestingActivities,-1295.000,-6431.000,-217.000,,,,-5388.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1295.000,-6431.000,-217.000,,,,-5388.000,
NetCashProvidedByUsedInOperatingActivities,-55699.000,-48657.000,-40034.000,,,,-23719.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-55699.000,-48657.000,-40034.000,,,,-23719.000,
NetIncomeLoss,-62426.000,-38710.000,-54908.000,,-44407.000,,-48870.000,-75393.000
OperatingCostsAndExpenses,53798.000,,61926.000,72844.000,77612.000,78377.000,42753.000,74083.000
OperatingIncomeLoss,-51820.000,,-37258.000,-45233.000,-25342.000,-63208.000,-28269.000,-53683.000
OtherCostAndExpenseOperating,,,12500.000,,,,,
OtherIncome,,,19307.000,14232.000,9404.000,5212.000,4215.000,
PaymentsToAcquireEquipmentOnLease,,,,,,,0.000,
PaymentsToAcquireMachineryAndEquipment,,,,,,,-2888.000,
PaymentsToAcquireProductiveAssets,1295.000,5839.000,217.000,,,,,
ProceedsFromContributionsFromAffiliates,,,,,,,32500.000,
ProceedsFromRepaymentsOfLinesOfCredit,1420.000,-318.000,-735.000,,,,-2178.000,
ProfitLoss,,,-54908.000,-64078.000,,,-48870.000,
RelatedPartyTransactionAmountsOfTransaction,,,19307.000,,,,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,50000.000,,,,,
RepaymentsOfDebtAndCapitalLeaseObligations,,,,,,,-3687.000,
ResearchAndDevelopmentExpense,29584.000,,35861.000,50663.000,44085.000,52022.000,29857.000,56896.000
Revenues,,,43975.000,41843.000,61674.000,,14484.000,20400.000
SalesRevenueGoodsNet,4182.000,14778.000,-7031.000,-20809.000,48966.000,73456.000,11970.000,18578.000
SalesRevenueNet,,,24668.000,27611.000,52270.000,,10269.000,20400.000
SalesRevenueServicesNet,,,,,,,,4611.000
SellingGeneralAndAdministrativeExpense,24214.000,,26065.000,22181.000,33527.000,26355.000,12896.000,17187.000
ShareBasedCompensation,3125.000,625.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageRemainingContractualTerm,,,2.030,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriod,,,300000.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,43500.000,43500.000,,,,,
ShippingHandlingAndTransportationCosts,,648.000,995.000,1063.000,,,,
StockIssuedDuringPeriodValueStockOptionsExercised,,0.120,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,18528995.000,,19803403.000,19840856.000,,,19971822.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,19918346.000,,,19971822.000
WeightedAverageNumberOfSharesOutstandingBasic,18528995.000,,,,,,,
