,2011-10-31,2012-10-31,2013-10-31,2014-10-31,2015-10-31,2016-10-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,4245000.000,
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,-2718000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,56414000.000,71337000.000,67482000.000,79440000.000,86400000.000,97583000.000
AllocatedShareBasedCompensationExpense,56414000.000,71414000.000,67511000.000,79440000.000,86400000.000,97583000.000
AllocatedShareBasedCompensationExpenseNetOfTax,41616000.000,55425000.000,51065000.000,61216000.000,66329000.000,71616000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,977000.000,765000.000,310000.000
AmortizationOfIntangibleAssets,14601000.000,102853000.000,130724000.000,129700000.000,139681000.000,133321000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,4669000.000,3314000.000,1326000.000,2196000.000,1363000.000,1971000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,183564000.000,,,,
BusinessAcquisitionsProFormaRevenue,,1798626000.000,,,,
BusinessCombinationAcquisitionRelatedCosts,3356000.000,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,3600000.000,,,,
CapitalizedComputerSoftwareAmortization,3000000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,79670000.000,-154695000.000,322059000.000,-36679000.000,-149574000.000,140432000.000
ComprehensiveIncomeNetOfTax,216193000.000,187382000.000,234566000.000,225730000.000,182648000.000,267624000.000
CostOfGoodsSoldDepreciationDepletionAndAmortization,54819000.000,81255000.000,104304000.000,101311000.000,110045000.000,102118000.000
CostOfPropertyRepairsAndMaintenance,,,26300000.000,28700000.000,32300000.000,38800000.000
CostOfRevenue,340450000.000,392673000.000,453552000.000,456885000.000,518920000.000,542962000.000
CostOfServicesLicensesAndMaintenanceAgreements,205390000.000,232811000.000,268910000.000,268348000.000,303633000.000,346825000.000
CostOfServicesMaintenanceCosts,80241000.000,78607000.000,80338000.000,87226000.000,105242000.000,94019000.000
CostmethodInvestmentsOtherThanTemporaryImpairment,1000000.000,500000.000,,,,
CurrentFederalTaxExpenseBenefit,-6436000.000,-12443000.000,11692000.000,-14951000.000,-21911000.000,-6106000.000
CurrentForeignTaxExpenseBenefit,474000.000,6826000.000,29428000.000,42085000.000,39319000.000,80195000.000
CurrentIncomeTaxExpenseBenefit,-8159000.000,-6164000.000,35171000.000,27413000.000,18793000.000,76759000.000
CurrentStateAndLocalTaxExpenseBenefit,-2197000.000,-547000.000,-5949000.000,279000.000,1385000.000,2670000.000
DebtInstrumentIncreaseAdditionalBorrowings,,150000000.000,,,,
DebtInstrumentPeriodicPaymentPrincipal,,,7500000.000,7500000.000,,
DeferredCompensationArrangementWithIndividualCompensationExpense,,7498000.000,18453000.000,10856000.000,3701000.000,4400000.000
DeferredFederalIncomeTaxExpenseBenefit,-7160000.000,22506000.000,4969000.000,-4612000.000,44462000.000,-23510000.000
DeferredForeignIncomeTaxExpenseBenefit,15524000.000,2377000.000,-13207000.000,-5642000.000,-5297000.000,-2477000.000
DeferredIncomeTaxExpenseBenefit,5908000.000,24897000.000,-7305000.000,-14395000.000,36883000.000,-14037000.000
DeferredIncomeTaxesAndTaxCredits,22278000.000,12850000.000,-676000.000,-17100000.000,36883000.000,-14037000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-2456000.000,14000.000,933000.000,-4141000.000,-2282000.000,11950000.000
Depreciation,51000000.000,52800000.000,56700000.000,63100000.000,71100000.000,73800000.000
DepreciationDepletionAndAmortization,128550000.000,156840000.000,187404000.000,192826000.000,211821000.000,207032000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,-1989000.000,-14235000.000,6565000.000,3882000.000,-14923000.000,-20710000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,-8872000.000,-2428000.000,6107000.000,-5501000.000,-18623000.000,-25839000.000
EarningsPerShareBasic,1.510,1.240,1.620,1.670,1.460,1.760
EarningsPerShareDiluted,1.470,1.210,1.580,1.640,1.430,1.730
EffectOfExchangeRateOnCashAndCashEquivalents,5792000.000,-5128000.000,-10582000.000,-16693000.000,-23035000.000,3409000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,14798000.000,15989000.000,16446000.000,18224000.000,20071000.000,25967000.000
EmployeeStockOwnershipPlanESOPWeightedAveragePurchasePriceOfSharesPurchased,,21.650,22.750,30.000,,
EntityWideRevenueMajorCustomerPercentage,,0.105,,,,
EquityMethodInvestmentRealizedGainLossOnDisposal,800000.000,,,,,
EquityMethodInvestmentSoldCarryingAmount,3200000.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,4245000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,4245000.000,
FiniteLivedIntangibleAssetsAmortizationExpense,72384000.000,,,,,
FiniteLivedIntangibleAssetsFutureAmortizationExpense,196031000.000,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,1655000.000,1676000.000,6026000.000,1195000.000,6363000.000,156000.000
FutureAmortizationExpenseAfterYearFive,8008000.000,,,,,
FutureAmortizationExpenseRemainderOfFiscalYear,66266000.000,,,,,
FutureAmortizationExpenseYearFour,13314000.000,,,,,
FutureAmortizationExpenseYearOne,53228000.000,,,,,
FutureAmortizationExpenseYearThree,18663000.000,,,,,
FutureAmortizationExpenseYearTwo,33127000.000,,,,,
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,889000.000,1033000.000,3009000.000,-3301000.000,-5554000.000,-4533000.000
GainLossOnInvestments,,650000.000,868000.000,6999000.000,109000.000,18000.000
GainLossOnSaleOfInvestments,936000.000,,,,,
GainOnSaleOfInvestments,-64000.000,,,,,
GeneralAndAdministrativeExpense,112760000.000,157459000.000,143791000.000,155215000.000,165097000.000,165962000.000
GoodwillAcquiredDuringPeriod,30717000.000,687195000.000,,290379000.000,233989000.000,39172000.000
GoodwillAllocationAdjustment,7274000.000,,,,,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,7397000.000
GoodwillImpairmentLoss,0.000,0.000,0.000,0.000,0.000,0.000
GoodwillPurchaseAccountingAdjustments,,,,,684000.000,435000.000
GoodwillTranslationAdjustments,,,,,-19140000.000,
GoodwillTranslationAndPurchaseAccountingAdjustments,,506000.000,-1016000.000,-10642000.000,,
GrossProfit,1195193000.000,1363344000.000,1508662000.000,1600587000.000,1723291000.000,1879570000.000
ImpairmentOfInvestments,999000.000,452000.000,,0.000,,
ImpairmentOfLongLivedAssetsHeldForUse,0.000,0.000,0.000,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,40434000.000,39855000.000,61818000.000,-7638000.000,42571000.000,22134000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,178679000.000,161280000.000,213848000.000,279780000.000,239039000.000,307414000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,219113000.000,201135000.000,275666000.000,272142000.000,281610000.000,329548000.000
IncomeTaxExaminationPenaltiesAndInterestExpense,2800000.000,-5800000.000,200000.000,500000.000,600000.000,800000.000
IncomeTaxExpenseBenefit,-2251000.000,18733000.000,27866000.000,13018000.000,55676000.000,62722000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,49000.000,10000.000,-776000.000,-235000.000,-216000.000,428000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,-28968000.000,-21288000.000,-36670000.000,-56661000.000,-56536000.000,-68246000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,76689000.000,70397000.000,96483000.000,95251000.000,98564000.000,115343000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,7817000.000,9016000.000,4671000.000,5675000.000,5406000.000,5709000.000
IncomeTaxReconciliationOtherReconcilingItems,-672000.000,732000.000,-235000.000,4838000.000,2024000.000,4811000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-4988000.000,1078000.000,-2697000.000,-4306000.000,-4764000.000,11015000.000
IncomeTaxReconciliationTaxCredits,19042000.000,4289000.000,24972000.000,5153000.000,13301000.000,36979000.000
IncomeTaxReconciliationTaxCreditsResearch,,,19000000.000,,12400000.000,37100000.000
IncomeTaxReconciliationTaxExemptIncome,354000.000,41000.000,,,,
IncomeTaxReconciliationTaxSettlements,-32782000.000,-36882000.000,-1130000.000,-19645000.000,-6251000.000,-16479000.000
IncomeTaxesPaid,36577000.000,49208000.000,31326000.000,40741000.000,59731000.000,69447000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-7408000.000,42960000.000,-1135000.000,40645000.000,27568000.000,18977000.000
IncreaseDecreaseInAccountsReceivable,18974000.000,53395000.000,-37590000.000,65018000.000,56533000.000,43269000.000
IncreaseDecreaseInDeferredRevenue,113041000.000,107586000.000,814000.000,99814000.000,50139000.000,86904000.000
IncreaseDecreaseInIncomeTaxes,-58377000.000,-43113000.000,-2306000.000,-9095000.000,-44633000.000,7098000.000
IncreaseDecreaseInOtherNoncurrentAssets,,,,,16259000.000,3770000.000
IncreaseDecreaseInOtherOperatingAssets,4248000.000,10231000.000,27468000.000,23270000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,13445000.000,-15199000.000,12063000.000,-1836000.000,23106000.000,37641000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,2656000.000,3108000.000,2704000.000
InterestExpense,,1991000.000,1696000.000,1895000.000,2814000.000,3771000.000
InterestIncomeOther,,,1891000.000,1302000.000,2785000.000,3715000.000
InterestPaid,,1961000.000,1761000.000,1904000.000,2710000.000,3708000.000
InvestmentIncomeInterest,2117000.000,1567000.000,,,,
LeaseAndRentalExpense,58100000.000,62000000.000,64400000.000,65600000.000,67600000.000,63900000.000
LicenseAndMaintenanceRevenue,1260342000.000,1449300000.000,1599464000.000,1699135000.000,1792212000.000,1910902000.000
LicensesRevenue,90531000.000,105137000.000,132018000.000,135757000.000,197325000.000,248137000.000
LineOfCreditFacilityIncreaseAdditionalBorrowings,150000000.000,,,,,
MaintenanceRevenue,184770000.000,201580000.000,230732000.000,222580000.000,252674000.000,263493000.000
MinorityInterestDecreaseFromRedemptions,,,42285000.000,,,
NetCashProvidedByUsedInFinancingActivities,-277619000.000,243488000.000,-97985000.000,-73689000.000,-62070000.000,-306937000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-277619000.000,243488000.000,-97985000.000,-73689000.000,-62070000.000,-306937000.000
NetCashProvidedByUsedInInvestingActivities,-88819000.000,-879123000.000,-66079000.000,-497250000.000,-559629000.000,-142675000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-88819000.000,-879123000.000,-66079000.000,-497250000.000,-559629000.000,-142675000.000
NetCashProvidedByUsedInOperatingActivities,440316000.000,486068000.000,496705000.000,550953000.000,495160000.000,586635000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,440316000.000,486068000.000,496705000.000,550953000.000,495160000.000,586635000.000
NetIncomeLoss,221364000.000,181898000.000,247800000.000,259124000.000,225934000.000,266826000.000
NonoperatingIncomeExpense,,11111000.000,29173000.000,23425000.000,15144000.000,12153000.000
OperatingExpenses,982350000.000,1173320000.000,1262169000.000,1351870000.000,1456825000.000,1562175000.000
OperatingIncomeLoss,212843000.000,190024000.000,246493000.000,248717000.000,266466000.000,317395000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesTax,226000.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,1659000.000,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,-28000.000,47000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,-5805000.000,-12726000.000,-24093000.000,-39567000.000,5808000.000
OtherComprehensiveIncomeLossNetOfTax,,5484000.000,-13234000.000,-33394000.000,-43286000.000,798000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-5171000.000,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,6565000.000,3882000.000,-14923000.000,-20710000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,-540000.000,125000.000,6212000.000,6253000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,14235000.000,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,-4174000.000,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,1989000.000,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,-422000.000,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-8477000.000,-2731000.000,6057000.000,-5419000.000,-18614000.000,-25767000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,3049000.000,1101000.000,2999000.000,-3108000.000,7107000.000,4372000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-342000.000,-215000.000,,0.000,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,58000.000,,0.000,,
OtherDepreciationAndAmortization,,18604000.000,23199000.000,24808000.000,26004000.000,27507000.000
