,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,3500.000,3500.000,16000.000,33520.000,108860.000,142719.000,206173.000,230909.000,353448.000,478644.000,612314.000,750028.000,795275.000,795275.000,795274.000,795274.000,32447.000
AccountsPayableCurrent,0.000,0.000,0.000,0.000,,7500.000,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,2446.000,,,,,,,63912.000,72290.000,80668.000,88981.000,97294.000,105607.000,113920.000,122233.000,130546.000
AdditionalPaidInCapital,13937969.000,13940969.000,13943969.000,13946969.000,60659969.000,14362600.000,25229636.000,41749209.000,47263549.000,107143.000,48426349.000,48329110.000,49882104.000,51623060.000,51933973.000,51933973.000,51933973.000,52203973.000,53899572.000,54034572.000,54751058.000,54751058.000,55741058.000
Assets,0.000,0.000,0.000,0.000,,2132.000,0.000,68.000,16256.000,,100.000,4498.000,464.000,11372.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AssetsCurrent,0.000,0.000,0.000,0.000,,2132.000,,68.000,16256.000,,100.000,4498.000,464.000,11372.000,,,,,,,,,
BankOverdrafts,,,,,,,479.000,,,204.000,,,,,174.000,1055.000,,,,,,,
Cash,0.000,0.000,0.000,0.000,,2132.000,,68.000,,,100.000,4498.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,0.000,0.000,,2132.000,,68.000,16256.000,,100.000,4498.000,464.000,11372.000,0.000,0.000,0.000,,,0.000,0.000,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,0.700,0.700,0.700,,0.700,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000,1200000000.000
CommonStockSharesIssued,,,,,,,,,96943429.000,107143429.000,107143429.000,106654791.000,122826003.000,163812103.000,175187683.000,175187683.000,175187683.000,190187683.000,284387683.000,291887683.000,331953592.000,331953592.000,386953592.000
