,2012-01-03,2013-01-01,2013-12-31
AcquisitionCosts,,,20000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2312000.000,2421000.000,1813000.000
AdvertisingExpense,,11400000.000,10900000.000
AllocatedShareBasedCompensationExpense,,2400000.000,1800000.000
AmortizationOfFinancingCostsAndDiscounts,449000.000,459000.000,604000.000
AmortizationOfIntangibleAssets,,100000.000,100000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,622731.000,227123.000
BusinessCombinationAcquisitionRelatedCosts,,100000.000,20000.000
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,400000.000
CapitalExpendituresIncurredButNotYetPaid,,-351000.000,-189000.000
CapitalLeaseObligationsIncurred,,33000.000,713000.000
CapitalLeasesIncomeStatementAmortizationExpense,,100000.000,100000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-3116000.000,8780000.000,-11450000.000
CommonStockDividendsPerShareDeclared,0.375,4.500,0.505
ComprehensiveIncomeNetOfTax,13155000.000,12789000.000,14476000.000
CostOfGoodsAndServicesSold,,336638000.000,345851000.000
CostOfGoodsSold,112018000.000,106925000.000,109122000.000
CostOfGoodsSoldDirectLabor,110595000.000,111784000.000,113849000.000
CostOfGoodsSoldOverhead,39116000.000,40320000.000,42962000.000
CurrentIncomeTaxExpenseBenefit,,235000.000,415000.000
CurrentStateAndLocalTaxExpenseBenefit,,235000.000,415000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,0.020
DebtIssuanceCosts,,2940000.000,2966000.000
DeferredFederalIncomeTaxExpenseBenefit,,10938000.000,6263000.000
DeferredIncomeTaxExpenseBenefit,6918000.000,7900000.000,6914000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,1720000.000,651000.000
Depreciation,,19600000.000,18100000.000
DepreciationDepletionAndAmortization,19259000.000,19707000.000,18203000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,1319000.000
Dividends,6293000.000,77310000.000,8784000.000
DividendsCommonStock,,,8800000.000
EarningsPerShareBasic,0.790,0.750,0.840
EarningsPerShareDiluted,0.780,0.740,0.820
EffectiveIncomeTaxRateContinuingOperations,,0.389,0.335
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.230,0.000
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,0.000,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.005,0.006
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,,,-0.030
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.041,0.034
EffectiveIncomeTaxRateReconciliationTaxCredits,,-0.007,-0.025
FranchiseRevenue,10330000.000,11186000.000,12534000.000
GainLossOnDispositionOfAssets,820000.000,-270000.000,-1123000.000
GainLossOnSaleOfOtherAssets,,,-386000.000
GeneralAndAdministrativeExpense,36786000.000,39569000.000,40350000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,21161000.000,20844000.000,21894000.000
IncomeTaxExpenseBenefit,7958000.000,8103000.000,7329000.000
IncomeTaxesPaidNet,,660000.000,548000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,956000.000,7151000.000,747000.000
IncreaseDecreaseInAccountsReceivable,2002000.000,1328000.000,1017000.000
IncreaseDecreaseInOtherOperatingCapitalNet,1054000.000,830000.000,-1132000.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,180000.000,109000.000,289000.000
InterestIncomeExpenseNet,-3357000.000,-3384000.000,-5970000.000
InterestPaid,,2385000.000,
LeaseAndRentalExpense,,33300000.000,35700000.000
MarketingExpense,9836000.000,11380000.000,10906000.000
NetCashProvidedByUsedInFinancingActivities,-18541000.000,-13870000.000,-35567000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-18541000.000,-13870000.000,-35567000.000
NetCashProvidedByUsedInInvestingActivities,-23685000.000,-25861000.000,-18508000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-23685000.000,-25861000.000,-18508000.000
NetCashProvidedByUsedInOperatingActivities,39110000.000,48511000.000,42625000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,39110000.000,48511000.000,42625000.000
NetIncomeLoss,13203000.000,12741000.000,14565000.000
NetIncomeLossAvailableToCommonStockholdersBasic,13203000.000,12741000.000,14565000.000
OperatingCostsAndExpenses,399077000.000,402778000.000,406617000.000
OperatingExpenses,,66140000.000,60766000.000
OperatingIncomeLoss,24518000.000,24228000.000,27864000.000
OperatingLeasesIncomeStatementSubleaseRevenue,,500000.000,600000.000
OperatingLeasesRentExpenseContingentRentals,,100000.000,200000.000
OperatingLeasesRentExpenseNet,40322000.000,41993000.000,44233000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,-48000.000,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,-3000.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,51000.000,
