,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,57954000.000,99585000.000,92247000.000,96753000.000,-20542000.000,-22388000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,-36449000.000,-43695000.000,-39736000.000,,-14558000.000,-11975000.000,9365000.000,7077000.000,5468000.000,4026000.000,2577000.000,1520000.000,663000.000,195000.000,921000.000,948000.000,868000.000,769000.000,670000.000,572000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,6699000.000,-1605000.000,-3255000.000,22924000.000,21505000.000,55890000.000,52511000.000,61557000.000,-35100000.000,-34363000.000,-33816000.000,-4256000.000,30944000.000,16462000.000,21316000.000,44369000.000,4691000.000,32109000.000,-12768000.000,28960000.000,51908000.000,52578000.000,-32609000.000,-12632000.000
AdditionalPaidInCapital,,,,,759167000.000,759647000.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,633969000.000,634317000.000,634683000.000,758652000.000,759167000.000,759647000.000,759214000.000,764272000.000,767172000.000,761862000.000,761550000.000,761827000.000,762502000.000,763228000.000,763935000.000,763979000.000,758230000.000,734689000.000,725358000.000,725438000.000,726063000.000,726701000.000,727369000.000,727503000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,,,,,,108076000.000,,,,,,,
AllowanceForLoanAndLeaseLossesRealEstate,,,,,,,,,,,257000.000,,,,250000.000,,,,192000.000,,,,281000.000,
Assets,2656703000.000,2633686000.000,2582193000.000,3349056000.000,3729197000.000,4405030000.000,4280229000.000,4628113000.000,4749271000.000,4319644000.000,4217137000.000,4144282000.000,4115918000.000,3813511000.000,3688311000.000,4075511000.000,4169042000.000,3928201000.000,3670048000.000,3584088000.000,3469073000.000,3343556000.000,3397731000.000,3339874000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,,,,,,,,,,,,3187021000.000
AssetsSoldUnderAgreementsToRepurchaseInterestRate,,,,,,,,,,,,,0.005,0.005,0.005,0.006,0.006,0.006,0.007,0.009,0.009,0.009,0.010,0.011
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,-54491000.000,48868000.000,61411000.000,41255000.000,50699000.000,29927000.000,46684000.000,64291000.000,62933000.000,19643000.000,23541000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,-32182000.000,23153000.000,13700000.000,34079000.000,16963000.000,42033000.000,17088000.000,11666000.000,9721000.000,52526000.000,36393000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,4339133000.000,4550831000.000,4135154000.000,4013896000.000,3928462000.000,3911732000.000,3593084000.000,3490524000.000,3832012000.000,3845707000.000,3703993000.000,3505807000.000,3299156000.000,3156110000.000,3057255000.000,3244967000.000,3199601000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,,,,3931284000.000,3949965000.000,3615393000.000,3516239000.000,3879723000.000,3852883000.000,3737729000.000,3493701000.000,3328752000.000,3208735000.000,3110467000.000,3212084000.000,3186749000.000
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,,,,,96754000.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,33975000.000,10156000.000,48776000.000,41724000.000,53763000.000,34723000.000,55809000.000,44129000.000,29343000.000,39608000.000,69330000.000,61168000.000,36837000.000,56639000.000,43944000.000,38504000.000,56463000.000,12636000.000,33935000.000,82940000.000,96897000.000,73406000.000,74120000.000,65943000.000
CollateralizedFinancings,,,,,,,,,,,,,3447050000.000,3150254000.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,40343159.000,40380276.000,40382530.000,54338367.000,54366382.000,54368714.000,54268915.000,54835420.000,55173392.000,54426049.000,54310484.000,54697307.000,54729087.000,54734817.000,54739111.000,54893076.000,54084611.000,50568790.000,49047335.000,49095797.000,49145087.000,49148595.000,49153463.000,49203022.000
CommonStockSharesOutstanding,40343159.000,40380276.000,40382530.000,54338367.000,54366382.000,54368714.000,54268915.000,54835420.000,55173392.000,54426049.000,54310484.000,54697307.000,54729087.000,54734817.000,54739111.000,54893076.000,54084611.000,50568790.000,49047335.000,49095797.000,49145087.000,49148595.000,49153463.000,49203022.000
CommonStockValue,403000.000,404000.000,404000.000,543000.000,544000.000,544000.000,543000.000,548000.000,552000.000,544000.000,543000.000,547000.000,547000.000,547000.000,547000.000,549000.000,541000.000,506000.000,490000.000,491000.000,491000.000,491000.000,,
