,2011-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-414000.000
AdjustmentForAmortization,15000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,25000.000
BankOwnedLifeInsuranceIncome,394000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,32484000.000
ComprehensiveIncomeNetOfTax,941000.000
DeferredIncomeTaxExpenseBenefit,0.000
Depreciation,572000.000
DividendsCommonStock,0.000
DividendsPreferredStock,0.000
EarningsPerShareBasic,0.050
EarningsPerShareDiluted,0.050
EquipmentExpense,595000.000
FederalDepositInsuranceCorporationPremiumExpense,1022000.000
FeesAndCommissionsDepositorAccounts,1382000.000
FeesAndCommissionsOther,908000.000
ImpairmentOfInvestments,13000.000
ImpairmentOfRealEstate,282000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,778000.000
IncomeTaxExpenseBenefit,0.000
IncomeTaxesPaid,0.000
IncreaseDecreaseInAccruedInterestReceivableNet,-260000.000
IncreaseDecreaseInDeposits,17066000.000
IncreaseDecreaseInInterestPayableNet,111000.000
IncreaseDecreaseInLoansHeldForSale,-1547000.000
IncreaseDecreaseInOtherOperatingAssets,-1930000.000
IncreaseDecreaseInOtherOperatingLiabilities,70000.000
IncreaseDecreaseInTimeDeposits,-30286000.000
InterestAndDividendIncomeOperating,17006000.000
InterestAndFeeIncomeLoansAndLeases,13802000.000
InterestExpense,6337000.000
InterestExpenseDeposits,4629000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,1532000.000
InterestExpenseSecuritiesSoldUnderAgreementsToRepurchase,9000.000
InterestExpenseShortTermBorrowings,0.000
InterestExpenseTrustPreferredSecurities,167000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,8309000.000
InterestIncomeExpenseNet,10669000.000
InterestIncomeFederalFundsSold,41000.000
InterestIncomeSecuritiesStateAndMunicipal,442000.000
InterestIncomeSecuritiesUSTreasuryAndOtherUSGovernment,1904000.000
InterestPaid,-6226000.000
LaborAndRelatedExpense,4958000.000
MarketableSecuritiesRealizedGainLossExcludingOtherThanTemporaryImpairments,1836000.000
NetCashProvidedByUsedInFinancingActivities,-14796000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-14796000.000
NetCashProvidedByUsedInInvestingActivities,41043000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,41043000.000
NetCashProvidedByUsedInOperatingActivities,6237000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,6237000.000
NetIncomeLoss,778000.000
NetIncomeLossAvailableToCommonStockholdersBasic,136000.000
NoninterestExpense,12280000.000
NoninterestIncome,4749000.000
NoninterestIncomeOtherOperatingIncome,229000.000
OccupancyNet,1118000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,163000.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-1836000.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,0.000
OtherComprehensiveIncomeReclassificationAdjustmentForWriteDownOfSecuritiesIncludedInNetIncomeNetOfTax,13000.000
OtherComprehensiveIncomeReclassificationAdjustmentForWriteDownOfSecuritiesIncludedInNetIncomeTax,0.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,1986000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,0.000
OtherInterestAndDividendIncome,817000.000
OtherNoninterestExpense,3949000.000
PaymentsForProceedsFromLoansAndLeases,-28194000.000
PaymentsToAcquireAvailableForSaleSecurities,200586000.000
PaymentsToAcquirePropertyPlantAndEquipment,39000.000
PreferredStockAccretionOfRedemptionDiscount,0.000
PreferredStockDividendsIncomeStatementImpact,642000.000
ProceedsFromIssuanceOfCommonStock,4000.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,0.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,80616000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,475000.000
ProceedsFromPaymentsForInSecuritiesSoldUnderAgreementsToRepurchase,-1580000.000
ProceedsFromSaleOfAvailableForSaleSecurities,131044000.000
ProceedsFromSaleOfHeldToMaturitySecurities,498000.000
ProceedsFromSaleOfOtherRealEstate,841000.000
ProfitLossFromRealEstateOperations,-625000.000
ProvisionForLoanAndLeaseLosses,2360000.000
RepaymentsOfFederalHomeLoanBankBorrowings,0.000
RepaymentsOfShortTermDebt,0.000
ShareBasedCompensation,25000.000
StockIssuedDuringPeriodSharesDividendReinvestmentPlan,2257.000
StockIssuedDuringPeriodSharesNewIssues,1191.000
StockIssuedDuringPeriodValueDividendReinvestmentPlan,3000.000
StockIssuedDuringPeriodValueNewIssues,1000.000
TransferOfOtherRealEstate,-5628000.000
