,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AllocatedShareBasedCompensationExpense,,,,,,,,,10125.000,0.000
AmortizationOfDebtDiscountPremium,600414.000,,,,433482.000,,,,0.000,
AmortizationOfFinancingCostsAndDiscounts,9558.000,,,,9558.000,,,,0.000,
AmortizationOfIntangibleAssets,550000.000,550000.000,550000.000,550000.000,550000.000,550000.000,490000.000,190000.000,190000.000,190000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,1168362.000,1167829.000,,1215355.000,1182114.000
CapitalLeaseObligationsIncurred,162559.000,,,,307737.000,,,,143563.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-273970.000,,,,481590.000,,,,260565.000,
CostOfRevenue,2870397.000,2991432.000,3003187.000,2970514.000,3167947.000,3311487.000,3309164.000,2931046.000,3158896.000,3429668.000
DebtIssuanceCosts,,,,,,,,,1500000.000,
Depreciation,152814.000,,,,596961.000,,,,612262.000,
DepreciationAmortizationAndAccretionNet,437415.000,,,,,,,,,
DepreciationNonproduction,,159070.000,160227.000,,162006.000,155160.000,149906.000,147571.000,147194.000,153457.000
EarningsPerShareBasic,,,,,,,,,-0.050,
EarningsPerShareBasicAndDiluted,,-0.350,-0.310,,-0.180,-0.170,-0.120,-0.810,,0.170
EarningsPerShareDiluted,,,,,,,,,-0.050,
GeneralAndAdministrativeExpense,1901079.000,1839118.000,2088608.000,1882916.000,1936264.000,1817640.000,1941889.000,3198505.000,2841597.000,1804237.000
GrossProfit,4064004.000,4003470.000,4251218.000,4552564.000,4652077.000,4550157.000,4701801.000,5228344.000,5499167.000,5651893.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1611077.000,-1655802.000,-1499042.000,-678949.000,-851084.000,-752981.000,-595645.000,-3936790.000,-224740.000,915648.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-1611077.000,-1655802.000,-1499042.000,-568441.000,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,-0.350,-0.310,,,,,,,
IncomeTaxExpenseBenefit,0.000,0.000,,,7474.000,49200.000,626.000,3703.000,15694.000,46175.000
IncomeTaxesPaid,,,,,,,,,15694.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-64483.000,,,,318695.000,,,,833629.000,
IncreaseDecreaseInAccountsReceivable,-147530.000,,,,-137596.000,,,,382596.000,
IncreaseDecreaseInDeferredRevenue,-8679.000,,,,-8951.000,,,,56392.000,
IncreaseDecreaseInInventories,-132760.000,,,,16911.000,,,,-16115.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,87639.000,,,,41759.000,,,,44267.000,
InterestExpense,844517.000,919411.000,721676.000,701845.000,659790.000,647292.000,592416.000,3247205.000,157302.000,163754.000
InterestPaid,14544.000,,,,159258.000,,,,45042.000,
InvestmentIncomeInterest,,64.000,17.000,,33.000,25.000,23.000,6.000,639.000,775.000
NetCashProvidedByUsedInFinancingActivities,-148910.000,,,,-711394.000,,,,-588465.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-148910.000,,,,-711394.000,,,,-588465.000,
NetCashProvidedByUsedInInvestingActivities,-177618.000,,,,-122374.000,,,,-190562.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-177618.000,,,,-122374.000,,,,-190562.000,
NetCashProvidedByUsedInOperatingActivities,52558.000,,,,1315358.000,,,,1039592.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,52558.000,,,,1315358.000,,,,1039592.000,
NetIncomeLoss,-1611077.000,-1655802.000,-1499042.000,-568441.000,-858558.000,-802181.000,-596271.000,-3940493.000,-240434.000,869473.000
NonoperatingIncomeExpense,-844384.000,-919347.000,-721659.000,-701820.000,-659757.000,-647267.000,-592393.000,-3247199.000,-156663.000,-162979.000
OperatingExpenses,4830697.000,4739925.000,5028601.000,4529693.000,4843404.000,4655871.000,4705053.000,5917935.000,5567244.000,4573266.000
OperatingIncomeLoss,-766693.000,-736455.000,-777383.000,22871.000,-191327.000,-105714.000,-3252.000,-689591.000,-68077.000,1078627.000
OtherGeneralAndAdministrativeExpense,,,,,,59450.000,60505.000,,10102.000,0.000
OtherNoncashExpense,220001.000,,,,57805.000,,,,0.000,
OtherNonoperatingIncome,133.000,,,,,,,,,
OtherSellingAndMarketingExpense,,,,,,16204.000,15593.000,,0.000,0.000
PaymentsToAcquirePropertyPlantAndEquipment,177618.000,,,,122374.000,,,,190562.000,
ProceedsFromDebtNetOfIssuanceCosts,,,,,,,,,9000000.000,
ProceedsFromRepaymentsOfSecuredDebt,,,,,,,,,-375000.000,
ProvisionForDoubtfulAccounts,-9782.000,,,,1159.000,,,,-11634.000,
RegistrationPaymentArrangementGainsAndLosses,,,,,,,,,464831.000,
RepaymentsOfLongTermCapitalLeaseObligations,148910.000,,,,111394.000,,,,,
RepaymentsOfSecuredDebt,,,,,600000.000,,,,213465.000,
ResearchAndDevelopmentExpense,478510.000,464625.000,480090.000,460988.000,469810.000,507205.000,412619.000,599644.000,455473.000,449941.000
Revenues,6934401.000,6994902.000,7254405.000,7523078.000,7820024.000,7861644.000,8010965.000,8159390.000,8658063.000,9081561.000
SalesRevenueNet,6934401.000,6994902.000,7254405.000,7523078.000,7820024.000,7861644.000,8010965.000,8159390.000,8658063.000,9081561.000
SellingAndMarketingExpense,1748294.000,1727112.000,1749676.000,1469490.000,1725324.000,1625866.000,1710639.000,1782215.000,1932980.000,1975631.000
ShareBasedCompensation,121842.000,,,,102459.000,101914.000,101379.000,719093.000,10125.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,,,51865.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,,,,4.390,
