,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,,,,,,,,,,,,,,,,,,,1500000.000,1500000.000,1500000.000,,1512000.000
AccountsPayableAndOtherAccruedLiabilities,56539000.000,50054000.000,54771000.000,56618000.000,89610000.000,93289000.000,95297000.000,82653000.000,85249000.000,71320000.000,79837000.000,71414000.000,69178000.000,101801000.000,84994000.000,82153000.000,71823000.000,79264000.000,56539000.000,47503000.000,48208000.000,49977000.000,52483000.000,48228000.000
AccountsPayableTradeCurrent,,,,,20942000.000,23886000.000,34352000.000,36201000.000,32972000.000,22958000.000,12796000.000,8824000.000,7620000.000,29140000.000,8994000.000,22386000.000,18180000.000,30764000.000,26684000.000,31922000.000,29912000.000,27180000.000,30488000.000,27719000.000
AccountsReceivableNetCurrent,46471000.000,47766000.000,51703000.000,55380000.000,84839000.000,90943000.000,92169000.000,39432000.000,52379000.000,54923000.000,49483000.000,54007000.000,56742000.000,60085000.000,70758000.000,68755000.000,41684000.000,48150000.000,30384000.000,19248000.000,34319000.000,42466000.000,39782000.000,39488000.000
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,,,5149000.000,6863000.000,8444000.000,4378000.000,5777000.000,7140000.000,8188000.000,4555000.000,6496000.000,7741000.000,8981000.000,5174000.000
AccruedIncomeTaxesCurrent,,,,,3974000.000,4730000.000,470000.000,,,,3000.000,,,,,,,,,,,,,
AccruedMarketingCostsCurrent,,,,,8900000.000,7223000.000,8449000.000,4736000.000,4459000.000,2995000.000,2430000.000,2990000.000,2934000.000,3430000.000,3952000.000,3650000.000,2729000.000,2506000.000,1830000.000,1126000.000,1983000.000,2996000.000,4222000.000,2611000.000
AccruedRoyaltiesCurrent,,,,,8223000.000,13372000.000,12275000.000,10614000.000,9292000.000,9019000.000,9498000.000,4781000.000,3599000.000,4485000.000,5182000.000,2849000.000,3009000.000,3694000.000,4908000.000,4076000.000,4372000.000,5286000.000,4723000.000,3519000.000
AccruedRoyaltiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,,300000.000,0.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,7315000.000,,,,9070000.000,9320000.000,5729000.000,5911000.000,6045000.000,6256000.000,6388000.000,6572000.000,6702000.000,6871000.000,7037000.000,7141000.000,5846000.000,5942000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-176000.000,-147000.000,-227000.000,-159000.000,-525000.000,682000.000,273000.000,931000.000,1050000.000,635000.000,894000.000,1178000.000,1734000.000,1120000.000,-850000.000,-2077000.000,-165000.000,-3712000.000,-5319000.000,-3485000.000,-2651000.000,-2090000.000,-1579000.000,380000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,,146300000.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,404273000.000,446804000.000,452761000.000,458011000.000,463607000.000,466655000.000,463710000.000,465373000.000,468653000.000,499783000.000,518144000.000,529745000.000,532554000.000,535645000.000,538553000.000,541157000.000,545359000.000,548232000.000,552108000.000,555056000.000,606220000.000,638006000.000,640166000.000,642518000.000
AllowanceForDoubtfulAccountsReceivableCurrent,630000.000,430000.000,471000.000,528000.000,412000.000,284000.000,228000.000,251000.000,239000.000,254000.000,206000.000,136000.000,177000.000,200000.000,120000.000,164000.000,120000.000,131000.000,120000.000,15000.000,15000.000,15000.000,88000.000,88000.000
Assets,222676000.000,265874000.000,280780000.000,333881000.000,387572000.000,509541000.000,506274000.000,486128000.000,460569000.000,453733000.000,499155000.000,474981000.000,474948000.000,509668000.000,490033000.000,468642000.000,454329000.000,447661000.000,421220000.000,401393000.000,429204000.000,449444000.000,428768000.000,403506000.000
AssetsCurrent,161190000.000,207519000.000,225801000.000,262866000.000,298561000.000,265716000.000,264873000.000,239035000.000,213040000.000,153527000.000,235190000.000,215676000.000,220133000.000,231559000.000,222469000.000,215966000.000,207162000.000,209533000.000,191324000.000,172482000.000,206652000.000,231414000.000,216650000.000,196993000.000
AssetsFairValueDisclosure,,,,,196058000.000,151542000.000,148369000.000,170090000.000,132175000.000,83197000.000,112820000.000,100735000.000,87457000.000,96813000.000,87168000.000,85537000.000,98187000.000,94840000.000,94731000.000,97608000.000,100247000.000,164754000.000,158006000.000,151249000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,37388000.000,38604000.000,40060000.000,36951000.000,3550000.000,3308000.000,3310000.000,3310000.000,3312000.000,3312000.000,3471000.000,3472000.000,3306000.000,3306000.000,3306000.000,3308000.000,3308000.000,245000.000,245000.000,246000.000,247000.000,247000.000,247000.000,247000.000
AvailableForSaleSecuritiesEquitySecuritiesCurrent,,,,,,,,,,,,,,9676000.000,8501000.000,9254000.000,9676000.000,7282000.000,6689000.000,,,,11533000.000,
AvailableForSaleSecuritiesEquitySecuritiesNoncurrent,,,,,,,,,,,,,,,,,,,,7520000.000,8300000.000,9146000.000,,14241000.000
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,,,,,6000000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,,,3000000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,,7700000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,,5700000.000,5700000.000,,,,,,,,,,,,,
BusinessAcquisitionPreacquisitionContingencyAmount,,,,,,2200000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,23490000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,26015000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,2525000.000,,26485000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,,,4700000.000,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,4000000.000,4100000.000,4300000.000,4337000.000,4901000.000,5091000.000,5243000.000,5373000.000,5227000.000,6000000.000,,,0.000,
BusinessCombinationLiabilitiesArisingFromContingenciesAmountRecognized,,,,,,,,,,,8329000.000,9053000.000,10058000.000,10239000.000,2441000.000,2751000.000,2745000.000,2534000.000,1439000.000,1708000.000,1993000.000,1915000.000,1315000.000,1512000.000
CapitalLeaseObligationsNoncurrent,25000.000,17000.000,9000.000,0.000,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,67049000.000,110293000.000,121202000.000,149373000.000,190154000.000,143283000.000,139698000.000,160073000.000,121103000.000,71974000.000,156306000.000,117734000.000,132405000.000,144234000.000,129942000.000,123365000.000,142271000.000,136527000.000,139741000.000,132306000.000,155759000.000,171605000.000,158222000.000,137196000.000
