,2012-05-31,2013-05-31,2014-05-31,2015-05-31,2016-05-31
AdjustmentForAmortization,,,,339000.000,291000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,560000.000,453000.000,1535000.000,-855000.000,557000.000
AdvertisingExpense,,12390000.000,12077000.000,9807000.000,10734000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,368000.000,,,
AssetImpairmentCharges,,0.000,0.000,0.000,85000.000
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,-21000.000,0.000,0.000,
CapitalLeaseObligationsIncurred,,0.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-10058000.000,-4528000.000,-6976000.000,19146000.000,-1587000.000
CommonStockDividendsPerShareDeclared,,,0.045,0.045,0.045
ComprehensiveIncomeNetOfTax,5002000.000,5428000.000,3475000.000,6718000.000,-5349000.000
CurrentFederalTaxExpenseBenefit,,2053000.000,3678000.000,5216000.000,-1579000.000
CurrentIncomeTaxExpenseBenefit,,2504000.000,4187000.000,5967000.000,-1515000.000
CurrentStateAndLocalTaxExpenseBenefit,,451000.000,509000.000,751000.000,64000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,,,390000.000,0.000
DeferredFederalIncomeTaxExpenseBenefit,,1105000.000,-1740000.000,-1396000.000,-1183000.000
DeferredIncomeTaxExpenseBenefit,2107000.000,1194000.000,-1881000.000,-1534000.000,-1379000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,89000.000,-141000.000,-138000.000,-196000.000
DefinedBenefitPlanContributionsByEmployer,,735000.000,,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,653000.000,0.000,514000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.050,,,
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,0.050,0.050
Depreciation,,5650000.000,6356000.000,,
DepreciationAndAmortization,,5650000.000,,6127000.000,
DepreciationDepletionAndAmortization,4239000.000,5650000.000,,6127000.000,5596000.000
DividendsCommonStockCash,3359000.000,4075000.000,4522000.000,4538000.000,4391000.000
EarningsPerShareBasic,,0.210,0.140,0.270,-0.220
EarningsPerShareDiluted,,0.210,0.140,0.270,-0.220
EffectiveIncomeTaxRateContinuingOperations,,0.403,0.399,0.396,-0.353
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340,-0.340
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.021,0.017,0.020,0.006
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.042,0.042,0.036,-0.019
GainLossOnDispositionOfAssets,,,-114000.000,1710000.000,-735000.000
GainLossOnDispositionOfProperty,320000.000,-100000.000,,,
GainLossOnSaleOfPropertyPlantEquipment,,-100000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,8820000.000,9184000.000,5774000.000,11187000.000,-8198000.000
IncomeTaxExpenseBenefit,3683000.000,3698000.000,2306000.000,4433000.000,-2894000.000
IncomeTaxesPaid,1289000.000,1653000.000,2907000.000,7124000.000,1156000.000
IncreaseDecreaseInAccountsAndOtherReceivables,4483000.000,5659000.000,16383000.000,4332000.000,-6764000.000
IncreaseDecreaseInAccountsPayable,-142000.000,1112000.000,-1839000.000,230000.000,-372000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,314000.000,249000.000,92000.000,-337000.000,-891000.000
IncreaseDecreaseInDeferredRevenue,-58000.000,-41000.000,146000.000,149000.000,190000.000
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,286000.000,852000.000,1280000.000,-1157000.000,-2671000.000
IncreaseDecreaseInInventories,-1051000.000,-6000.000,0.000,0.000,
IncreaseDecreaseInNotesReceivableCurrent,109000.000,87000.000,-66000.000,19000.000,
IncreaseDecreaseInOtherNoncurrentLiabilities,128000.000,2318000.000,-48000.000,-384000.000,-1361000.000
IncreaseDecreaseInOtherOperatingAssets,,,,,202000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,54000.000,228000.000,1257000.000,53000.000,-73000.000
InterestExpense,594000.000,1044000.000,770000.000,891000.000,870000.000
InterestIncomeOperating,133000.000,111000.000,142000.000,,
InterestPaid,510000.000,1045000.000,787000.000,885000.000,871000.000
InvestmentIncomeInterest,,,,148000.000,87000.000
MortgageLoanRelatedToPropertySales1,,162000.000,,,
NetCashProvidedByUsedInFinancingActivities,-13534000.000,-5721000.000,-4613000.000,-4771000.000,-7706000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-13534000.000,-5721000.000,-4613000.000,-4771000.000,-7706000.000
NetCashProvidedByUsedInInvestingActivities,-9381000.000,-14742000.000,1727000.000,15069000.000,-1187000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-9381000.000,-14742000.000,1727000.000,15069000.000,-1187000.000
NetCashProvidedByUsedInOperatingActivities,12857000.000,15935000.000,-4090000.000,8848000.000,7306000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,12857000.000,15935000.000,-4090000.000,8848000.000,7306000.000
NetIncomeLoss,5049000.000,5446000.000,3485000.000,6716000.000,-5348000.000
NetIncomeLossAttributableToNoncontrollingInterest,88000.000,40000.000,-17000.000,38000.000,44000.000
NonoperatingIncomeExpense,-340000.000,-826000.000,-479000.000,-565000.000,-605000.000
OperatingExpenses,109734000.000,119166000.000,121500000.000,106139000.000,103706000.000
OperatingIncomeLoss,9160000.000,10010000.000,6253000.000,11752000.000,-7593000.000
OperatingLeasesIncomeStatementLeaseRevenue,,,,1164000.000,1110000.000
OperatingLeasesRentExpenseNet,,5429000.000,6025000.000,6037000.000,5737000.000
OtherComprehensiveIncomeLossNetOfTax,,-18000.000,-10000.000,2000.000,-1000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-47000.000,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-47000.000,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,21000.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,0.000,0.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,,,0.000,0.000,
OtherComprehensiveIncomeLossTax,-27000.000,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,-50000.000,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-74000.000,,-10000.000,2000.000,-1000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,-11000.000,1000.000,2000.000,-1000.000
OtherCostAndExpenseOperating,4747000.000,6780000.000,6236000.000,5629000.000,4667000.000
OtherNonoperatingIncomeExpense,121000.000,107000.000,149000.000,178000.000,178000.000
OtherSalesRevenueNet,7992000.000,10259000.000,9076000.000,7920000.000,6306000.000
PaymentsForLeasingCostsCommissionsAndTenantImprovements,0.000,0.000,2000000.000,,0.000
PaymentsForOtherDeposits,,,200000.000,0.000,0.000
PaymentsForProceedsFromOtherInvestingActivities,115000.000,19000.000,31000.000,-8000.000,-11000.000
PaymentsForRepurchaseOfCommonStock,10084000.000,1770000.000,64000.000,32000.000,3022000.000
PaymentsOfDividendsCommonStock,3350000.000,3911000.000,4392000.000,4533000.000,4440000.000
PaymentsOfMergerRelatedCostsFinancingActivities,0.000,,,,
PaymentsOfStockIssuanceCosts,0.000,0.000,,,
PaymentsToAcquireAvailableForSaleSecurities,67993000.000,39927000.000,36980000.000,50141000.000,3897000.000
PaymentsToAcquireProductiveAssets,,8697000.000,4532000.000,1311000.000,959000.000
PaymentsToAcquirePropertyPlantAndEquipment,13205000.000,8647000.000,4532000.000,1311000.000,959000.000
ProceedsFromDivestitureOfBusinesses,,4000000.000,,,
ProceedsFromIssuanceOfCommonStock,0.000,0.000,,,
ProceedsFromLongTermCapitalLeaseObligations,,,641000.000,,
ProceedsFromMinorityShareholders,0.000,,,,
ProceedsFromSaleOfAvailableForSaleSecurities,72087000.000,34046000.000,42277000.000,61478000.000,3881000.000
ProceedsFromSaleOfNotesReceivable,,,641000.000,1390000.000,0.000
ProceedsFromSaleOfOtherRealEstate,,,296000.000,160000.000,6000.000
ProceedsFromSaleOfPropertyHeldForSale,,1000.000,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,430000.000,21000.000,503000.000,3628000.000,75000.000
ProceedsFromWarrantExercises,0.000,0.000,,,
ProfitLoss,5137000.000,5486000.000,3468000.000,6754000.000,-5304000.000
PropertyPlantAndEquipmentAdditions,,670000.000,419000.000,,
ProvisionForDoubtfulAccounts,4204000.000,4479000.000,3879000.000,5602000.000,5403000.000
ReceivableWithImputedInterestEffectiveYieldInterestRate,,0.050,0.060,,
RentalIncomeNonoperating,1069000.000,1098000.000,1138000.000,,
RepaymentsOfLinesOfCredit,0.000,,,,
RepaymentsOfLongTermCapitalLeaseObligations,100000.000,40000.000,157000.000,206000.000,244000.000
RepaymentsOfLongTermDebt,0.000,,,,
RestrictedStockExpense,,,,122000.000,116000.000
Revenues,118894000.000,129176000.000,127753000.000,117891000.000,96113000.000
SaleLeasebackTransactionMonthlyRentalPayments,,7000.000,7000.000,,
SaleLeasebackTransactionNetProceeds,,20000.000,,,
SalesRevenueNet,118894000.000,129176000.000,127753000.000,117891000.000,96113000.000
SellingGeneralAndAdministrativeExpense,77476000.000,82906000.000,85286000.000,73301000.000,72211000.000
ShareBasedCompensation,560000.000,453000.000,1535000.000,-855000.000,557000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.029,0.050,0.058,0.059
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,0.612,0.561,0.514,0.504
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.009,0.019,0.015,0.015
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,,0.009,0.020,0.015,0.015
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,,0.008,0.019,0.015,0.015
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,12750.000,13750.000,9500.000,34875.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,9.350,7.800,8.700,4.670
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,156800.000,25000.000,12500.000,148475.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,0.000,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,4.600,3.630,3.110,3.060
StockIssuedDuringPeriodSharesStockOptionsExercised,,,0.000,0.000,0.000
StockOptionPlanExpense,,,,27000.000,121000.000
StockRepurchasedDuringPeriodShares,,,0.000,,353581.000
StockRepurchasedDuringPeriodValue,,,,,868000.000
TreasuryStockSharesAcquired,1468873.000,,,10454.000,1260330.000
TreasuryStockValueAcquiredCostMethod,10084000.000,1770000.000,64000.000,32000.000,3022000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,25561468.000,25094361.000,25165732.000,24651521.000
WeightedAverageNumberOfSharesOutstandingBasic,,25556391.000,25093096.000,25160729.000,24651521.000
