,2011-06-30,2011-09-30,2012-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-2208000.000
ContractRevenueCost,6330000.000,5974000.000,5734000.000
ContractsRevenue,8200000.000,7643000.000,7704000.000
DeferredIncomeTaxExpenseBenefit,,,-13000.000
DepreciationDepletionAndAmortization,,,166000.000
EarningsPerShareBasic,-0.090,-0.050,-0.050
EarningsPerShareDiluted,-0.090,-0.050,-0.050
GeneralAndAdministrativeExpense,788000.000,806000.000,694000.000
GrossProfit,1870000.000,1669000.000,1970000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-92000.000,-203000.000,-233000.000
IncomeTaxExpenseBenefit,476000.000,93000.000,63000.000
IncomeTaxesPaidNet,,,253000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-404000.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,-227000.000
IncreaseDecreaseInAccountsReceivable,,,-1763000.000
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,,,-1818000.000
IncreaseDecreaseInCustomerAdvances,,,-161000.000
IncreaseDecreaseInIncomeTaxesReceivable,,,-441000.000
IncreaseDecreaseInInventories,,,354000.000
IncreaseDecreaseInOtherCurrentAssets,,,455000.000
IncreaseDecreaseInUnbilledReceivables,,,376000.000
InterestPaid,,,-1000.000
NetCashProvidedByUsedInFinancingActivities,,,-307000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-307000.000
NetCashProvidedByUsedInInvestingActivities,,,-203000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-203000.000
NetCashProvidedByUsedInOperatingActivities,,,-1731000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-1731000.000
NetIncomeLoss,-568000.000,-296000.000,-296000.000
NonoperatingIncomeExpense,-112000.000,132000.000,-67000.000
OperatingExpenses,1850000.000,2004000.000,2136000.000
OperatingIncomeLoss,20000.000,-335000.000,-166000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,33000.000,-86000.000,61000.000
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTax,,,34000.000
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,,,25000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-535000.000,-382000.000,-235000.000
OtherSellingGeneralAndAdministrativeExpense,250000.000,250000.000,300000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,203000.000
ProceedsFromNotesPayable,,,200000.000
RepaymentsOfLongTermDebt,,,7000.000
RepaymentsOfNotesPayable,,,500000.000
ResearchAndDevelopmentExpense,355000.000,288000.000,453000.000
SellingAndMarketingExpense,589000.000,660000.000,689000.000
ShareBasedCompensation,,,3000.000
WeightedAverageNumberOfDilutedSharesOutstanding,6001773.000,6001773.000,6001773.000
WeightedAverageNumberOfSharesOutstandingBasic,6001773.000,6001773.000,6001773.000
