,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AmortizationOfDeferredLoanOriginationFeesNet,,,-75000.000,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,0.000,284000.000,
BankOwnedLifeInsuranceIncome,,,66000.000,52000.000,43000.000,42000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,1979000.000,,,
CommonStockDividendsPerShareDeclared,0.060,0.060,0.060,0.060,0.060,0.420
Communication,28000.000,30000.000,32000.000,32000.000,,
ComprehensiveIncomeNetOfTax,,,477000.000,609000.000,462000.000,447000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,,15000.000,,,
DepreciationAmortizationAndAccretionNet,,,154000.000,,,
EarningsPerShareBasic,0.210,0.130,0.250,0.230,0.300,0.180
EarningsPerShareDiluted,0.210,0.130,0.250,0.220,0.290,0.180
EquipmentExpense,151000.000,142000.000,138000.000,148000.000,161000.000,132000.000
FederalDepositInsuranceCorporationPremiumExpense,21000.000,37000.000,40000.000,37000.000,39000.000,39000.000
FeesAndCommissionsDepositorAccounts,81000.000,87000.000,68000.000,61000.000,67000.000,56000.000
GainLossOnSaleOfSecuritiesNet,87000.000,,,,284000.000,
GainsLossesOnSalesOfOtherAssets,-1000.000,,,,,
GainsLossesOnSalesOfOtherRealEstate,,,-37000.000,-16000.000,10000.000,-27000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,879000.000,847000.000,882000.000,750000.000,981000.000,636000.000
IncomeTaxExpenseBenefit,288000.000,299000.000,252000.000,209000.000,288000.000,172000.000
IncomeTaxesPaid,,,213000.000,,,
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,,,203000.000,,,
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,,,273000.000,,,
IncreaseDecreaseInDeposits,,,6998000.000,,,
IncreaseDecreaseInPayablesUnderRepurchaseAgreements,,,912000.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,9706.000,13441.000,39239.000,54553.000,54362.000,-97953.000
InformationTechnologyAndDataProcessing,143000.000,148000.000,155000.000,156000.000,160000.000,159000.000
InterestAndDividendIncomeOperating,3064000.000,3063000.000,2962000.000,2880000.000,2720000.000,2659000.000
InterestAndFeeIncomeLoansAndLeases,2856000.000,2833000.000,2668000.000,2587000.000,2485000.000,2426000.000
InterestExpense,319000.000,319000.000,260000.000,231000.000,234000.000,247000.000
InterestExpenseBorrowings,11000.000,10000.000,9000.000,8000.000,6000.000,6000.000
InterestExpenseDeposits,308000.000,309000.000,251000.000,223000.000,228000.000,241000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,2734000.000,2711000.000,,,,
InterestIncomeExpenseNet,2745000.000,2744000.000,2702000.000,2649000.000,2486000.000,2412000.000
InterestIncomeSecuritiesTaxable,173000.000,193000.000,276000.000,267000.000,174000.000,107000.000
InterestPaid,,,290000.000,,,
LaborAndRelatedExpense,1110000.000,1090000.000,1099000.000,1072000.000,1008000.000,972000.000
MarketingExpense,40000.000,34000.000,26000.000,27000.000,,
NetCashProvidedByUsedInFinancingActivities,,,10953000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,10953000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,-9772000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-9772000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,798000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,798000.000,,,
NetIncomeLoss,591000.000,548000.000,630000.000,541000.000,693000.000,464000.000
NetIncomeLossAvailableToCommonStockholdersBasic,480000.000,296000.000,583000.000,522000.000,673000.000,413000.000
NoninterestExpense,2100000.000,2061000.000,2081000.000,2069000.000,1997000.000,2003000.000
NoninterestIncome,245000.000,197000.000,261000.000,205000.000,492000.000,227000.000
NoninterestIncomeOtherOperatingIncome,62000.000,85000.000,80000.000,73000.000,87000.000,108000.000
OccupancyNet,197000.000,234000.000,223000.000,224000.000,221000.000,219000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,,,-233000.000,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,-80000.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,,,,-284000.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,,,,-97000.000,
