,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdvertisingExpense,,5752.000,37927.000,14109.000,28412.000,52862.000,24417.000,6960.000,26512.000,619.000,438.000,6944.000
AmortizationOfFinancingCosts,,,,,,,,,,,,4922.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-23512.000,,,,-12588.000,,,,-5097.000,,
ConcentrationRiskPercentage1,,,,,,0.160,,,,0.670,,
CostOfGoodsSold,23.000,22851.000,29280.000,12726.000,10978.000,27958.000,27126.000,23963.000,25665.000,12102.000,3145.000,4987.000
EarningsPerShareBasicAndDiluted,-0.000,0.000,0.000,0.000,-0.010,-0.010,0.000,-0.010,-0.010,0.000,0.000,-0.010
IncomeLossFromContinuingOperations,-17119.000,-56327.000,-63238.000,-77813.000,,,,,,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,,,,,,,,
IncomeTaxesPaid,,0.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,13507.000,,,,15092.000,,,,28415.000,,
IncreaseDecreaseInAccountsReceivable,,-28247.000,,,,-3693.000,,,,2298.000,,
IncreaseDecreaseInAccruedLiabilities,,2750.000,,,,18000.000,,,,18000.000,,
IncreaseDecreaseInDeferredRevenue,,-457.000,,,,,,,,,,
IncreaseDecreaseInInventories,,-9131.000,,,,-29058.000,,,,-8904.000,,
IncreaseDecreaseInOtherCurrentAssets,,-2188.000,,,,-2588.000,,,,-142.000,,
InterestExpense,,,,,,313.000,304.000,7311.000,,5301.000,37.000,5612.000
InterestExpenseOther,,,,,,,,7000.000,,5000.000,,
InterestExpenseRelatedParty,,,,,,,,,,,,500.000
InterestIncomeExpenseNet,3019.000,3035.000,2810.000,2860.000,,,,,,,,
InterestPaid,,285.000,,,,313.000,,,,301.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,11000.000,,
NetCashProvidedByUsedInFinancingActivities,,47116.000,,,,55427.000,,,,-94.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,47116.000,,,,55427.000,,,,-94.000,,
NetCashProvidedByUsedInOperatingActivities,,-70628.000,,,,-68015.000,,,,-5003.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-70628.000,,,,-68015.000,,,,-5003.000,,
NetIncomeLoss,-20139.000,-59362.000,-66048.000,-80673.000,-161051.000,-136446.000,-148747.000,-241127.000,-200276.000,-74166.000,-84372.000,-263795.000
OperatingExpenses,17267.000,88229.000,94942.000,86420.000,155314.000,157625.000,148105.000,232035.000,205482.000,71330.000,92378.000,271281.000
OperatingIncomeLoss,,,,,,-136133.000,-148443.000,-233816.000,-199937.000,-68865.000,-84335.000,-258183.000
ProceedsFromCollectionOfAdvanceToAffiliate,,,,,,,,,,2000.000,,
ProceedsFromIssuanceOfCommonStock,,,,,,56000.000,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,33000.000,,,,,,,,,,
ProceedsFromRepaymentsOfShortTermDebt,,-884.000,,,,-573.000,,,,,,
ProfessionalFees,,47702.000,12820.000,46354.000,106825.000,56265.000,78603.000,177546.000,141826.000,46333.000,83040.000,197720.000
RepaymentsOfRelatedPartyDebt,,,,,,,,,,1000.000,,
RepaymentsOfShortTermDebt,,,,,,,,,,1094.000,,
Revenues,147.000,31903.000,31704.000,8607.000,-3805.000,21493.000,-338.000,-1781.000,5544.000,2464.000,8043.000,13098.000
SalesRevenueNet,147.000,31903.000,31704.000,8607.000,-3805.000,21493.000,-338.000,-1781.000,5544.000,2464.000,8043.000,13098.000
SellingGeneralAndAdministrativeExpense,17242.000,11924.000,14915.000,13231.000,9099.000,20541.000,17959.000,23566.000,11479.000,12276.000,5755.000,61630.000
StockIssuedDuringPeriodSharesNewIssues,,,,,,400000.000,,,,,,
StockIssuedDuringPeriodSharesOther,,,,,,,,,,25000.000,,
StockIssuedDuringPeriodValueIssuedForServices,,12500.000,,,,,,,,11000.000,,
StockIssuedDuringPeriodValueNewIssues,,,,,,100000.000,,,,,,
StockIssuedDuringPeriodValueOther,,,,,,,,,,5000.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,27253599.000,27966283.000,,28520193.000,28585220.000,29370543.000
WeightedAverageNumberOfSharesOutstandingBasic,20290000.000,25195843.000,25471495.000,25604643.000,-50713149.000,26663979.000,,,,,,
