,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableAndOtherAccruedLiabilities,25531000.000,26239000.000,24397000.000,21453000.000,25343000.000,34057000.000,32865000.000,29432000.000,35643000.000,42591000.000,42882000.000,38346000.000,42512000.000,48805000.000,47070000.000,40747000.000,41745000.000
AccountsReceivableNet,1279000.000,1312000.000,1325000.000,1112000.000,1151000.000,1284000.000,1395000.000,1524000.000,1840000.000,1158000.000,1230000.000,979000.000,1066000.000,1182000.000,1093000.000,1030000.000,1142000.000
AccumulatedDistributionsInExcessOfNetIncome,223955000.000,219044000.000,228545000.000,238365000.000,223707000.000,230607000.000,233208000.000,232428000.000,240486000.000,230177000.000,213275000.000,182050000.000,130758000.000,138990000.000,114551000.000,126084000.000,96644000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-405000.000,-382000.000,-2038000.000,-2934000.000,-2934000.000,-3046000.000,-625000.000,-1247000.000,-702000.000,-765000.000,-1448000.000,-634000.000,-1093000.000,-1229000.000,-218000.000
AdditionalPaidInCapital,575893000.000,582716000.000,583172000.000,583673000.000,632971000.000,633541000.000,634587000.000,634402000.000,637162000.000,638054000.000,754582000.000,755021000.000,756583000.000,757323000.000,758079000.000,759526000.000,760274000.000
Assets,930271000.000,999758000.000,1018493000.000,1029471000.000,1060203000.000,1182006000.000,1172477000.000,1128148000.000,1165878000.000,1324837000.000,1422497000.000,1394150000.000,1407382000.000,1421831000.000,1465697000.000,1526515000.000,1545861000.000
AssetsNeededForImmediateSettlementAggregateFairValue,,,,,2100000.000,2900000.000,,3000000.000,2300000.000,2500000.000,,2200000.000,2100000.000,1600000.000,,1900000.000,1700000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,,,80200000.000,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,798000.000,,,,524000.000,,,,185000.000,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,2629000.000,6313000.000,,,,,,,,,,,
