,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableCurrent,230930.000,523411.000,64065.000,56246.000,57606.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,28468.000,22038.000
AccruedIncomeTaxesCurrent,,,,9197.000,18792.000
AccruedSalariesCurrent,0.000,352655.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,506912.000,604933.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-398685.000,-997115.000,-1012176.000,-850839.000,-948315.000
AdditionalPaidInCapitalCommonStock,1775842.000,1775842.000,1775842.000,1775842.000,1775842.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,,0.000,24246.000,,
Assets,18492658.000,10468829.000,10144926.000,9072993.000,9014475.000
AssetsCurrent,10737548.000,9340382.000,9109261.000,8141807.000,8170802.000
CashAndCashEquivalentsAtCarryingValue,5749557.000,3570740.000,2665379.000,1772122.000,1175633.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,70000000.000,70000000.000,70000000.000,70000000.000
CommonStockSharesIssued,22834100.000,22834100.000,22834100.000,22834100.000,22834100.000
CommonStockSharesOutstanding,22834100.000,22834100.000,22834100.000,22834100.000,22834100.000
CommonStockValue,22834.000,22834.000,22834.000,22834.000,22834.000
CustomerDepositsCurrent,1191164.000,2605864.000,3706801.000,3377304.000,4639523.000
DeferredCreditsAndOtherLiabilitiesNoncurrent,,16464222.000,16460696.000,,
DeferredIncomeTaxesAndOtherAssetsNoncurrent,6561694.000,,,,
DeferredRevenue,26246777.000,7188008.000,7090798.000,,
DeferredRevenueCurrent,,,,4488341.000,4611948.000
DeferredRevenueNoncurrent,,,,19495626.000,18893853.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,7229456.000,5876450.000
DeferredTaxAssetsValuationAllowance,,,,7229456.000,5876450.000
DepositsPaidForSecuritiesBorrowedAtCarryingValue,,,,725737.000,876605.000
DividendsPayableAmount,,,,1784088.000,
DueFromEmployeesCurrent,,,,2086142.000,2505739.000
DueFromRelatedPartiesCurrent,,,,1742689.000,1752650.000
Liabilities,27668871.000,27134160.000,27322360.000,27417517.000,28202930.000
LiabilitiesAndStockholdersEquity,18492658.000,10468829.000,10144926.000,9072993.000,9014475.000
LiabilitiesCurrent,27668871.000,10669938.000,10861664.000,7921891.000,9309077.000
OperatingLeasesFutureMinimumPaymentsDue,,,,1253690.000,1041847.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,389681.000,172899.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,209629.000,210828.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,654380.000,658120.000
OtherAssetsCurrent,,,,749245.000,843062.000
OtherReceivables,,3749545.000,4989161.000,2163.000,3878.000
OtherReceivablesNetCurrent,1589582.000,2934815.000,3762149.000,3563044.000,4082951.000
PrepaidExpenseCurrent,1193776.000,602685.000,605007.000,,
PrepaidTaxes,,,,749002.000,696729.000
PropertyPlantAndEquipmentNet,1193416.000,1128447.000,1035665.000,931186.000,843673.000
PropertyPlantAndEquipmentOwnedNet,,458.000,1333.000,,
ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,,0.000,0.000,,
RelatedPartyTransactionDueFromToRelatedParty,1891364.000,1914964.000,1759062.000,,
RestrictedCashAndCashEquivalents,313269.000,,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,314707.000,316506.000
RetainedEarningsAccumulatedDeficit,-10576204.000,-17466892.000,-17963934.000,-19292361.000,-20038816.000
StockholdersEquity,,-16665331.000,,-18344524.000,-19188455.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-9176213.000,-16665331.000,-17177434.000,-18344524.000,-19188455.000
TaxesPayableCurrentAndNoncurrent,0.000,,,,
VariableInterestEntityConsolidatedCarryingAmountAssets,,,,6837053.000,7616868.000
VariableInterestEntityConsolidatedCarryingAmountLiabilities,,,,30955857.000,32055258.000
