,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AssetsDisposedOfByMethodOtherThanSaleInPeriodOfDispositionGainLossOnDisposition1,,,,,,,,,,,-95295.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-18965.000,,1236.000,,,,-46.000,,
ComprehensiveIncomeNetOfTax,,-36002.000,-6100.000,,,,,,,,
CostOfRevenue,,24000.000,0.000,28800.000,,,,,,,
DebtInstrumentDecreaseForgiveness,,,0.000,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,-1917.000,0.000,0.000,0.000,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,0.000,0.000,0.000,0.000,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000
ForeignCurrencyTransactionGainLossBeforeTax,,0.000,0.000,,,,,,,,
GeneralAndAdministrativeExpense,143.000,953.000,300.000,115.000,235.000,924.000,155.000,970.000,204.000,194.000,181.000
GrossProfit,,-24000.000,0.000,-28800.000,0.000,0.000,-28800.000,0.000,0.000,,-748.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-11488.000,-36002.000,-6100.000,-33092.000,-13524.000,-11240.000,-39002.000,-9244.000,-12354.000,-6803.000,-73471.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.000,0.000,0.000,0.000,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,-1917.000,0.000,0.000,0.000,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.000,,0.000,0.000,,,,,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaid,,,0.000,,0.000,,,,0.000,,
IncreaseDecreaseInAccruedLiabilities,,,-12865.000,,6589.000,,,,-750.000,,
IncreaseDecreaseInInventories,,,0.000,,,,,,,,
InterestPaid,,,0.000,,0.000,,,,0.000,,
LicenseCosts,,24000.000,0.000,28800.000,0.000,0.000,28800.000,0.000,0.000,,748.000
NetCashProvidedByUsedInFinancingActivities,,,0.000,,8171.000,,,,13050.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,8171.000,,,,13050.000,,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,0.000,,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,0.000,,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,,,-18965.000,,-6935.000,,,,-13096.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-18965.000,,-6935.000,,,,-13096.000,,
NetIncomeLoss,-13405.000,-36002.000,-6100.000,-33092.000,-13524.000,-11240.000,-39002.000,-9244.000,-12354.000,-6803.000,-73471.000
NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,,,0.000,,,,,,,,
OperatingExpenses,11488.000,12002.000,6100.000,4292.000,13524.000,11240.000,10202.000,9244.000,12354.000,6803.000,103223.000
OperatingIncomeLoss,-11488.000,-36002.000,-6100.000,-33092.000,,,,,,,-103971.000
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,,,0.000,,,,,,,,
OtherNonoperatingIncomeExpense,,,,,,,,,,,-30500.000
PaymentsToAcquireOilAndGasProperty,,,0.000,,0.000,,,,0.000,,
ProceedsFromIssuanceOfCommonStock,,,0.000,,0.000,,,,0.000,,
ProceedsFromRelatedPartyDebt,,,0.000,,8171.000,,,,13050.000,,
ProfessionalFees,11345.000,11049.000,5800.000,4177.000,13289.000,10316.000,10047.000,8274.000,12150.000,6609.000,7747.000
Revenues,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SalesRevenueNet,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
WeightedAverageNumberOfSharesOutstandingBasic,12430000.000,12430000.000,13430000.000,13430000.000,134300000.000,134300000.000,134300000.000,-268600000.000,134300000.000,134300000.000,134300000.000
