,2011-08-15,2011-11-07,2012-01-30,2012-05-21,2012-08-13,2012-11-05
AccountsAndOtherReceivablesNetCurrent,,,,21274000.000,19517000.000,21836000.000
AccountsPayableCurrent,,,,27661000.000,24113000.000,33040000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,140738000.000,157637000.000,173459000.000
AdditionalPaidInCapitalCommonStock,,,,458669000.000,459733000.000,460797000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,24000.000,29000.000,62000.000
Assets,,,,1521056000.000,1478967000.000,1523302000.000
AssetsCurrent,,,,221999000.000,194978000.000,242246000.000
CapitalLeaseObligationsCurrent,,,,7951000.000,7982000.000,8034000.000
CapitalLeaseObligationsNoncurrent,,,,32651000.000,31083000.000,30535000.000
CashAndCashEquivalentsAtCarryingValue,,,,125422000.000,62168000.000,139723000.000
CommonStockParOrStatedValuePerShare,,,,0.010,0.010,0.010
CommonStockSharesAuthorized,,,,100.000,100.000,100.000
CommonStockSharesIssued,,,,100.000,100.000,100.000
CommonStockSharesOutstanding,,,,100.000,100.000,100.000
CommonStockValue,,,,0.000,0.000,0.000
DeferredTaxAssetsNetCurrent,,,,25265000.000,25487000.000,24023000.000
DeferredTaxLiabilitiesNoncurrent,,,,151143000.000,148214000.000,138360000.000
DueFromRelatedPartiesCurrent,,,,358000.000,24000.000,389000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,30327000.000
Goodwill,,,,208885000.000,208923000.000,208923000.000
IntangibleAssetsNetExcludingGoodwill,,,,428399000.000,425059000.000,421684000.000
InventoryNet,,,,15728000.000,17050000.000,14217000.000
Liabilities,,,,1095391000.000,1050470000.000,1103325000.000
LiabilitiesAndStockholdersEquity,,,,1521056000.000,1478967000.000,1523302000.000
LiabilitiesCurrent,,,,162163000.000,154498000.000,186335000.000
LongTermDebtCurrent,,,,3000.000,4000.000,4000.000
LongTermDebtNoncurrent,,,,523930000.000,465094000.000,465297000.000
MinimumLeasePaymentsSaleLeasebackTransactionsRemainderOfFiscalYear,,,,,4521000.000,2893000.000
MinimumLeasePaymentsSaleLeasebackTransactionsThereafter,,,,,153960000.000,198865000.000
MinimumLeasePaymentsSaleLeasebackTransactionsWithinFiveYears,,,,,9835000.000,12469000.000
MinimumLeasePaymentsSaleLeasebackTransactionsWithinFourYears,,,,,9215000.000,11744000.000
MinimumLeasePaymentsSaleLeasebackTransactionsWithinOneYear,,,,,9041000.000,11571000.000
MinimumLeasePaymentsSaleLeasebackTransactionsWithinThreeYears,,,,,9041000.000,11571000.000
MinimumLeasePaymentsSaleLeasebackTransactionsWithinTwoYears,,,,,9041000.000,11571000.000
OtherAssetsCurrent,,,,3830000.000,3857000.000,3922000.000
OtherAssetsNoncurrent,,,,25533000.000,25393000.000,26487000.000
OtherLiabilitiesCurrent,,,,107726000.000,99458000.000,122043000.000
OtherLiabilitiesNoncurrent,,,,225504000.000,251581000.000,282798000.000
PrepaidExpenseCurrent,,,,11300000.000,12861000.000,14922000.000
PropertyPlantAndEquipmentNet,,,,636240000.000,624614000.000,623962000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,31073000.000,
RetainedEarningsAccumulatedDeficit,,,,-24642000.000,-22874000.000,-32458000.000
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,,,,,1642000.000,1642000.000
StockholdersEquity,,,,425665000.000,428497000.000,419977000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,425665000.000,428497000.000,419977000.000
UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,,,,,84937000.000,77177000.000
ValuationAllowanceAmount,,,,,2935000.000,2935000.000
