,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,,,,,,,15000.000,,265000.000,,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,40000.000,,,,68000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,,359000.000,,,,882000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,,,,,15000.000,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,291056.000,,,,298000.000,,251418.000,,194.000,,110797.000,,,,292611000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-11354000.000,,,,2268000.000,,,,-27289000.000,,,,3661000.000,,18246000.000,,,,-32339000.000
CommonStockDividendsPerShareCashPaid,,,,,,,0.130,0.130,0.130,0.180,0.180,0.180,0.180,0.220,0.220,0.220,0.220,0.220,0.220,,0.250
CommonStockDividendsPerShareDeclared,,,,0.110,0.110,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,-2172000.000,3745000.000,5793000.000,5822000.000,-2553000.000,5843000.000,9001000.000,5552000.000,-3594000.000,7270000.000,-37786000.000,7029000.000,-5758000.000,8729000.000,-7969000.000,8542000.000,10237000.000,8017000.000,-11247000.000
CostOfRevenue,62732000.000,69231000.000,75865000.000,79159000.000,89505000.000,91409000.000,103240000.000,105072000.000,117785000.000,120223000.000,125834000.000,121217000.000,217741000.000,140975000.000,157941000.000,146231000.000,180581000.000,161164000.000,175544000.000,177761000.000,199547000.000
CostOfServicesDirectLabor,23093000.000,26292000.000,19652000.000,22843000.000,27158000.000,25475000.000,22296000.000,26611000.000,31585000.000,28308000.000,25417000.000,29311000.000,37087000.000,34584000.000,29764000.000,32188000.000,27427000.000,28223000.000,37017000.000,34086000.000,28710000.000
CostOfServicesDirectTaxesAndLicensesCosts,28886000.000,30321000.000,42992000.000,39332000.000,42915000.000,44485000.000,59123000.000,53483000.000,57977000.000,58320000.000,72817000.000,61130000.000,65061000.000,67836000.000,88294000.000,72146000.000,103760000.000,82885000.000,82888000.000,88334000.000,115400000.000
DeferredIncomeTaxExpenseBenefit,,,-1474000.000,,,,,,,,,,,,,,,,,,
DepreciationAndAmortization,331000.000,334000.000,348000.000,357000.000,372000.000,400000.000,460000.000,506000.000,521000.000,550000.000,584000.000,613000.000,646000.000,663000.000,683000.000,709000.000,749000.000,769000.000,823000.000,912000.000,942000.000
DividendsCommonStockCash,,,1098000.000,,,,912000.000,,,,1291000.000,,,,1570000.000,,1586000.000,,,,1813000.000
EarningsPerShareBasic,0.340,0.540,-0.220,0.540,0.830,0.550,-0.360,0.830,1.260,0.790,-0.500,1.020,-5.270,0.970,-0.810,1.220,-1.110,1.180,1.410,1.120,-1.550
EarningsPerShareDiluted,0.340,0.540,-0.220,0.530,0.810,0.550,-0.360,0.800,1.210,0.770,-0.500,0.980,-5.270,1.010,-0.810,1.190,-1.110,1.160,1.380,1.120,-1.550
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,280000.000,,,,15000.000,,,,15000.000,,265000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,15000.000,,,,15000.000,,265000.000,,,,
GainLossRelatedToLitigationSettlement,,,,,,,,,,,,,,,,,,,-3305000.000,,
GrossProfit,13281000.000,16153000.000,6557000.000,16341000.000,21564000.000,22252000.000,8311000.000,23726000.000,30186000.000,24301000.000,9306000.000,29852000.000,-42782000.000,34041000.000,8976000.000,36164000.000,10387000.000,42253000.000,49559000.000,43337000.000,10450000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,-12274000.000,13000000.000,15016000.000,9844000.000,-17027000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,4345000.000,6272000.000,-3338000.000,5631000.000,8603000.000,8563000.000,-3873000.000,8836000.000,12966000.000,6973000.000,-5557000.000,11387000.000,-64351000.000,13184000.000,-9127000.000,13698000.000,,,,,
IncomeTaxExpenseBenefit,896000.000,858000.000,-1125000.000,1888000.000,2791000.000,2774000.000,-1324000.000,2950000.000,3972000.000,1412000.000,-1974000.000,4104000.000,-26533000.000,6150000.000,-3325000.000,4952000.000,-4271000.000,4478000.000,4783000.000,1797000.000,-5800000.000
IncomeTaxesPaidNet,,,,,,,,,,,1200000.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,343000.000,,,,487000.000,,,,-870000.000,,,,781000.000,,723000.000,,,,-1435000.000
