,2011-01-31,2011-04-30,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31
AccountsPayableCurrent,15531000.000,17363000.000,18098000.000,19805000.000,16669000.000,22577000.000,22834000.000,23071000.000,19057000.000,17166000.000,16680000.000,20890000.000
AccountsReceivableGrossCurrent,,,,,,,48349000.000,48645000.000,53944000.000,43647000.000,47417000.000,50726000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,34963000.000,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,-9000.000,68000.000,68000.000,68000.000,68000.000,81000.000,81000.000,81000.000,81000.000,127000.000,127000.000,127000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-3646000.000,-3567000.000,-3476000.000,-4444000.000,-4770000.000,-4555000.000,-5944000.000,-5325000.000,-5124000.000,-5725000.000,-6001000.000,-5024000.000
AdditionalPaidInCapital,161347000.000,161741000.000,161927000.000,162768000.000,163273000.000,164882000.000,165226000.000,165864000.000,166388000.000,166737000.000,166602000.000,167363000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,905000.000,1012000.000,1009000.000,906000.000,875000.000,956000.000
Assets,141941000.000,153063000.000,150045000.000,156237000.000,155781000.000,167066000.000,164306000.000,170427000.000,170055000.000,162093000.000,163332000.000,165840000.000
AssetsCurrent,88534000.000,98092000.000,94630000.000,102267000.000,104183000.000,115545000.000,112795000.000,122420000.000,123713000.000,116459000.000,118236000.000,119314000.000
CashAndCashEquivalentsAtCarryingValue,8001000.000,9096000.000,7941000.000,9618000.000,10185000.000,12942000.000,10599000.000,15273000.000,12539000.000,15465000.000,13440000.000,14317000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,84000000.000,84000000.000,84000000.000,84000000.000,84000000.000,84000000.000,84000000.000,84000000.000,84000000.000,84000000.000,84000000.000,84000000.000
CommonStockSharesIssued,47331000.000,47378000.000,47720000.000,47857000.000,47859000.000,47891000.000,48317000.000,48413000.000,48413000.000,48452000.000,48913000.000,49046000.000
CommonStockSharesOutstanding,47331000.000,47378000.000,47720000.000,47857000.000,47859000.000,47891000.000,48317000.000,48413000.000,48413000.000,48452000.000,48913000.000,49046000.000
CommonStockValue,469000.000,469000.000,472000.000,474000.000,474000.000,474000.000,480000.000,481000.000,481000.000,484000.000,488000.000,490000.000
CostMethodInvestments,,,,,,,,,,3700000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,17615000.000,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,7404000.000,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,10211000.000,,
DeferredTaxAssetsNetNoncurrent,25264000.000,25171000.000,25630000.000,24751000.000,23465000.000,23304000.000,23198000.000,19078000.000,17737000.000,16515000.000,16706000.000,18885000.000
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,,,,326000.000,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,,,,7309000.000,,
DeferredTaxLiabilitiesNoncurrent,4322000.000,5711000.000,5517000.000,5746000.000,5885000.000,5777000.000,5771000.000,5901000.000,5963000.000,6313000.000,6386000.000,6544000.000
DefinedBenefitPlanAccumulatedBenefitObligation,,,,,,,,,,1100000.000,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,,,,,,,,,,-100000.000,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetTransitionAssetsObligationsBeforeTax,,,,,,,,,,-100000.000,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,,,,,,0.018,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease,,,,,,,,,,0.030,,
DefinedBenefitPlanBenefitObligation,,,,,,,,,,1445000.000,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,,,,,1045000.000,,
EmployeeRelatedLiabilitiesCurrent,6573000.000,7080000.000,6984000.000,7401000.000,6459000.000,7774000.000,6176000.000,7081000.000,6563000.000,7078000.000,5883000.000,7108000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,3189000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,600000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,600000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,600000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,600000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,600000.000,,
FiniteLivedIntangibleAssetsNet,,,,,,,,,,3921000.000,,
FiniteLivedPatentsGross,,,,,,,,,,7110000.000,,
IndefiniteLivedTrademarks,,,,,,,,,,1199000.000,,
IntangibleAssetsNetExcludingGoodwill,4717000.000,4738000.000,4764000.000,4909000.000,4914000.000,4936000.000,4937000.000,4998000.000,5067000.000,5120000.000,5147000.000,5147000.000
InventoryFinishedGoodsNetOfReserves,,,,,,,9647000.000,9786000.000,11174000.000,12285000.000,12229000.000,12682000.000
InventoryNet,28709000.000,28609000.000,31720000.000,33376000.000,34280000.000,40069000.000,40219000.000,41660000.000,40138000.000,41059000.000,41795000.000,42568000.000
InventoryRawMaterialsAndPurchasedPartsNetOfReserves,,,,,,,26722000.000,28356000.000,26258000.000,25409000.000,26572000.000,26110000.000
InventoryWorkInProcessNetOfReserves,,,,,,,3850000.000,3518000.000,2706000.000,3365000.000,2994000.000,3776000.000
Liabilities,63271000.000,73609000.000,69600000.000,73138000.000,69187000.000,76018000.000,72076000.000,74829000.000,71121000.000,65359000.000,67850000.000,66528000.000
LiabilitiesAndStockholdersEquity,141941000.000,153063000.000,150045000.000,156237000.000,155781000.000,167066000.000,164306000.000,170427000.000,170055000.000,162093000.000,163332000.000,165840000.000
LiabilitiesCurrent,48483000.000,56961000.000,52923000.000,56015000.000,51693000.000,59100000.000,54926000.000,67293000.000,63507000.000,57264000.000,59717000.000,57482000.000
LongTermDebtCurrent,29000.000,25000.000,20000.000,27000.000,26000.000,21000.000,20000.000,,,10559000.000,,
NoncurrentAssets,,,,,,,,,,45634000.000,,
NotesPayableCurrent,1900000.000,5500000.000,3100000.000,2350000.000,0.000,0.000,0.000,,,,,2550000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,14236000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,3132000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,1547000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,1625000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,2527000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,2817000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,2588000.000,,
OtherAccruedLiabilitiesCurrent,9038000.000,11298000.000,11028000.000,10606000.000,10216000.000,11083000.000,12343000.000,13209000.000,14325000.000,11213000.000,14038000.000,14352000.000
OtherAssetsCurrent,9571000.000,11539000.000,10565000.000,10231000.000,11367000.000,14269000.000,14128000.000,16989000.000,18023000.000,17194000.000,16459000.000,12659000.000
