,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,8321000.000,10401000.000,6970000.000,7146000.000,7259000.000,8440000.000,7701000.000,8134000.000,8370000.000,8883000.000,8447000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,10891000.000,,,,11568000.000,,,11710000.000,,,,12749000.000,,,,13881000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,2071000.000,-707000.000,-1306000.000,-1870000.000,-1492000.000,-674000.000,198000.000,883000.000,32000.000,472000.000,-248000.000,630000.000,1038000.000,859000.000,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,-1795000.000,-1795000.000,-1795000.000,-1410000.000,-1410000.000,-1410000.000,-3196000.000,-3196000.000,-3196000.000,-3196000.000,-3514000.000,-3514000.000,-3514000.000,-3514000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-332000.000,1549000.000,1424000.000,1011000.000,1082000.000,1117000.000,570000.000,276000.000,-2502000.000,-3101000.000,-3280000.000,-2902000.000,-2084000.000,-2998000.000,-2313000.000,-3164000.000,-2724000.000,-3762000.000,-2884000.000,-2476000.000,-2655000.000,-4491000.000,-4233000.000
AdditionalPaidInCapital,19084000.000,19097000.000,19155000.000,19184000.000,19215000.000,19247000.000,19270000.000,19322000.000,19385000.000,19418000.000,19478000.000,19544000.000,19650000.000,19740000.000,19795000.000,27573000.000,27648000.000,27701000.000,27747000.000,27809000.000,27853000.000,27900000.000,27955000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,20000000.000,,,15000000.000,,,,35000000.000,,,,,
Assets,515069000.000,491929000.000,491882000.000,512838000.000,539936000.000,530173000.000,509014000.000,513983000.000,529624000.000,526200000.000,525842000.000,534877000.000,593537000.000,581909000.000,590252000.000,599146000.000,582408000.000,600595000.000,607607000.000,697625000.000,693672000.000,692135000.000,706317000.000
AssetsFairValueDisclosure,,,,,,,,,,,,,560258000.000,548524000.000,558027000.000,563498000.000,548465000.000,562037000.000,570656000.000,657441000.000,651799000.000,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,148986000.000,147204000.000,,,,111586000.000,,,,100758000.000,
AvailableForSaleSecurities,134884000.000,129681000.000,123154000.000,134984000.000,159265000.000,143621000.000,120206000.000,116435000.000,146281000.000,125325000.000,117304000.000,122196000.000,150321000.000,149861000.000,151553000.000,146715000.000,121324000.000,112981000.000,112469000.000,106145000.000,102463000.000,101560000.000,99096000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,,,1852000.000,1608000.000,450000.000,585000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,,279000.000,306000.000,1477000.000,1222000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,155318000.000,139620000.000,116622000.000,113297000.000,147352000.000,127303000.000,120137000.000,124456000.000,151342000.000,149560000.000,150214000.000,146667000.000,120609000.000,113355000.000,111514000.000,104572000.000,101161000.000,102587000.000,99733000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,,,,195000.000,214000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,,,,279000.000,306000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,10829000.000,24426000.000,12212000.000,22271000.000,88762000.000,86325000.000,80492000.000,98285000.000,95862000.000,80355000.000,48876000.000,76923000.000,40254000.000,52714000.000,32759000.000,16691000.000,28248000.000,85750000.000,61855000.000
