,2014-06-30,2014-09-30
AccountsPayableCurrent,236200000.000,250900000.000
AccruedIncomeTaxesCurrent,120600000.000,129000000.000
AccruedInsuranceCurrentAndNoncurrent,39300000.000,
AccruedLiabilitiesCurrent,883100000.000,805700000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2012900000.000,2084900000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-40400000.000,-40800000.000
AdditionalPaidInCapitalCommonStock,2967500000.000,3393300000.000
AllowanceForDoubtfulAccountsReceivableCurrent,-145400000.000,158200000.000
Assets,15207500000.000,12350100000.000
AssetsCurrent,2864300000.000,2193300000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,6700000.000,
BuildingsAndImprovementsGross,3904700000.000,3855500000.000
CapitalLeaseObligationsCurrent,50000000.000,
CapitalLeasesFutureMinimumPaymentsDue,15800000.000,21600000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,7200000.000,4700000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,0.000,0.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,0.000,900000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,1500000.000,5100000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,7100000.000,10900000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,0.000,0.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,1200000.000,1600000.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,14600000.000,20000000.000
CashAndCashEquivalentsAtCarryingValue,2146600000.000,1479900000.000
CommonStockParOrStatedValuePerShare,0.010,0.001
CommonStockSharesIssued,1400000.000,1400000.000
CommonStockValue,0.000,0.000
ConstructionInProgressGross,96700000.000,95200000.000
ContractualObligation,30366100000.000,25577100000.000
ContractualObligationDueAfterFifthYear,6783700000.000,5516100000.000
ContractualObligationDueInFourthAndFifthYear,14118900000.000,14673100000.000
ContractualObligationDueInNextTwelveMonths,2603000000.000,1829500000.000
ContractualObligationDueInSecondAndThirdYear,6860500000.000,4838300000.000
ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,,549600000.000
CustomerAdvancesAndDepositsCurrent,138200000.000,131500000.000
CustomerLoyaltyProgramLiabilityCurrent,45800000.000,46100000.000
DebtInstrumentCarryingAmount,20771200000.000,18415200000.000
DebtInstrumentFaceAmount,20771200000.000,18415200000.000
DebtInstrumentUnamortizedDiscount,2363500000.000,2288400000.000
DeferredCompensationLiabilityClassifiedNoncurrent,83000000.000,
DeferredCosts,439700000.000,444400000.000
DeferredTaxLiabilitiesCurrent,296200000.000,294900000.000
DeferredTaxLiabilitiesNoncurrent,1408200000.000,1262600000.000
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,0.044,
DerivativeLiabilities,,45100000.000
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,,2900000.000
DueFromAffiliateCurrent,39600000.000,106200000.000
DueToAffiliateNoncurrent,0.000,0.000
EmployeeRelatedLiabilitiesCurrent,146700000.000,133700000.000
EquityMethodInvestmentOwnershipPercentage,,0.607
FiniteLivedIntangibleAssetsAccumulatedAmortization,354100000.000,364500000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,12800000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,42500000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,22100000.000,22500000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,27000000.000,22500000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,27000000.000,30200000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,38200000.000,37300000.000
FiniteLivedIntangibleAssetsGross,528700000.000,527800000.000
FiniteLivedIntangibleAssetsNet,174600000.000,163300000.000
FurnitureAndFixturesGross,1647500000.000,1689100000.000
Goodwill,934800000.000,753500000.000
GoodwillGross,5052900000.000,5052900000.000
GoodwillImpairedAccumulatedImpairmentLoss,4118100000.000,4299400000.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,2559600000.000,2402300000.000
IntangibleAssetsNetExcludingGoodwill,2734200000.000,2565600000.000
IntangibleAssetsNetIncludingGoodwill,3494400000.000,3155800000.000
InterestPayableCurrent,313400000.000,412300000.000
InventoryNet,28900000.000,29500000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,149200000.000,142700000.000
LandAndLandImprovements,2705700000.000,2685300000.000
Liabilities,22268400000.000,19868900000.000
LiabilitiesAndStockholdersEquity,15207500000.000,12350100000.000
LiabilitiesCurrent,1896500000.000,1845900000.000
LiabilitiesOtherThanLongtermDebtNoncurrent,723600000.000,715700000.000
LineOfCreditFacilityFairValueOfAmountOutstanding,,0.000
LineOfCreditFacilityMaximumBorrowingCapacity,1000000000.000,
LongTermDebt,18407700000.000,16126800000.000
LongTermDebtCurrent,167600000.000,82100000.000
LongTermDebtFairValue,15952600000.000,11852000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,4625800000.000,4625400000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,,82100000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,1793100000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,8447500000.000,5127400000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,2715100000.000,7318900000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,2082800000.000,1229600000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,1106900000.000,83300000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,30600000.000
LongTermDebtNoncurrent,18240100000.000,16044700000.000
MinorityInterest,25300000.000,23500000.000
MinorityInterestOwnershipPercentageByNoncontrollingOwners,,0.050
NotesPayableRelatedPartiesClassifiedCurrent,0.000,0.000
NotesPayableRelatedPartiesNoncurrent,0.000,0.000
NotesReceivableRelatedPartiesCurrent,0.000,0.000
NotesReceivableRelatedPartiesNoncurrent,0.000,0.000
OperatingLeasesFutureMinimumPaymentsDue,901000000.000,670700000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,26500000.000,8300000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,46000000.000,26500000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,46100000.000,26500000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,49000000.000,28900000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,51500000.000,30800000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,681900000.000,549700000.000
OtherAccruedLiabilitiesCurrent,883100000.000,805700000.000
OtherLiabilitiesCurrent,336300000.000,267400000.000
PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent,,28600000.000
PrepaidExpenseAndOtherAssetsCurrent,162000000.000,122300000.000
PropertyPlantAndEquipmentGross,8354600000.000,8325100000.000
PropertyPlantAndEquipmentNet,6341700000.000,6240200000.000
ReceivablesNetCurrent,468200000.000,455400000.000
RestrictedCashAndCashEquivalents,1755900000.000,7500000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,19000000.000,0.000
RestrictedCashAndCashEquivalentsNoncurrent,1736900000.000,7500000.000
RetainedEarningsAccumulatedDeficit,-10013300000.000,-10894800000.000
SelfInsuranceReserveCurrent,56200000.000,52900000.000
StockholdersEquity,-7086200000.000,-7542300000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-7060900000.000,-7518800000.000
