,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdvertisingRevenue,,72081.000,71351.000,61789.000,33357.000
AdvertisingRevenueCost,,60434.000,63310.000,49058.000,23600.000
AmortizationOfFinancingCosts,4028.000,4028.000,1007.000,0.000,0.000
CapitalExpendituresIncurredButNotYetPaid,39171.000,32962.000,14851.000,33640.000,11894.000
CashAndCashEquivalentsPeriodIncreaseDecrease,147423.000,12888.000,-236303.000,-56870.000,-29599.000
CostOfReimbursableExpense,,9738.000,0.000,,
CostOfServicesDepreciation,552171.000,528758.000,561266.000,563147.000,545984.000
DebtInstrumentPeriodicPayment,,478376.000,,,
DistributionMadeToLimitedPartnerCashDistributionsDeclared,,,4720.000,-6679.000,
DistributionMadeToLimitedPartnerCashDistributionsPaid,,,4720.000,0.000,0.000
GainLossOnDispositionOfAssets,,-36734.000,11880.000,,
GainLossOnDispositionOfAssets1,,,,-17565.000,49.000
GainLossOnDispositionOfProperty,,-16310.000,,,
GainLossOnSaleOfPropertyPlantEquipment,,,11880.000,3323.000,49.000
GeneralAndAdministrativeExpense,1138385.000,1203434.000,1378004.000,1758596.000,1393854.000
ImpairmentOfIntangibleAssetsFinitelived,860000.000,,,1898393.000,
IncreaseDecreaseDueFromAffiliates,5560.000,-10208.000,-26522.000,-10585.000,-2239.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-30746.000,16845.000,49750.000,242136.000,-188822.000
IncreaseDecreaseInAccountsReceivable,25615.000,-17450.000,5708.000,15968.000,12156.000
IncreaseDecreaseInCustomerDeposits,575.000,390.000,-1750.000,50.000,-4040.000
IncreaseDecreaseInDueToRelatedParties,-4981.000,-15613.000,22234.000,63009.000,256298.000
IncreaseDecreaseInPrepaidExpense,-9143.000,-5042.000,-3332.000,961.000,-2441.000
InterestPaid,31471.000,31033.000,8303.000,,4068.000
InvestmentIncomeInterest,582.000,,,,
LegalFees,,0.000,,,
LimitedPartnersCapitalAccountDistributionAmount,,0.000,0.000,,
LitigationSettlementExpense,,,,177057.000,6646.000
ManagementFeesRevenue,,210931.000,224381.000,219019.000,212920.000
MarketingExpense,,23060.000,38418.000,56993.000,67956.000
NetCashProvidedByUsedInFinancingActivities,-225000.000,-375000.000,-558096.000,-6679.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-225000.000,-375000.000,-558096.000,-6679.000,
NetCashProvidedByUsedInInvestingActivities,-420329.000,-478601.000,-546880.000,-519695.000,-350538.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-420329.000,-478601.000,-546880.000,-519695.000,-350538.000
NetCashProvidedByUsedInOperatingActivities,792752.000,866489.000,868673.000,469504.000,320939.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,792752.000,866489.000,868673.000,469504.000,320939.000
NetIncomeLoss,-501530.000,263450.000,215607.000,-2252825.000,-272150.000
NetIncomeLossAllocatedToGeneralPartners,-5015.000,2634.000,2156.000,-22528.000,-2721.000
NetIncomeLossAllocatedToLimitedPartners,-496515.000,260816.000,213451.000,-2230297.000,-269429.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-26.000,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,11.000,-117.000,-14.000
OperatingIncomeLoss,-529578.000,292236.000,224760.000,-2252937.000,-267981.000
OperatingLeasesRentExpenseNet,,15630.000,15540.000,16725.000,16727.000
PaymentsToAcquireIntangibleAssets,,500.000,,,
PaymentsToAcquirePartnersInterestInRealEstatePartnershipNetOfCashAcquired,,1000.000,1000.000,1000.000,1000.000
PaymentsToAcquirePropertyPlantAndEquipment,485901.000,482708.000,580534.000,544759.000,350587.000
ProceedsFromLifeInsurancePolicies,,4107.000,11790.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,500.000,21864.000,25064.000,49.000
ProfessionalFees,,,,,27120.000
RepaymentsOfLongTermDebt,225000.000,375000.000,553376.000,,
Revenues,,,,4380380.000,4258409.000
SalesRevenueNet,,,,4380380.000,4258409.000
SalesRevenueServicesNet,4127680.000,4218611.000,4487627.000,,
UtilitiesCosts,,101772.000,116279.000,173589.000,168411.000
