,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AllocatedShareBasedCompensationExpense,,,-2370000.000,,,
AllocatedShareBasedCompensationExpenseNetOfTax,2340000.000,2469000.000,,2926000.000,4395000.000,4473000.000
AmortizationOfFinancingCosts,,,,457000.000,603000.000,526000.000
AmortizationOfIntangibleAssets,,3969000.000,3976000.000,19468000.000,26467000.000,29768000.000
AssetImpairmentCharges,94000.000,0.000,0.000,150000.000,301000.000,320000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,2.030,1.920,1.930
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,1.980,1.890,1.910
BusinessAcquisitionsProFormaNetIncomeLoss,,,,61730000.000,59722000.000,60840000.000
BusinessAcquisitionsProFormaRevenue,,,,625400000.000,552492000.000,557784000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,6632000.000,16512000.000,2938000.000
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,156192000.000,226021000.000,49608000.000
BusinessCombinationSeparatelyRecognizedTransactionsExpensesAndLossesRecognized,,,,-652000.000,-324000.000,815000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,37528000.000,29956000.000,64010000.000,-158460000.000,34508000.000,-46152000.000
ComprehensiveIncomeNetOfTax,38376000.000,40184000.000,45831000.000,49977000.000,57259000.000,54237000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-389000.000,179000.000,957000.000,-2849000.000,-2463000.000,-1735000.000
CostOfRevenue,205866000.000,220854000.000,239752000.000,397211000.000,384395000.000,372343000.000
CurrentFederalTaxExpenseBenefit,16096000.000,17748000.000,18366000.000,25937000.000,29638000.000,28765000.000
CurrentForeignTaxExpenseBenefit,1441000.000,1080000.000,1418000.000,2141000.000,3021000.000,2670000.000
CurrentStateAndLocalTaxExpenseBenefit,131000.000,1104000.000,1475000.000,2412000.000,2982000.000,2483000.000
DeferredFederalIncomeTaxExpenseBenefit,177000.000,-332000.000,-75000.000,-5772000.000,-6815000.000,-7114000.000
DeferredForeignIncomeTaxExpenseBenefit,127000.000,148000.000,74000.000,85000.000,58000.000,52000.000
DeferredIncomeTaxExpenseBenefit,307000.000,-92000.000,-315000.000,-11259000.000,-2857000.000,-6881000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,1000.000,91000.000,-314000.000,-577000.000,-1543000.000,106000.000
DefinedBenefitPlanActuarialGainLoss,,220000.000,-162000.000,191000.000,242000.000,101000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,-4000.000,-17000.000,-6000.000,0.000,10000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,-18000.000,-18000.000,-18000.000,-18000.000,57000.000
DefinedBenefitPlanBenefitsPaid,,93000.000,97000.000,42000.000,-6000.000,9000.000
DefinedBenefitPlanContributionsByEmployer,,91000.000,96000.000,-45000.000,1000.000,4000.000
DefinedBenefitPlanContributionsByPlanParticipants,,2000.000,1000.000,3000.000,5000.000,5000.000
